Aggregate,WorkExless1,WorkExmore1,GRE/GMAT,GermanLevel,Private,Admission
3.172580167,0,1,1,2,1,1
2.720857394,0,0,1,0,0,0
2.108019712,1,0,1,2,1,1
2.855325827,1,0,0,0,1,0
1.999628228,0,1,1,1,0,1
1.942238484,1,0,1,1,0,1
3.401333863,1,0,0,0,1,0
2.84764008,0,1,1,1,0,0
1.652901214,1,0,1,1,1,1
1.863803273,0,0,0,0,0,0
2.324200141,0,1,1,2,1,1
2.878275815,0,1,0,1,0,0
3.447479157,1,0,1,1,0,0
2.322733682,1,0,0,0,1,1
1.089254162,1,0,1,2,0,1
2.427736982,1,0,1,1,0,1
2.100357278,0,1,0,2,0,1
2.416137654,0,0,0,2,0,0
1.752517888,1,0,0,1,1,1
2.387834073,0,0,0,0,0,0
1.709821046,0,1,1,0,0,1
2.73282293,0,0,0,1,0,0
1.959808424,1,0,1,0,1,1
2.403203766,0,0,0,0,0,0
3.029515611,0,1,1,1,1,0
2.772810714,0,0,0,0,0,0
2.434364184,1,0,1,2,1,1
2.420475022,0,0,0,1,0,0
1.975387512,1,0,1,2,0,1
2.312218247,0,0,0,0,0,0
1.426197398,0,1,1,0,0,1
2.297937734,0,0,0,0,0,0
2.818232271,0,1,1,0,1,0
2.329161632,0,0,1,0,0,0
2.879270789,0,1,1,2,1,0
1.890051973,0,1,0,0,1,1
2.94567448,0,1,1,2,1,1
2.749593122,1,0,1,1,1,1
2.473121231,1,0,1,2,0,1
2.304264638,0,0,0,0,0,0
3.430075809,0,1,1,0,0,0
3.397130259,0,1,1,1,0,0
2.488135356,0,1,1,1,1,1
1.591994681,1,0,1,1,0,1
1.678764806,1,0,0,0,1,1
2.276492217,0,1,1,2,1,1
2.966590516,1,0,1,1,0,0
3.171727289,0,1,0,0,1,0
2.641796552,0,0,0,0,0,0
2.321615401,0,0,0,0,0,0
3.577176022,1,0,0,2,1,0
2.53581333,1,0,1,1,1,1
3.777620176,1,0,1,0,0,0
2.606508229,0,0,0,1,0,0
1.837793412,0,1,1,1,0,1
2.121450021,1,0,1,2,0,1
2.495513805,0,0,0,1,0,0
2.482230517,0,0,0,0,0,0
2.813252473,1,0,0,1,1,0
2.362024755,0,1,1,0,1,1
2.497617659,0,1,1,0,0,1
2.3911261,1,0,1,2,0,1
2.097298742,0,0,0,0,0,0
2.542025752,0,0,0,1,0,0
1.814898603,0,1,0,2,0,1
1.500853505,0,1,0,0,0,1
1.673870836,1,0,1,1,0,1
2.399326462,0,0,0,2,0,0
2.621260787,0,0,0,1,0,0
2.911387385,0,1,1,2,1,1
1.810124901,1,0,1,0,1,1
2.359671375,1,0,1,1,0,1
2.577347127,0,1,1,1,1,1
3.457043075,0,1,1,2,0,0
3.045417922,0,1,1,1,1,0
3.911719815,0,1,0,1,1,0
2.454843655,0,0,0,0,0,0
2.449543702,0,0,0,0,0,0
3.492304019,1,0,0,1,1,0
2.433721597,0,0,0,0,0,0
2.784555957,0,0,0,0,0,0
1.800564699,1,0,1,1,0,1
2.723969742,0,0,0,0,0,0
2.95121459,0,1,0,0,1,0
2.846649853,1,0,0,0,1,0
1.908170209,0,1,1,0,1,1
2.730173141,0,0,0,0,1,0
2.344336165,0,0,0,0,0,0
2.410496202,0,1,1,2,0,1
3.69606862,0,1,0,0,1,0
2.345544626,0,0,0,0,0,0
2.938230573,0,1,0,0,0,0
1.616805364,1,0,0,2,1,1
2.149198729,0,0,0,0,0,0
2.042171384,0,1,0,1,1,1
2.157194235,1,0,1,2,1,1
1.799451959,1,0,0,2,0,1
1.592211667,0,0,0,0,0,0
2.275487486,0,0,0,0,0,0
3.462382883,0,1,1,1,1,0
1.834903885,1,0,1,1,0,1
1.994211419,0,0,0,0,0,0
2.684816976,0,0,0,1,0,0
2.355666094,1,0,0,0,1,1
1.476689702,1,0,0,0,0,1
2.527495442,0,0,1,0,0,0
2.456659635,1,0,1,2,0,1
1.941383975,0,1,1,2,0,1
1.55084866,0,1,1,1,0,1
2.340674812,0,0,0,0,0,0
1.796299423,0,0,0,0,0,0
2.659831156,0,1,1,1,1,1
2.350753137,0,1,1,1,1,1
2.548156928,0,1,1,2,1,1
2.971767177,1,0,0,2,0,0
2.101396718,0,1,0,1,1,1
2.772035453,1,0,1,0,1,1
1.822695602,0,0,0,0,0,0
1.679650048,1,0,1,1,1,1
1.219520586,0,1,0,1,1,1
2.528416296,0,0,0,0,0,0
2.805991231,0,1,1,1,1,1
2.70929644,0,0,0,0,0,0
2.549384834,0,0,0,2,0,0
3.994123214,1,0,0,1,0,0
2.436037111,0,0,0,0,0,0
2.402291918,0,0,0,0,0,0
1.793622484,0,0,0,0,0,0
1.732829963,1,0,1,1,1,1
2.228410278,0,1,1,2,0,1
2.932693479,0,1,1,1,1,1
1.779829652,1,0,0,2,0,1
2.914899196,0,1,1,2,1,1
2.189770886,0,1,1,2,1,1
2.340888007,0,0,1,0,0,0
1.833875324,0,0,0,0,0,0
2.461293539,1,0,1,1,0,1
2.818835814,0,1,1,1,1,1
1.505630151,1,0,1,1,1,1
2.460763705,0,0,0,0,0,0
3.861019933,1,0,0,1,0,0
1.500126954,0,1,0,1,1,1
2.266212354,0,1,1,2,1,1
2.463505206,0,0,0,0,0,0
2.875795104,0,1,1,2,1,1
2.324995763,0,0,0,0,0,0
2.447948184,0,0,0,2,0,0
3.49289944,0,1,1,1,0,0
1.650931824,1,0,1,0,1,1
2.86126681,1,0,1,1,1,0
2.345838203,0,0,1,0,0,0
2.130562245,0,0,0,0,0,0
2.346780557,0,0,0,1,0,0
2.286534398,1,0,1,1,1,1
2.946873729,1,0,1,0,0,0
3.657282704,1,0,1,2,0,0
2.331366621,1,0,1,2,0,1
1.696311197,1,0,1,1,1,1
2.627510682,0,1,1,2,1,1
2.013989081,0,0,0,1,0,0
2.114261364,0,0,0,0,0,0
1.545043194,0,1,0,1,0,1
1.829938739,0,1,0,2,1,1
1.747263693,0,0,0,0,0,0
2.599442283,0,0,1,0,1,0
3.885863502,1,0,1,2,1,0
2.950098832,0,1,1,2,1,1
1.709044112,1,0,1,2,1,1
1.598833721,0,0,0,0,0,0
2.860819205,0,1,0,2,0,0
3.859427246,0,1,1,2,0,0
3.120174863,0,1,0,0,0,0
2.747345194,0,1,1,2,1,1
1.631254237,0,1,1,2,1,1
1.594712489,0,0,0,0,0,0
2.414216066,0,0,0,0,0,0
1.025594154,0,1,1,1,0,1
2.81267913,1,0,0,0,0,0
2.752535811,0,0,0,0,0,0
3.438870979,1,0,1,0,0,0
1.97208671,0,0,0,0,0,0
2.375851047,0,1,1,2,1,1
2.464741387,1,0,1,1,0,1
1.825663124,0,1,1,2,0,1
2.314509621,0,0,0,0,0,0
2.439062221,1,0,1,1,1,1
1.73034403,1,0,0,0,0,1
1.550304191,1,0,0,0,0,1
2.658509847,0,0,0,0,0,0
2.38406307,0,0,0,0,0,0
2.455202531,0,0,1,0,0,0
1.731283523,0,0,0,0,0,0
1.904858307,0,1,1,2,1,1
2.76667458,0,1,1,2,1,1
2.228676295,1,0,1,1,1,1
2.548293175,0,0,1,0,0,0
1.957105642,0,1,0,0,0,1
2.471856706,0,0,0,0,0,0
3.110866918,0,1,0,0,1,0
2.887047253,0,1,0,1,1,0
1.70872131,1,0,1,2,0,1
3.851748983,0,1,0,0,1,0
2.500062155,0,0,1,0,0,0
1.822754956,1,0,1,1,1,1
2.884489089,1,0,0,2,1,0
2.825663792,1,0,0,0,1,0
1.995114683,0,1,0,0,1,1
1.965626038,0,0,0,0,0,0
1.706352835,0,0,0,0,0,0
2.529012057,1,0,1,1,1,1
2.902987531,0,1,0,1,1,0
1.529933351,0,1,1,2,0,1
3.477753467,1,0,0,1,1,0
1.51930021,1,0,0,2,1,1
2.422559235,1,0,0,2,1,1
2.925496631,1,0,0,2,0,0
2.668253591,0,0,0,1,0,0
2.938193926,0,1,1,2,1,1
2.640553067,1,0,1,1,1,1
2.693322909,0,0,0,2,0,0
2.071408245,1,0,1,2,0,1
2.680998831,0,1,1,1,1,1
1.941809787,1,0,1,0,0,1
2.262869238,1,0,1,2,1,1
3.731102401,0,1,0,1,1,0
2.577148777,0,0,1,0,0,0
1.851599403,1,0,1,2,1,1
2.171099355,1,0,1,2,1,1
1.828809339,0,1,1,2,1,1
2.191498405,1,0,1,2,0,1
2.436160771,0,1,1,2,1,1
1.792194272,1,0,1,2,1,1
3.106026552,0,1,0,0,1,0
1.688155936,0,0,0,0,0,0
2.932934995,0,1,1,2,1,0
2.941241149,1,0,0,0,0,0
1.816753995,1,0,1,0,0,1
1.562916487,0,1,1,0,1,1
2.874125257,0,1,1,1,1,1
2.458970271,0,0,0,1,0,0
2.144146195,0,1,1,0,1,1
2.029846914,0,1,0,1,0,1
2.742384841,0,1,1,1,1,1
2.792175391,1,0,1,0,1,1
2.774488174,0,1,1,2,1,1
1.095624508,1,0,0,2,0,1
2.835000851,0,1,0,2,1,0
1.646575207,0,1,0,1,1,1
1.631080399,1,0,1,1,0,1
2.347501927,0,0,0,2,0,0
2.734489188,0,0,1,0,1,0
3.443411158,1,0,0,0,1,0
1.527985387,0,1,0,0,0,1
1.699827468,0,1,1,0,0,1
2.997108029,0,1,1,1,1,1
2.724781273,0,0,0,0,0,0
1.65319553,0,0,0,0,0,0
2.107832418,0,1,1,2,1,1
3.837089563,1,0,1,0,0,0
2.474246123,0,0,1,0,0,0
1.75409697,0,0,0,0,0,0
1.766293805,0,1,1,2,0,1
2.074231237,0,0,0,0,0,0
3.128189411,0,1,0,0,1,0
1.894151832,1,0,1,1,1,1
3.42041707,1,0,0,1,1,0
1.792515764,1,0,0,1,0,1
3.579188614,0,1,1,2,1,0
1.954629614,0,0,0,0,0,0
2.32589717,1,0,1,2,0,1
2.413202463,1,0,0,2,1,1
2.36335016,0,0,0,0,0,0
2.951709576,1,0,0,1,1,0
3.320821477,0,1,1,0,1,0
2.242210058,1,0,1,2,0,1
1.547458359,1,0,0,1,1,1
2.87940163,0,1,0,0,0,0
1.555058309,0,1,1,2,0,1
1.575316681,0,1,1,2,0,1
2.480041033,0,0,0,0,0,0
3.975530585,1,0,1,0,0,0
2.715165086,0,0,0,0,1,0
3.03320247,0,1,1,2,1,1
2.816039251,0,1,1,1,0,0
3.516383607,0,1,0,1,1,0
1.920482327,1,0,1,2,1,1
2.74397163,0,0,0,0,0,0
2.320096977,0,0,0,0,0,0
2.701692044,1,0,1,0,1,1
2.606075023,1,0,1,0,1,1
2.629939588,0,0,0,0,1,0
1.863459119,0,1,0,1,0,1
2.227941918,0,1,1,1,0,1
1.190226973,1,0,1,0,0,1
2.418113899,0,0,0,1,0,0
2.064013089,0,1,1,1,1,1
2.188480835,0,0,0,0,0,0
2.095006738,0,0,0,0,0,0
1.928279235,0,0,0,0,0,0
2.806031138,0,1,1,0,0,0
2.410501175,0,1,1,1,1,1
2.849693228,0,1,1,2,1,0
2.23118708,1,0,1,2,1,1
2.216435474,1,0,1,1,0,1
2.628949024,0,0,0,0,0,0
2.499442285,0,0,0,0,0,0
1.95040422,0,0,0,0,0,0
2.0775812,0,1,0,1,1,1
2.701957076,0,0,1,0,0,0
2.782011427,0,1,1,1,1,1
2.388249072,0,0,1,0,0,0
2.841212268,0,1,0,0,1,0
1.414230442,0,1,0,0,0,1
1.938764709,1,0,1,0,1,1
2.255750389,0,0,0,1,0,0
2.658206925,0,0,0,0,0,0
1.827951225,0,1,0,2,0,1
2.590886649,0,0,0,0,0,0
3.313427704,1,0,0,0,0,0
1.573856702,0,1,0,2,0,1
1.955232768,0,1,1,1,0,1
2.169503621,0,1,0,2,0,1
2.171657186,0,1,1,2,1,1
2.534556762,0,0,1,0,0,0
2.373849578,0,1,1,1,0,1
2.630478263,0,0,0,1,0,0
2.414272459,1,0,1,0,1,1
3.317304786,1,0,1,0,0,0
1.89749694,0,0,0,0,0,0
1.332536579,0,1,1,2,1,1
3.93425445,0,1,0,1,0,0
1.868826034,0,1,1,1,1,1
2.917912429,0,1,1,1,1,1
1.630148218,0,0,0,0,0,0
2.015749281,1,0,1,0,1,1
2.847328903,0,1,0,1,0,0
1.797093385,0,0,0,0,0,0
2.259236604,0,0,0,0,0,0
2.741817239,0,0,0,0,0,0
2.597796883,1,0,1,2,1,1
2.423113495,0,0,0,1,0,0
1.817469252,0,0,0,0,0,0
2.587766038,0,0,0,0,0,0
2.976424225,1,0,0,2,0,0
2.01603722,1,0,1,1,0,1
3.971201957,0,1,1,1,1,0
2.989284183,1,0,0,0,1,0
2.555175897,0,0,0,0,0,0
1.691865474,0,1,1,1,0,1
2.609745994,0,1,1,2,1,1
2.329770371,0,0,0,0,0,0
2.782020856,0,0,0,0,0,0
3.858074465,0,1,0,2,0,0
2.96903806,0,1,0,1,0,0
2.080251503,0,1,1,1,0,1
1.510210366,0,0,0,0,0,0
2.454584701,1,0,1,2,1,1
2.437111868,0,0,0,1,0,0
1.980595448,0,0,0,0,0,0
3.518771108,1,0,1,0,0,0
2.186838274,1,0,1,2,0,1
2.684784253,0,0,0,0,0,0
1.623955916,1,0,0,0,0,1
2.456832289,0,0,0,0,0,0
3.937234667,1,0,1,0,0,0
2.290207034,1,0,1,1,1,1
2.868465555,0,1,1,1,1,1
1.742855627,0,1,1,2,0,1
2.094702557,1,0,1,2,1,1
1.506374635,0,0,0,0,0,0
1.85830972,0,0,0,0,0,0
2.064366359,1,0,1,1,1,1
1.684748153,0,1,1,0,1,1
3.702544214,1,0,0,2,1,0
2.146373836,0,0,0,1,0,0
1.723934887,0,1,0,1,0,1
1.951560661,0,1,1,1,0,1
2.346684193,1,0,1,2,0,1
1.547655977,0,1,1,2,0,1
2.897475586,0,1,1,2,1,1
2.168266186,0,0,0,0,0,0
2.435877825,0,0,0,2,0,0
1.865710866,0,1,1,2,0,1
3.004364214,0,1,1,2,0,0
2.542731264,0,0,1,0,1,0
3.504066941,1,0,0,1,0,0
2.447889629,1,0,1,2,1,1
1.842808994,0,0,0,0,0,0
2.416384473,0,1,1,2,0,1
2.423951501,0,0,0,1,0,0
3.988557354,0,1,1,1,1,0
2.279620134,0,1,0,1,1,1
1.561643536,0,0,0,0,0,0
2.098202075,1,0,1,1,1,1
2.596719055,0,1,1,1,1,1
2.322530996,0,1,1,0,1,1
1.817588079,1,0,1,1,0,1
1.517834934,0,1,1,0,0,1
2.606120337,0,0,0,2,0,0
2.374135758,0,0,0,0,0,0
2.643481322,0,1,1,1,1,1
2.064719655,0,0,0,1,0,0
2.516421535,1,0,1,1,1,1
2.317860755,1,0,0,2,1,1
2.031379251,0,1,1,1,1,1
1.698897931,1,0,1,1,0,1
2.112957349,0,0,0,0,0,0
2.246462539,0,1,1,2,1,1
3.863007822,0,1,1,2,1,0
1.997607588,0,1,1,2,0,1
3.350014259,0,1,1,2,1,0
2.236736735,1,0,1,2,1,1
3.741064041,1,0,0,0,1,0
2.311818563,0,0,0,0,0,0
2.548394658,0,1,1,1,1,1
1.939058463,1,0,1,2,1,1
2.714981964,0,1,1,1,1,1
1.646019478,0,1,1,1,0,1
2.837951923,0,1,0,2,0,0
2.817430198,1,0,0,2,1,0
3.70660564,0,1,1,1,1,0
2.476770059,1,0,1,2,1,1
1.929900995,0,0,0,0,0,0
1.858948471,0,0,0,0,0,0
1.546890769,0,1,1,1,0,1
2.373658585,0,1,1,2,1,1
2.389218972,0,0,0,0,0,0
2.142678683,0,0,0,0,0,0
2.648098127,0,0,1,0,0,0
1.917581973,0,0,0,0,0,0
2.485191928,0,0,0,0,0,0
2.564301544,0,0,0,0,1,0
2.733267976,0,0,0,0,0,0
2.339440041,1,0,1,1,0,1
2.496446489,0,0,0,0,0,0
2.762222428,0,1,1,1,1,1
1.941436464,1,0,1,0,1,1
2.888592095,1,0,0,2,0,0
2.449210725,0,0,0,0,0,0
3.535840743,1,0,0,0,0,0
2.372789357,0,1,1,2,0,1
1.809252055,0,1,1,1,0,1
3.90263447,0,1,1,2,1,1
2.330189964,0,1,1,1,0,1
3.960989939,1,0,1,2,0,0
2.855275616,0,1,1,2,1,0
2.256327834,1,0,1,1,1,1
2.515871347,0,0,0,0,1,0
1.62377374,1,0,1,2,0,1
2.374454452,1,0,1,1,1,1
2.767897933,0,0,0,2,0,0
2.815200313,1,0,1,2,0,0
2.498951696,1,0,1,1,1,1
1.59527382,0,1,1,2,0,1
2.626331713,0,0,0,1,0,0
3.782633394,0,1,1,2,1,0
2.213666,1,0,1,1,1,1
1.286508215,1,0,0,2,0,1
2.079852257,0,1,1,1,1,1
1.91605366,0,0,0,0,0,0
2.449341339,0,0,0,0,0,0
1.973683236,0,0,0,0,0,0
2.241106086,1,0,1,1,1,1
2.325063679,0,0,0,0,0,0
2.519162385,1,0,1,2,1,1
2.966500815,1,0,1,1,0,0
1.524540803,0,1,1,1,0,1
3.023544656,0,1,0,2,1,0
2.692393402,0,0,0,0,0,0
2.138337541,0,1,0,1,1,1
1.737659592,1,0,0,0,1,1
2.306909155,0,0,0,0,0,0
2.381320611,0,0,0,1,0,0
1.583112474,0,1,0,0,0,1
1.976399433,1,0,1,1,0,1
2.402616881,0,1,1,1,0,1
2.60018219,0,0,0,0,0,0
1.825725256,0,0,0,0,0,0
2.889447338,0,1,0,1,1,0
2.397602806,0,0,0,2,0,0
1.986684155,0,0,0,0,0,0
1.84926342,1,0,1,0,1,1
3.45499521,0,1,1,0,0,0
1.607405578,0,1,1,2,0,1
2.963093217,0,1,1,0,0,0
1.936532496,0,1,1,1,1,1
2.808217741,1,0,0,0,0,0
2.214588825,0,1,1,1,1,1
2.260588056,1,0,1,0,1,1
2.350470983,0,0,0,0,0,0
1.744333871,1,0,1,0,1,1
1.794394464,0,0,0,0,0,0
1.929298626,1,0,1,1,0,1
2.557737317,0,1,1,1,1,1
2.97841998,1,0,0,2,1,0
2.030829616,0,1,1,2,0,1
2.593931832,1,0,1,0,1,1
2.415751316,0,0,0,0,0,0
2.566051767,0,1,1,2,1,1
2.067888428,0,1,1,2,0,1
1.672272304,1,0,1,1,1,1
2.575067816,0,0,0,0,0,0
1.986482522,1,0,1,0,0,1
3.99308921,0,1,1,0,0,0
2.605517153,0,0,1,0,1,0
1.831595495,0,1,0,2,1,1
2.187479447,0,1,1,2,0,1
2.364092553,1,0,1,1,0,1
2.118997561,0,1,1,1,1,1
1.528913952,0,1,1,2,1,1
2.080175137,0,0,0,0,0,0
3.824760031,1,0,0,0,0,0
2.963256387,0,1,1,1,1,1
2.424236791,0,0,0,0,0,0
1.989761017,0,1,1,0,1,1
2.162668608,0,1,0,2,1,1
1.629432085,1,0,1,0,1,1
2.272206191,0,0,0,1,0,0
2.431249645,1,0,1,0,1,1
3.425067222,1,0,0,1,0,0
2.820849409,0,1,1,1,1,1
2.113863978,1,0,1,1,1,1
2.68277547,0,0,0,0,0,0
3.644992433,0,1,1,2,0,0
1.828791963,0,1,1,1,0,1
3.134106751,0,1,0,2,1,0
1.625112391,1,0,1,2,1,1
2.97857813,0,1,0,2,1,0
3.075288276,1,0,1,0,1,0
2.710880799,0,0,1,0,0,0
2.772381355,0,0,0,0,0,0
1.956298326,0,1,1,1,1,1
1.532942488,0,1,1,0,1,1
2.491377083,0,0,0,0,0,0
2.878799168,0,1,1,2,1,1
2.057607749,0,1,1,1,1,1
3.910185567,0,1,0,1,0,0
2.523948047,0,0,0,0,0,0
2.365089118,0,1,1,1,1,1
1.539227298,0,1,1,2,0,1
2.667682021,0,0,0,0,0,0
2.49815389,0,0,0,1,0,0
2.88860035,1,0,1,2,0,0
2.404084611,0,0,0,0,0,0
2.312617864,0,0,0,0,0,0
2.492278211,1,0,1,1,1,1
2.094823022,0,0,0,0,0,0
2.372823605,0,1,1,1,0,1
2.315449594,1,0,1,1,1,1
3.984997609,1,0,0,0,0,0
2.647898306,0,0,0,0,1,0
2.947186592,0,1,0,2,1,0
1.926060472,0,1,0,1,0,1
2.513827253,0,0,0,0,0,0
2.628172383,0,1,1,1,1,1
2.910991367,0,1,1,1,0,0
2.837859908,1,0,1,0,0,0
1.547829776,0,1,0,0,1,1
2.836130215,1,0,1,0,1,0
2.8274155,1,0,0,0,0,0
2.417769037,0,0,0,0,0,0
1.852170093,1,0,1,1,1,1
1.860567339,1,0,1,2,0,1
2.324228375,0,0,0,0,0,0
2.649910036,0,0,0,2,0,0
1.822497027,0,1,1,2,1,1
2.552070262,1,0,1,1,1,1
1.086055719,0,1,0,2,1,1
2.666385066,0,0,1,0,1,0
1.528884236,0,0,0,0,0,0
2.0794451,0,1,1,1,1,1
2.723381725,1,0,1,0,1,1
2.336295722,0,0,0,1,0,0
1.634316774,1,0,1,2,1,1
1.611653203,0,0,0,0,0,0
2.980697065,0,1,1,2,1,1
2.383715243,0,0,0,0,0,0
2.929210845,0,1,0,0,1,0
2.452167157,0,0,0,0,0,0
1.826930091,0,1,1,2,1,1
2.065105426,1,0,1,1,0,1
2.049483745,1,0,1,1,1,1
3.530452295,1,0,0,2,1,0
2.891308752,0,1,1,2,0,0
2.258955162,1,0,1,2,1,1
2.693701742,0,0,0,0,0,0
1.935489595,1,0,1,1,0,1
2.866336275,0,1,1,0,0,0
2.528246008,0,0,0,0,0,0
2.433759041,1,0,1,1,1,1
3.144152348,0,1,1,2,1,0
2.120322329,0,1,1,2,1,1
1.644403371,1,0,0,0,1,1
2.26324517,1,0,1,0,1,1
2.43324781,0,0,0,2,0,0
1.429150866,0,1,0,2,0,1
1.513722434,0,1,1,1,1,1
2.389149657,0,0,0,0,0,0
2.37101394,1,0,1,2,1,1
3.087445614,1,0,1,0,0,0
1.88479832,0,1,1,1,1,1
2.728495188,0,0,0,0,1,0
2.313839437,1,0,1,1,1,1
2.801313753,0,1,1,1,1,0
2.951128774,0,1,0,2,0,0
3.835060565,0,1,1,2,1,1
2.170125029,1,0,1,2,0,1
2.347404367,0,0,0,0,0,0
3.308005776,0,1,1,2,0,0
2.318527797,0,0,1,0,0,0
2.901789914,0,1,1,2,1,1
2.83561157,1,0,0,1,0,0
3.580245521,1,0,1,2,1,0
2.016860406,1,0,1,1,0,1
2.760345023,0,1,1,2,1,1
1.558035296,1,0,1,1,0,1
3.802618744,1,0,1,0,1,0
2.551676958,1,0,1,1,1,1
2.301864103,1,0,1,1,0,1
2.829574781,1,0,0,0,1,0
2.386068965,0,1,1,2,1,1
2.956903554,1,0,0,0,1,0
2.86619443,0,1,1,1,1,1
2.732647454,0,1,1,1,1,1
2.046999742,0,1,1,0,1,1
2.87624593,1,0,0,0,0,0
3.633223901,0,1,0,2,0,0
2.689008261,0,1,1,2,1,1
2.163175966,0,0,0,0,0,0
2.075346631,1,0,1,0,1,1
2.617570312,0,1,1,2,1,1
1.665432302,0,0,0,0,0,0
2.726760526,0,1,1,1,1,1
1.896602072,0,0,0,0,0,0
2.881151154,0,1,1,1,1,0
1.727939906,1,0,0,1,0,1
1.775849046,1,0,1,2,1,1
2.524312959,0,1,1,2,1,1
2.982963119,0,1,1,2,1,1
2.233658619,1,0,1,1,1,1
1.587704936,0,0,0,0,0,0
2.244508395,1,0,1,1,1,1
2.297454187,0,0,0,0,0,0
2.395729179,1,0,1,1,0,1
3.649118881,0,1,0,1,1,0
2.22722529,0,0,0,0,0,0
2.975611514,0,1,0,1,1,0
2.928583128,1,0,0,2,0,0
2.842873379,0,1,0,2,0,0
2.146296673,0,1,1,1,1,1
2.666819195,1,0,1,1,1,1
2.414344023,0,1,1,0,0,1
2.991183231,0,1,1,0,1,0
2.738292832,0,1,1,2,1,1
2.305641301,0,0,0,0,0,0
2.12982344,0,1,1,0,1,1
2.082125881,0,1,0,1,0,1
2.152289904,0,1,0,2,1,1
1.894063304,1,0,1,1,1,1
2.114484702,0,1,0,1,0,1
3.072592922,0,1,0,2,0,0
1.887258186,1,0,1,0,1,1
1.319803749,1,0,0,0,1,1
2.848326087,1,0,1,0,0,0
1.79424508,0,1,0,1,1,1
2.698251111,0,0,0,0,1,0
2.749497053,0,1,1,2,1,1
3.166714477,0,1,1,1,1,0
3.675423765,0,1,0,2,1,0
2.398062778,1,0,1,2,0,1
2.26679216,0,1,1,2,0,1
2.269230189,0,0,0,0,0,0
2.015733839,1,0,1,2,1,1
2.299164104,1,0,1,2,1,1
2.442412019,1,0,0,0,1,1
2.769491194,0,0,0,0,0,0
2.455383597,0,0,0,2,0,0
3.297778648,0,1,1,2,1,1
2.327769616,1,0,1,0,1,1
2.438887818,1,0,1,2,1,1
2.792644723,0,0,0,1,0,0
1.721866524,0,1,1,2,0,1
2.366564624,0,1,1,0,1,1
2.663303403,0,0,1,0,0,0
2.439979884,1,0,1,1,0,1
1.870048568,1,0,1,2,1,1
2.153880379,1,0,1,1,1,1
2.463868625,1,0,0,2,1,1
1.887057186,0,0,0,0,0,0
3.16229348,1,0,0,0,0,0
2.139002374,0,0,0,0,0,0
2.327135679,1,0,1,1,0,1
2.454185883,0,0,0,2,0,0
1.874420168,0,1,0,2,1,1
2.82123501,1,0,0,2,1,0
1.573332651,0,1,0,2,0,1
2.907917862,0,1,0,2,0,0
3.268577402,1,0,1,1,1,0
2.314357476,1,0,1,1,1,1
2.614501215,0,0,0,2,0,0
1.937359333,1,0,1,2,1,1
2.028956717,0,1,0,1,1,1
3.926937107,0,1,1,0,1,0
1.891572075,1,0,1,2,1,1
2.074147646,0,1,0,2,1,1
2.166364488,1,0,1,1,1,1
3.095250422,0,1,1,2,1,0
3.822690757,0,1,1,0,1,0
2.047008005,0,1,1,2,0,1
2.03680347,0,1,1,0,1,1
2.185198008,0,1,1,2,1,1
3.779458936,0,1,1,2,0,0
2.228560957,0,0,0,0,0,0
3.674070689,0,1,1,2,1,1
1.836169349,1,0,1,2,1,1
2.246258757,0,1,1,1,1,1
2.338792297,1,0,1,0,1,1
2.095753838,0,1,0,1,1,1
1.770512975,0,1,0,1,1,1
1.157841634,0,1,1,0,1,1
2.328162824,0,0,0,2,0,0
2.877773291,0,1,1,0,1,0
3.426647868,0,1,1,0,1,0
1.75841442,0,0,0,0,0,0
2.91489433,1,0,1,0,0,0
2.487419346,1,0,0,0,1,1
1.221424083,0,1,0,2,0,1
3.69128429,0,1,0,0,1,0
2.98084793,0,1,0,0,0,0
1.889060648,1,0,1,2,0,1
1.623289405,0,1,1,1,0,1
2.991675146,0,1,1,1,1,1
2.53157101,0,1,1,1,1,1
1.571402514,0,0,0,0,0,0
2.136444097,1,0,1,1,1,1
1.915661157,1,0,1,2,1,1
2.636707546,0,0,0,0,0,0
1.487259881,0,1,0,1,1,1
3.381778873,0,1,0,2,1,0
2.650070642,0,0,0,2,0,0
1.763160384,0,1,1,1,0,1
2.044304662,1,0,1,2,1,1
2.372108961,0,0,0,0,0,0
3.589973469,0,1,0,1,1,0
1.614240702,1,0,1,1,1,1
2.071514056,1,0,1,1,1,1
2.759866235,0,0,1,0,0,0
2.183972287,1,0,1,2,0,1
3.463359461,1,0,0,0,0,0
2.356324163,0,0,0,0,0,0
3.38194239,0,1,0,0,1,0
3.660939575,0,1,1,2,1,0
2.752538273,0,0,0,0,0,0
2.428838641,1,0,1,0,1,1
1.919705086,0,0,0,0,0,0
3.233237505,0,1,1,2,1,0
2.485467264,0,0,0,0,0,0
2.219353063,1,0,1,1,0,1
2.96396763,1,0,1,2,0,0
1.861868254,0,1,1,0,1,1
2.596493055,0,0,0,0,0,0
2.107570759,0,0,0,1,0,0
2.967359577,1,0,0,2,0,0
3.02410002,1,0,1,0,1,0
1.423049525,0,1,0,0,0,1
1.714638856,0,1,0,0,1,1
2.486901082,1,0,1,2,1,1
2.96909352,0,1,1,0,0,0
2.034020141,0,1,1,1,1,1
1.863865786,0,1,0,0,0,1
2.888457873,1,0,1,2,1,0
3.054162365,0,1,0,2,0,0
2.340512627,0,0,1,0,0,0
2.679286446,1,0,1,2,1,1
1.959416928,1,0,1,1,0,1
