Aggregate,GRE,Internship,DegCompleted,Winter,GermanLevel,Admission
2.267625491,1,1,1,0,1,1
2.579744241,1,0,0,0,2,0
2.208860119,0,0,0,0,0,0
2.361048851,1,0,0,0,0,0
2.400804104,0,0,0,0,0,0
1.74190695,1,0,1,1,1,1
3.260589991,0,1,0,0,0,0
2.329105158,1,1,0,1,0,0
2.087754981,1,1,1,1,1,1
1.502431208,0,1,1,0,2,1
2.611311517,0,1,0,1,0,0
1.683246857,0,0,1,0,0,1
2.464649434,1,1,1,1,2,1
2.274932501,1,1,1,0,2,1
1.784662161,1,1,0,0,1,1
2.728180324,1,1,1,1,1,1
2.390802127,0,0,1,0,2,0
2.604647664,1,1,0,1,2,0
2.503269963,1,0,1,0,2,0
2.462770786,1,1,1,0,1,1
1.675985102,1,0,1,0,2,1
1.625208844,1,0,0,0,2,1
2.269500192,0,0,0,1,0,0
1.813604143,0,1,1,0,1,1
2.746278984,0,0,1,0,2,0
2.125066641,0,0,0,1,0,0
2.328352723,0,0,0,0,0,0
1.500381247,0,0,0,0,0,1
2.587865958,1,0,0,0,2,0
1.806615914,1,1,1,1,1,1
2.258064283,0,0,0,0,0,0
1.881018455,1,1,1,0,1,1
1.757830759,1,1,1,0,0,1
2.71631948,1,1,1,1,1,1
2.421998597,0,0,1,1,1,0
2.452563985,1,1,1,1,1,1
2.30238059,0,1,0,1,0,0
3.466192531,0,0,0,1,0,0
2.008066212,0,0,0,1,0,0
1.825467694,1,1,1,1,0,1
2.453995313,1,1,1,0,2,1
2.378319701,0,0,1,1,0,0
1.773006715,1,0,0,0,2,1
2.589513343,1,1,0,0,0,0
1.713035784,1,1,0,0,1,1
2.594571821,1,1,1,0,0,0
1.721289137,0,0,1,0,0,1
2.138788073,0,0,0,0,0,0
2.29471356,0,0,0,1,0,0
1.650444715,1,1,1,0,2,1
2.521502191,1,0,0,0,2,0
1.619414395,1,1,1,0,1,1
2.605863519,1,1,1,1,1,1
2.536833248,1,0,0,0,0,0
2.216033436,0,1,0,1,0,0
1.40830301,0,1,0,1,2,1
2.196636347,0,0,0,0,0,0
1.735967,1,0,0,1,1,1
1.767185968,1,0,0,1,2,1
1.980389389,1,1,1,0,2,1
2.384040122,1,1,1,0,1,1
3.613025965,0,0,1,0,0,0
1.505643711,1,1,1,0,0,1
2.730537167,0,1,1,1,1,0
1.66372707,1,1,0,1,2,1
2.40378207,0,0,0,1,1,0
2.751993963,1,1,1,1,1,1
2.663257961,0,1,0,1,2,0
2.403493009,0,0,0,1,0,0
2.464123792,1,1,1,0,0,1
2.722890197,1,1,0,1,1,0
2.32772344,1,1,1,0,0,1
2.583592469,1,0,0,1,0,0
2.141089137,0,1,1,1,1,1
1.236759067,1,0,0,0,2,1
2.624852964,0,1,1,1,2,0
2.363768951,0,0,1,1,0,0
1.679159951,1,1,1,1,1,1
2.163490354,0,0,0,0,0,0
3.694024657,0,1,1,1,1,0
1.598210044,1,1,1,0,1,1
2.532150078,1,1,1,0,1,1
1.649437829,1,1,1,0,1,1
1.228190789,1,0,1,1,1,1
2.281426434,0,0,0,0,0,0
3.347080659,0,1,1,1,1,0
2.231984889,1,1,1,0,2,1
2.779958088,1,0,1,0,0,0
2.381988769,1,1,1,0,1,1
2.346791169,1,1,1,1,2,1
1.753534355,1,0,1,0,2,1
1.609452182,0,1,1,1,1,1
1.645266829,1,0,1,0,2,1
1.866982092,1,0,1,0,1,1
2.011259584,1,1,1,1,0,1
2.627483823,1,1,1,0,2,0
2.365484483,1,1,0,0,0,0
3.018364122,0,0,1,0,1,0
2.247506069,1,0,0,0,0,0
1.639147611,1,1,1,1,2,1
2.053580609,0,1,1,1,1,1
1.717832591,1,1,1,1,2,1
2.98736906,1,1,0,1,1,0
1.652887523,1,1,1,1,1,1
2.261032093,0,0,0,0,0,0
2.38391349,1,0,0,1,0,0
2.158686097,1,1,1,1,1,1
2.681023452,1,1,0,0,2,0
3.824165455,1,1,1,0,2,0
2.245994323,1,1,1,0,2,1
2.011933462,0,0,0,1,0,0
2.22864243,0,0,1,1,1,0
1.596188533,1,0,1,1,1,1
3.407530688,0,0,1,0,0,0
2.371383696,0,0,1,0,1,0
2.208627861,1,1,1,1,2,1
2.42754603,1,1,0,0,0,0
2.119944518,0,0,0,0,0,0
2.70746259,0,0,1,1,2,0
1.664580142,1,1,1,0,1,1
2.16644558,1,1,1,0,2,1
1.963085461,1,1,1,1,1,1
2.269094786,1,1,1,0,2,1
2.197106771,0,0,0,1,0,0
2.397536387,1,1,1,1,1,1
3.870603477,0,1,1,1,2,0
3.42637233,1,1,1,0,2,0
2.082427162,0,0,0,1,0,0
2.922113655,0,1,1,0,2,0
1.625721222,0,1,1,0,0,1
1.633607617,0,1,1,1,0,1
2.261398711,1,1,1,1,0,1
2.060314913,0,0,0,1,0,0
1.575018824,1,1,1,0,2,1
3.696505326,1,0,0,1,2,0
3.492541362,1,1,1,0,1,0
3.812047001,0,0,0,1,2,0
2.76685914,1,0,1,0,2,0
2.583737091,0,0,1,0,0,0
2.232729104,0,1,0,0,0,0
2.023882854,1,1,1,0,1,1
2.581946393,0,0,1,1,0,0
1.588532228,1,1,1,1,2,1
2.194670936,1,1,1,1,2,1
1.667362682,1,0,1,0,2,1
1.389676108,0,1,1,0,0,1
2.015417674,1,1,1,0,1,1
1.559265242,1,0,1,0,2,1
1.535573676,1,1,1,0,1,1
2.558598605,0,0,0,1,1,0
1.995298875,1,1,1,1,1,1
2.719092016,0,0,0,1,0,0
2.1943854,1,1,1,0,1,1
2.753211753,1,1,1,1,1,1
2.175993454,0,0,0,0,0,0
2.7446905,0,1,0,0,0,0
2.608744606,0,0,1,0,0,0
2.037660707,1,1,1,1,0,1
2.000004906,0,0,0,1,0,0
1.89813423,1,1,1,0,2,1
2.293305734,0,0,0,0,0,0
2.585133176,0,0,1,0,0,0
2.515630892,0,0,1,1,2,0
2.43362425,1,1,1,1,0,1
2.244347649,0,0,0,0,0,0
2.296282977,0,0,0,0,0,0
2.294379911,1,0,0,0,0,0
3.436189941,0,1,0,0,0,0
2.262529181,1,1,1,1,2,1
2.477941843,0,0,0,1,0,0
1.946052314,1,1,1,1,0,1
2.190141923,0,1,1,1,1,1
2.322487696,0,1,0,0,0,0
2.098871516,0,0,0,1,0,0
2.19938132,1,1,1,0,1,1
2.601716614,0,0,1,1,1,0
2.103197723,1,1,1,1,1,1
1.447037956,0,1,0,1,1,1
2.128039783,1,1,1,0,2,1
3.573569125,1,0,0,0,2,0
2.051836843,1,1,1,0,2,1
3.187991419,1,1,0,1,2,0
1.579090414,1,1,1,1,2,1
1.82327272,1,1,1,0,1,1
3.512275512,0,0,1,1,0,0
2.67911649,1,1,1,1,1,1
2.506177699,1,0,1,1,2,0
2.242004763,0,1,0,1,0,0
2.287864291,0,0,0,1,0,0
1.56549091,1,0,0,1,1,1
2.212974826,1,1,1,0,0,1
2.852652534,1,1,0,1,1,0
2.716369339,1,1,1,0,2,0
1.764567563,1,1,1,0,2,1
2.060547298,0,0,0,0,0,0
2.601079128,0,0,0,0,0,0
2.418496828,1,1,1,0,0,1
1.208678334,0,1,0,1,1,1
2.445697031,0,0,0,1,0,0
2.231746256,1,1,1,1,0,1
2.07491395,0,0,0,0,0,0
2.531979941,0,1,1,0,0,0
2.699105052,0,1,0,0,2,0
3.196565966,1,1,0,0,0,0
2.110445835,1,1,1,1,0,1
1.715924574,1,1,1,1,0,1
2.480777145,1,1,1,1,0,1
2.700301723,0,0,1,1,0,0
2.752441904,0,0,0,0,0,0
2.292606763,0,0,0,1,1,0
1.142129572,1,0,0,0,1,1
2.712715439,1,1,1,1,1,1
2.245389188,0,0,0,0,0,0
2.364198831,1,1,1,1,0,1
2.503231793,1,1,0,0,0,0
2.414332493,0,0,0,0,0,0
2.48273362,1,1,1,1,0,1
2.334085968,1,1,1,0,2,1
1.568808647,1,0,0,1,1,1
1.806744891,1,1,1,0,1,1
2.120128525,1,1,1,0,1,1
2.313697588,0,0,0,0,0,0
3.971212318,1,0,0,1,1,0
1.655878997,1,1,0,1,2,1
2.314725418,0,0,0,0,0,0
2.475473475,0,1,0,0,0,0
2.249743829,1,1,1,0,0,1
2.348139319,1,1,0,1,0,0
2.228537193,0,0,0,0,0,0
2.224074567,0,0,0,0,0,0
2.224246301,1,1,1,1,2,1
3.399579026,0,1,1,1,2,0
1.642474647,0,1,1,1,1,1
2.215722089,0,0,0,0,0,0
1.834913372,1,1,1,0,0,1
2.125811911,0,0,0,0,0,0
2.754792223,1,0,0,0,2,0
3.806209364,1,0,1,0,1,0
2.335336705,1,1,1,0,1,1
2.626921202,1,1,0,0,0,0
3.469342699,1,0,0,1,2,0
1.62996364,0,0,0,0,0,1
2.028741258,1,1,1,1,2,1
2.363835444,1,0,0,0,0,0
1.552701428,1,0,0,0,1,1
2.246780972,0,0,0,0,0,0
2.162392519,0,0,0,0,0,0
2.675720751,1,0,1,1,0,0
2.06189161,0,0,0,0,0,0
2.391316046,1,1,1,0,1,1
2.519154517,1,1,1,1,1,0
1.791427899,1,0,1,0,2,1
2.691598097,0,0,1,1,0,0
2.686836475,0,0,1,1,2,0
2.068147432,0,0,0,1,0,0
2.126367963,0,0,0,0,0,0
2.059274128,0,0,0,1,0,0
2.000700901,0,0,0,1,0,0
1.86960816,1,0,1,1,1,1
2.037352273,1,1,1,1,1,1
1.023866318,0,1,1,1,0,1
2.147918751,1,1,1,0,0,1
1.127585421,1,1,0,1,1,1
2.396208424,1,1,1,0,2,1
2.39600746,1,1,1,0,1,1
2.028625986,1,1,1,0,0,1
2.465005622,1,1,0,0,0,0
2.798710102,1,1,1,1,1,1
2.526207921,0,0,1,1,2,0
2.209732964,0,0,0,1,0,0
1.94602844,1,1,1,0,2,1
1.804640825,1,0,1,1,2,1
1.697831945,1,0,1,0,1,1
3.052792556,0,0,1,1,2,0
1.544965944,1,0,1,0,2,1
2.394420551,1,1,1,0,0,1
2.154728899,0,0,0,0,0,0
2.551595612,0,0,1,0,2,0
2.682644962,0,1,1,1,1,0
2.207524544,0,0,0,0,0,0
1.545149759,0,1,1,0,1,1
2.629002637,1,1,0,1,0,0
2.387202164,0,0,1,0,1,0
1.647328965,1,0,1,0,2,1
2.534102984,1,1,1,0,1,1
2.068621387,0,0,0,0,0,0
2.267578237,1,1,1,1,0,1
2.250202722,1,1,1,1,1,1
1.843858561,1,1,1,1,2,1
1.686077579,1,1,1,0,1,1
2.600046017,0,0,1,0,2,0
2.156109196,0,0,0,0,0,0
2.624832208,0,1,1,0,0,0
3.239772128,1,1,0,0,2,0
3.071586465,1,0,0,1,2,0
2.420302753,1,0,0,1,0,0
2.516777249,0,0,0,0,1,0
2.471798932,1,1,1,1,1,1
2.705847369,1,1,0,1,0,0
2.572059301,1,1,1,1,2,0
2.272650816,1,1,1,1,0,1
2.648076871,0,0,1,0,1,0
1.463904167,0,1,1,1,2,1
1.76838265,1,1,1,1,0,1
2.141998068,0,0,0,0,0,0
3.223694083,1,1,1,0,0,0
2.281151757,1,0,0,1,0,0
2.66425789,0,0,0,1,1,0
2.355724495,1,1,1,0,2,1
2.000798344,1,0,1,0,2,1
1.574423472,1,1,1,1,0,1
2.513609559,1,1,1,0,0,0
2.216499511,1,1,1,1,0,1
2.319974047,0,1,0,0,0,0
2.084417516,1,1,1,1,1,1
2.565001135,1,1,0,0,2,0
2.128775103,0,1,1,0,2,1
2.212679563,1,1,1,1,1,1
2.651597218,1,1,0,0,0,0
2.261353194,1,1,1,0,0,1
2.231502091,0,0,1,0,1,0
2.608834197,0,1,0,1,1,0
2.374004345,0,0,0,1,0,0
2.155660974,0,0,0,1,0,0
1.983627478,1,1,1,0,1,1
2.605654053,0,1,0,0,1,0
2.470354447,0,0,0,0,0,0
1.700812392,0,0,0,1,0,1
2.427321821,1,1,0,0,0,0
2.575744101,1,1,1,1,1,1
2.307587291,0,0,0,1,0,0
1.208954952,0,1,1,1,0,1
2.66481496,0,0,0,1,1,0
1.715257148,1,1,1,0,2,1
2.554263481,1,1,1,1,0,0
2.558785405,1,1,1,0,2,0
1.529089009,0,0,0,1,0,1
3.333444137,0,0,0,1,0,0
1.937696254,1,0,1,1,1,1
2.708287421,1,1,0,0,1,0
1.505561732,1,1,1,0,1,1
2.566992588,0,1,1,0,0,0
2.238224931,0,0,0,1,0,0
1.551533341,0,0,1,0,0,1
1.459099159,1,0,1,1,0,1
2.748350435,1,1,1,1,1,1
3.380716468,1,0,1,1,0,0
3.753518562,1,0,0,1,2,0
2.320186619,0,1,0,1,0,0
2.558676786,1,1,0,0,0,0
2.126239883,0,0,0,1,0,0
2.9490938,1,0,0,0,2,0
1.511945626,1,0,1,1,2,1
2.187265796,0,0,0,1,0,0
2.249399534,1,1,1,0,1,1
2.385213256,1,1,1,1,0,1
1.355701396,0,1,0,0,2,1
2.572116659,0,1,1,0,0,0
3.444966765,0,1,1,0,1,0
1.644208556,1,1,0,0,1,1
3.92956825,0,0,0,0,0,0
2.576399669,0,1,0,1,2,0
2.614853872,0,1,0,0,2,0
2.337671938,1,1,1,1,1,1
2.262797936,0,0,0,0,0,0
2.135700001,0,0,0,1,0,0
2.533354921,1,0,0,0,0,0
2.271561856,1,1,1,0,2,1
2.55552883,1,1,1,1,0,0
2.329824075,1,1,0,1,0,0
1.716590447,0,1,1,1,2,1
1.866122902,0,1,1,1,1,1
1.633606093,1,1,1,0,1,1
1.138978963,1,1,0,1,1,1
1.819193476,1,1,1,1,2,1
1.593334447,1,1,0,1,1,1
2.045735184,1,1,1,0,0,1
2.373201888,0,0,0,1,0,0
2.54432971,0,1,0,1,1,0
1.792801647,0,1,1,1,2,1
2.692880942,1,0,1,1,0,0
3.075998022,0,1,0,0,1,0
1.854982153,1,1,1,0,1,1
2.363041599,0,0,0,0,0,0
1.813426655,1,1,1,0,1,1
2.143304208,0,0,0,0,0,0
1.664896753,0,1,1,0,1,1
2.205079424,1,1,1,1,0,1
2.1372734,0,0,0,1,0,0
2.50962428,1,1,0,1,2,0
2.290432005,0,0,1,0,1,0
1.520332801,1,0,1,1,2,1
1.755837046,1,0,1,0,2,1
2.303799308,1,0,0,0,0,0
2.791672839,1,0,1,1,0,0
2.046334394,0,1,1,0,1,1
1.764447627,1,1,1,0,0,1
1.683428573,1,0,1,0,2,1
1.580407317,1,1,1,0,2,1
3.161884913,0,1,0,0,2,0
1.679188538,1,1,1,0,1,1
2.660242883,1,1,1,1,1,1
1.624715365,1,1,1,0,1,1
1.781846633,1,1,1,0,1,1
2.646496047,0,1,1,0,2,0
2.289440244,0,0,0,1,0,0
1.831307491,1,1,1,1,1,1
2.594883886,1,0,1,0,0,0
3.312280634,1,0,1,0,1,0
2.735930905,1,0,0,1,1,0
2.798417104,1,1,1,0,1,1
2.081159073,0,0,0,0,0,0
1.787335184,1,0,1,1,2,1
1.500186719,1,1,1,1,1,1
2.709208443,0,0,1,0,1,0
2.436110713,1,1,0,1,0,0
1.70213016,1,1,1,1,2,1
2.103834116,1,1,1,1,1,1
2.112070441,0,0,0,1,0,0
1.138324192,0,0,0,0,2,1
2.657382977,1,1,1,1,1,1
1.513234707,1,1,1,1,0,1
1.609740711,0,0,1,0,0,1
2.536332386,1,0,0,1,2,0
2.283698721,1,1,1,0,1,1
2.708050821,0,1,1,1,2,0
2.671306249,1,1,1,1,1,1
1.513370332,0,0,1,0,0,1
2.322239569,0,0,0,1,0,0
2.260799956,0,0,0,1,0,0
2.471729042,0,0,1,0,2,0
2.482780421,0,0,0,0,1,0
1.672437031,1,1,1,0,2,1
2.363981057,1,1,1,1,0,1
1.769517754,1,1,0,1,2,1
2.467380899,0,0,0,0,2,0
3.082110117,0,1,0,1,2,0
3.528003619,1,1,0,1,1,0
2.119159586,0,0,0,1,0,0
2.197038513,1,1,1,0,1,1
2.169762196,1,1,1,0,1,1
3.149480363,1,1,1,0,1,0
2.266783614,0,0,0,1,0,0
2.121902241,0,1,1,0,1,1
2.475894783,1,1,1,0,0,1
1.540910482,1,1,1,1,2,1
2.118740445,0,0,0,0,0,0
2.042348743,1,0,1,1,1,1
3.832775779,0,1,0,1,0,0
2.307420849,0,0,0,1,0,0
2.668482014,1,0,0,0,2,0
2.270562315,1,1,1,0,0,1
2.743450222,1,1,1,1,1,1
2.060225243,0,0,0,0,0,0
2.235226106,0,0,0,0,0,0
1.677593482,1,0,1,0,2,1
2.684085797,0,0,0,1,2,0
1.534611986,1,1,0,1,1,1
2.598045165,1,1,0,0,2,0
2.550054529,0,1,1,0,2,0
1.500229647,1,0,0,0,2,1
1.735175988,1,0,0,0,1,1
2.359065354,0,0,0,0,0,0
2.376214297,0,0,0,0,1,0
2.561447595,1,0,1,1,2,0
1.518251058,0,1,1,0,0,1
1.814268494,1,0,1,1,1,1
1.978983265,1,1,1,0,2,1
2.292660613,0,0,0,0,0,0
2.615271828,0,1,0,0,0,0
2.205227909,1,1,1,1,1,1
1.820931593,1,1,1,1,1,1
2.363364611,0,0,0,1,0,0
2.778141488,0,1,0,1,0,0
2.499640268,1,0,0,0,0,0
2.501142668,0,1,1,0,0,0
2.285842362,0,0,0,0,0,0
2.527749624,1,0,1,1,0,0
2.241830836,0,0,1,0,0,0
2.075136082,1,1,1,0,2,1
2.439913972,1,1,1,1,1,1
2.269374919,0,0,0,1,0,0
1.677441751,1,0,1,0,2,1
2.639723888,1,0,1,0,0,0
2.191616581,1,0,1,1,2,1
1.384435018,1,1,0,1,2,1
2.024686148,0,1,1,0,1,1
2.027348152,0,0,0,0,0,0
2.32804906,0,0,1,0,2,0
2.477239986,0,0,0,0,0,0
1.769748183,1,0,1,0,1,1
3.699663448,0,0,0,1,2,0
2.447073537,1,1,1,1,2,1
2.759418118,1,1,1,1,0,0
1.781374801,0,0,1,0,0,1
1.99459649,1,1,1,0,1,1
1.680154646,1,0,1,0,1,1
1.604263623,1,1,1,0,0,1
2.255642582,0,0,0,0,1,0
2.527202483,1,1,1,0,1,1
1.926955422,1,1,1,1,2,1
1.610184514,1,0,1,1,2,1
2.451197113,0,1,0,0,0,0
2.702909999,1,0,0,0,0,0
1.592244854,1,0,0,1,2,1
1.596076881,1,1,1,1,0,1
2.561736774,0,1,1,0,2,0
2.577337706,0,0,0,1,1,0
1.770022566,1,1,1,1,2,1
1.767556056,1,1,0,0,2,1
1.468880647,1,1,0,1,2,1
1.785982821,1,0,0,1,2,1
1.86008047,1,1,1,1,2,1
3.520577388,0,0,1,0,0,0
2.346613266,0,0,0,0,0,0
2.174701249,0,0,0,1,0,0
2.249969707,0,0,0,1,0,0
1.632537814,0,1,1,0,1,1
3.858223278,0,0,1,0,0,0
1.614938552,1,1,1,1,1,1
2.476109599,1,1,1,1,2,1
1.864921375,1,1,1,1,2,1
1.226043494,1,1,1,0,2,1
3.786974288,0,1,1,0,1,0
3.287811332,1,1,0,1,2,0
2.618492621,1,1,1,0,1,1
2.779541554,0,1,1,0,0,0
2.421292315,1,1,1,0,1,1
3.14382259,0,0,1,1,2,0
1.750816259,1,0,1,1,1,1
2.428265196,0,1,0,0,0,0
3.35738624,1,0,0,0,1,0
2.295079451,0,0,0,0,0,0
2.282295659,0,0,0,1,1,0
1.575773042,0,0,0,1,0,1
2.487658754,0,0,0,1,2,0
2.754040346,0,1,0,0,0,0
2.727318281,0,0,1,0,2,0
2.370128359,1,1,1,1,0,1
2.474583011,0,0,1,0,1,0
2.378099805,0,0,0,0,1,0
2.449661044,1,1,1,0,2,1
2.096890231,0,0,0,1,0,0
2.274270303,0,0,1,1,0,0
2.464549694,1,1,1,0,0,1
3.449037298,0,0,0,0,0,0
3.303944105,0,1,1,1,2,0
2.238616421,0,0,0,1,0,0
1.618041076,0,1,1,1,0,1
3.828257524,1,0,0,1,1,0
2.437991802,1,1,1,0,1,1
2.318215585,0,1,0,0,0,0
2.680758828,1,1,1,0,1,1
2.220933838,1,1,1,1,2,1
2.251798684,0,0,0,0,0,0
2.013413398,0,1,1,1,1,1
1.958990511,1,1,1,1,2,1
2.18860134,1,1,1,0,0,1
1.12447308,1,1,0,1,2,1
1.743686172,1,1,1,0,2,1
1.732225965,0,0,0,1,0,1
1.363148726,1,1,1,1,0,1
3.568168754,0,1,1,1,0,0
3.746741509,1,1,0,0,2,0
2.321099797,1,1,1,0,1,1
1.602751379,1,0,1,0,1,1
1.695293019,1,0,0,0,1,1
2.207353578,1,1,1,1,2,1
1.78701551,0,1,1,1,1,1
2.575247101,0,1,0,1,0,0
2.549032128,1,1,0,1,0,0
1.514157138,0,1,1,0,0,1
3.543888757,0,0,0,1,2,0
1.882857774,1,1,1,1,1,1
2.798031649,0,1,1,0,0,0
2.740976143,0,0,0,1,0,0
2.378117506,1,1,0,1,0,0
2.364534828,0,0,1,0,0,0
2.480385463,1,1,1,1,2,1
2.523573877,0,0,1,0,1,0
3.794536878,1,0,0,1,1,0
2.037237167,1,1,1,0,1,1
1.575842328,1,1,1,1,0,1
2.074054297,0,0,0,0,0,0
2.362585605,1,1,0,1,0,0
3.854492808,0,0,0,0,2,0
2.480854926,1,1,0,0,0,0
1.535911025,1,0,1,1,1,1
3.43019495,0,1,0,0,0,0
1.50437968,0,0,0,0,0,1
2.671348659,1,0,0,0,1,0
2.012656374,0,0,0,0,0,0
2.022627098,1,0,1,0,2,1
2.103771944,0,0,0,1,0,0
2.274843195,0,0,0,1,0,0
3.432362789,0,0,1,0,0,0
2.033924129,1,0,1,0,2,1
1.130735167,0,1,1,1,0,1
2.493706683,1,1,1,0,1,1
2.689219632,0,0,1,0,1,0
2.238230971,0,0,0,0,0,0
2.572432573,1,0,0,1,1,0
1.804128891,1,1,1,1,1,1
3.541662972,1,0,0,0,2,0
2.552925343,0,0,1,1,0,0
1.750446845,1,1,1,0,2,1
3.117183049,0,0,0,1,0,0
2.208601296,0,0,0,1,0,0
1.987961736,1,1,1,1,1,1
2.330614456,0,0,0,1,2,0
3.865766441,0,0,0,0,1,0
2.422565131,1,0,0,1,0,0
2.57996815,1,1,0,0,0,0
1.842255191,1,1,1,1,0,1
2.678076281,0,1,1,0,0,0
1.765390228,1,1,0,1,1,1
2.030459272,0,0,0,0,0,0
2.439977707,0,0,1,0,1,0
2.695233643,0,0,1,1,1,0
3.699397414,0,0,1,0,2,0
1.2830202,1,1,1,1,2,1
2.093618924,1,1,1,0,0,1
2.117018533,0,0,0,0,0,0
1.571418501,1,0,1,0,1,1
2.925751535,0,1,0,1,0,0
2.743927675,0,0,1,1,2,0
2.630643639,0,0,0,0,0,0
2.6229465,1,1,0,0,1,0
2.768167467,1,1,1,0,1,1
1.609762977,1,1,1,0,1,1
1.661632049,0,0,1,1,0,1
2.563917933,0,0,1,0,1,0
2.348751678,1,1,1,0,1,1
2.3684334,1,1,1,0,0,1
2.304483726,1,1,1,0,0,1
2.653550706,0,0,0,0,2,0
2.454922625,1,1,1,0,0,1
1.571879505,1,0,1,0,2,1
1.143963564,1,1,0,0,2,1
1.671485186,1,0,1,0,2,1
2.79013239,0,1,1,1,0,0
2.058551294,0,0,0,0,0,0
1.006535167,1,1,0,0,0,1
2.097721171,1,1,1,0,1,1
3.940767353,0,0,1,1,2,0
2.243529445,0,0,0,1,0,0
2.281029953,0,0,0,0,0,0
1.858760872,1,1,1,1,1,1
1.703198981,1,1,1,1,1,1
2.764937144,1,0,0,1,0,0
2.051989216,1,0,1,0,1,1
1.933948814,1,1,1,1,0,1
2.463942785,1,0,0,1,0,0
2.246962213,0,0,0,1,0,0
2.465993236,1,1,1,0,1,1
2.171352339,0,0,0,1,0,0
2.26328271,1,1,1,0,0,1
2.566168511,0,0,1,0,0,0
1.5430906,1,0,0,1,2,1
2.479028201,0,0,1,1,0,0
3.036550901,0,0,1,0,0,0
2.399227421,0,1,0,1,0,0
2.763022515,0,1,0,0,2,0
2.704112386,1,1,1,0,1,0
2.098822838,1,1,1,1,0,1
1.836709681,1,1,1,1,1,1
2.320415855,0,0,0,1,0,0
1.584711488,1,1,1,1,1,1
1.095944488,0,1,1,0,1,1
2.696378071,0,0,1,1,1,0
2.12512527,0,1,1,1,2,1
2.484575287,0,0,0,1,0,0
2.28487452,1,1,1,0,2,1
1.678551781,1,0,1,1,2,1
3.489330695,0,0,0,1,1,0
2.485627199,0,0,0,0,0,0
2.240485848,1,1,1,1,1,1
2.537872836,1,0,0,0,0,0
2.651581173,1,0,1,1,0,0
2.083169577,1,1,1,1,2,1
3.446018061,1,1,0,1,0,0
1.982977021,1,1,1,1,1,1
1.916960033,1,1,1,1,1,1
2.088201749,1,0,1,0,1,1
1.880377629,1,1,1,0,1,1
2.917773737,1,1,1,0,1,0
1.519810232,0,1,1,0,2,1
1.843054525,0,1,1,1,1,1
1.626921564,1,0,1,0,2,1
2.321995842,1,1,1,0,1,1
2.575641105,0,0,0,1,0,0
1.561210382,1,0,1,0,2,1
2.284982154,0,0,0,1,0,0
2.424927444,1,0,0,1,0,0
2.592427754,0,0,1,0,1,0
1.860821097,1,1,1,1,2,1
2.050965487,1,1,1,1,0,1
1.634282873,1,0,1,0,1,1
2.023809023,1,1,1,1,2,1
2.043571117,0,0,0,0,0,0
2.515215027,1,0,1,1,1,0
1.612066786,1,1,0,1,1,1
2.122207617,1,1,1,0,0,1
2.36082137,0,0,0,0,0,0
2.379147045,1,1,1,1,0,1
1.668014386,1,0,0,0,1,1
2.761073704,1,1,0,0,2,0
1.772705658,1,1,1,0,2,1
2.734633436,0,0,1,1,2,0
1.694429136,1,0,1,0,2,1
2.002902329,1,1,1,1,1,1
2.594088283,0,1,1,1,1,0
2.504859476,1,1,0,1,1,0
1.542213448,0,1,1,1,2,1
2.269224027,1,1,1,0,2,1
2.211895574,1,0,0,1,0,0
2.173235587,1,0,1,0,2,1
2.328536848,0,0,0,0,0,0
1.75529806,0,0,0,0,0,1
1.414722402,1,1,0,0,1,1
1.762494562,1,0,1,0,1,1
2.278234,0,0,0,0,0,0
1.36515763,0,1,1,1,0,1
2.238528031,1,1,1,1,2,1
2.178789691,1,1,1,1,0,1
2.364978464,0,0,0,0,0,0
2.14488716,0,0,0,0,0,0
2.249922698,0,0,0,0,0,0
3.203300895,1,0,0,1,0,0
1.851607506,1,1,1,0,0,1
1.781682153,0,1,1,0,1,1
2.262460096,0,0,0,1,0,0
2.435655934,0,0,0,0,0,0
2.722863816,1,0,0,1,2,0
2.654852303,1,1,1,0,1,1
1.651928906,0,0,0,0,0,1
3.568228485,0,0,0,0,0,0
2.221914832,1,1,1,0,2,1
2.403800136,0,0,0,0,0,0
2.65390729,1,0,1,0,2,0
2.967015188,1,1,0,0,1,0
1.748717519,1,1,0,0,2,1
2.073233051,0,0,0,0,0,0
1.435708398,0,0,1,0,2,1
2.204091738,0,0,0,0,1,0
2.698751148,1,1,1,1,1,1
2.228918329,0,0,0,1,0,0
3.115823486,0,0,1,1,2,0
1.637831207,1,0,0,1,1,1
2.694400062,0,0,1,1,1,0
3.471261692,0,0,1,0,2,0
1.694611582,1,1,0,1,1,1
1.814564644,1,1,1,0,0,1
2.680310197,1,1,1,0,1,1
3.221744516,0,1,0,1,0,0
2.594028271,1,0,0,1,1,0
2.566878211,0,1,1,0,1,0
2.205871932,0,0,0,1,0,0
1.655651307,1,0,1,0,1,1
1.693704863,0,0,0,0,0,1
1.772102181,1,1,1,1,0,1
1.892761444,0,1,1,1,2,1
3.327263085,1,1,1,0,1,0
3.588890774,0,0,1,0,2,0
3.418688059,0,1,0,1,0,0
1.79447898,1,0,1,0,1,1
1.619213511,0,1,1,0,2,1
2.728942089,1,1,0,1,1,0
2.665069286,0,0,0,0,0,0
2.687740853,0,1,0,1,2,0
2.711194946,1,0,0,1,1,0
2.417301008,0,0,0,1,0,0
2.751083841,0,0,0,1,2,0
3.452967538,0,1,1,0,0,0
1.825913015,1,1,1,1,1,1
