Aggregate,Internship,GRE,GermanLevel,DegreeCompleted,Winter,Admission
2.274664341,0,1,2,1,0,1
2.143810745,1,1,2,1,1,1
2.228600451,1,1,2,1,1,1
2.404811139,0,0,0,0,0,0
2.343782959,0,0,0,1,0,0
1.922082954,1,0,1,1,1,1
2.288813539,0,0,0,0,1,0
2.303685103,0,1,2,0,0,0
2.324889229,1,1,2,1,0,1
2.776057636,1,1,1,1,1,1
3.151317177,0,1,2,0,0,0
3.962907844,1,0,2,0,1,0
2.39751112,1,1,1,1,1,1
1.914599192,1,0,1,0,1,1
3.250137962,1,0,0,0,0,0
1.714368354,0,1,2,1,0,1
2.657515571,0,0,0,0,0,0
2.175983851,0,1,2,1,0,1
2.162052463,0,1,0,1,1,1
1.62345804,1,1,1,1,0,1
2.477741287,0,0,2,1,1,0
1.111928956,1,1,0,0,0,1
1.794621323,0,1,1,1,1,1
2.280071396,0,1,2,1,0,1
1.581628274,1,1,1,1,1,1
1.860425334,1,1,1,0,0,1
2.344855513,1,1,1,1,0,1
2.500634297,0,0,0,0,0,0
2.690233511,0,0,2,0,1,0
1.900189845,0,1,1,1,0,1
2.762237264,0,0,1,0,0,0
2.18614591,1,0,0,1,1,1
1.126692512,0,1,1,1,0,1
2.489123483,0,0,2,0,1,0
2.707876784,1,1,1,1,1,1
2.781615959,1,1,2,1,1,1
2.768430985,1,0,0,1,1,0
2.379360724,0,1,2,1,0,1
2.723162819,0,0,2,0,1,0
2.775617218,1,1,2,1,0,1
2.683060968,1,1,1,1,1,1
1.963835543,0,1,0,0,0,0
2.766994536,0,0,1,1,1,0
2.358612977,0,0,0,0,0,0
2.396570448,1,0,2,1,1,1
1.924541237,1,1,2,1,1,1
2.259242042,0,0,0,1,1,0
2.427360407,0,0,0,0,0,0
2.181189304,0,1,2,1,0,1
2.760031233,1,1,2,1,0,1
3.214270575,0,0,0,1,0,0
2.410118387,0,0,0,0,1,0
2.133130043,1,1,2,1,0,1
2.538905463,0,0,0,0,1,0
1.946181458,1,1,0,1,1,1
2.628932576,1,0,1,1,1,1
3.12476631,0,0,2,1,1,0
1.96076199,1,1,2,1,0,1
1.982272257,0,0,0,0,1,0
2.120166026,1,0,1,0,0,1
1.713007807,1,1,1,1,1,1
2.124693711,1,1,1,1,1,1
1.952203407,0,0,0,0,0,0
2.384325165,1,1,1,1,1,1
1.986186119,1,1,0,1,1,1
1.946507751,1,1,2,1,1,1
1.040615859,0,1,0,1,1,1
2.267372456,0,0,0,1,0,0
3.990383898,1,1,0,1,1,0
2.233043376,1,1,2,1,0,1
2.047553825,0,0,0,0,0,0
2.280807693,0,0,0,0,1,0
2.225949151,0,0,0,0,1,0
2.064166209,1,1,0,1,1,1
2.748408851,1,1,1,1,1,0
2.57482956,0,0,0,0,0,0
3.174079693,0,0,0,1,0,0
2.624561211,0,1,0,0,1,0
2.252066377,0,1,2,1,0,1
1.999718898,1,1,2,1,0,1
2.491889517,0,0,0,0,1,0
2.548126378,1,1,1,1,0,1
1.608831575,0,0,0,0,1,0
1.560312517,0,1,1,1,0,1
1.375898005,0,1,1,1,0,1
2.018653303,0,0,0,0,0,0
2.162361177,1,0,1,1,1,1
2.390838729,1,0,2,1,1,1
2.924242952,1,0,2,1,0,0
1.706629992,0,0,0,0,0,0
2.770429021,1,1,2,1,0,1
1.703126642,1,1,1,1,0,1
1.626201211,0,0,0,0,1,0
1.927286628,1,1,1,1,0,1
2.163068827,1,1,1,1,1,1
3.957759769,1,0,2,1,0,0
2.37278668,1,0,2,1,0,1
1.98661552,0,1,1,1,0,1
2.332163577,1,1,2,1,1,1
2.365356754,0,1,1,0,0,0
2.694757374,0,0,2,0,0,0
2.697657482,0,1,0,0,0,0
1.6999627,0,1,1,1,0,1
3.75990596,1,1,0,0,1,0
2.519403322,0,1,0,0,1,0
2.412148937,1,1,1,1,0,1
2.225746506,0,0,0,1,0,0
1.535124286,1,1,1,0,0,1
3.316029366,0,0,1,1,0,0
1.988456537,1,1,1,0,1,1
1.916012285,1,0,2,0,0,1
2.090913619,0,1,2,1,0,1
1.915182058,1,1,0,1,0,1
2.717887787,1,1,0,0,0,0
1.841942211,1,1,1,1,1,1
2.617695893,1,1,1,1,0,1
2.515931853,1,1,2,1,0,1
2.867252828,1,0,2,1,0,0
1.745290979,1,1,2,1,1,1
2.708947303,1,1,0,1,0,0
2.457238699,0,1,0,0,0,0
1.868338911,0,0,0,0,1,0
2.474212553,0,1,0,0,1,0
2.287318161,0,0,1,0,1,0
2.701242003,0,0,2,1,1,0
3.280701054,1,0,1,0,0,0
2.615682512,0,0,1,1,0,0
2.369046787,0,1,2,1,0,1
1.557993719,0,1,1,1,1,1
1.896609044,1,1,1,0,1,1
2.657500301,0,0,1,0,0,0
2.402427745,0,0,1,1,1,0
3.944154653,0,1,1,1,0,0
1.81447754,0,0,1,1,1,1
2.207319891,1,1,1,1,0,1
1.786328019,1,1,2,0,0,1
2.784271386,0,0,0,1,1,0
2.337562366,1,1,1,1,0,1
2.702902094,0,0,1,0,0,0
2.485357503,0,1,0,0,1,0
2.391752702,0,1,2,1,0,1
3.103993534,0,1,1,0,1,0
2.458385579,1,1,0,1,0,1
1.842543599,0,1,1,1,1,1
2.608410324,0,0,2,0,1,0
2.371678115,0,0,0,0,0,0
2.306058518,1,0,2,1,1,1
2.763219327,1,1,2,1,1,1
3.052999061,0,1,0,1,1,0
2.650645258,1,1,1,1,0,1
3.099017122,0,1,2,1,0,0
1.552602577,0,1,2,1,0,1
2.294529919,1,1,2,1,0,1
2.080234541,1,0,2,0,0,1
1.983959957,1,0,0,1,0,1
2.055096758,0,1,1,1,1,1
2.12811541,1,0,1,1,0,1
1.72230074,0,1,1,1,0,1
1.694556597,0,0,0,0,0,1
2.374001116,1,1,2,1,0,1
2.463108757,0,0,2,0,0,0
2.345263755,1,1,2,1,0,1
3.362327263,0,0,0,1,0,0
2.21158639,1,1,2,1,1,1
2.113316322,0,0,0,0,1,0
3.622460878,0,1,0,0,1,0
2.555459995,1,1,0,1,1,1
2.048658548,0,0,0,0,1,0
1.658274992,0,0,0,0,1,0
2.488131741,0,0,2,0,1,0
2.103350474,1,0,2,1,1,1
2.60096418,0,0,0,0,1,0
2.858146914,1,1,0,0,0,0
1.576070327,1,1,1,0,0,1
2.663734755,0,0,2,0,0,0
1.808832106,1,1,2,0,1,1
2.691847648,0,0,0,0,0,0
2.628727506,1,1,0,1,1,1
2.645913246,0,1,0,0,1,0
1.563480124,0,1,1,0,1,1
2.251624501,1,1,1,1,1,1
1.716171216,1,1,1,1,0,1
2.316149576,0,1,0,0,0,0
2.095674264,1,0,1,0,1,1
2.384906963,0,1,1,1,0,1
2.569611012,0,0,0,1,1,0
1.893075582,1,1,2,1,0,1
1.852865309,1,1,1,1,1,1
2.712685855,1,1,2,1,1,1
2.493083833,0,0,0,0,0,0
2.26623998,0,0,0,0,1,0
1.886628995,1,1,2,1,0,1
2.290752221,0,0,0,0,1,0
2.230764249,0,1,2,1,0,1
2.054232267,0,1,1,1,1,1
1.419933061,1,1,2,1,1,1
2.274406097,0,0,0,0,1,0
1.596874925,1,1,0,0,1,1
2.512906072,0,0,2,0,1,0
2.032700036,0,0,0,0,1,0
2.206845009,0,1,0,0,0,0
2.643963194,0,0,0,0,0,0
2.676577793,0,0,1,0,1,0
2.141633282,0,1,0,0,0,0
2.19799998,0,1,2,1,0,1
2.770233852,1,1,1,1,1,1
2.451020909,0,0,0,1,0,0
1.816005502,0,0,0,0,1,0
3.819398477,1,0,0,0,1,0
1.820743077,1,1,1,0,0,1
1.671058764,1,1,1,0,0,1
2.659309567,0,0,0,0,0,0
1.696624055,1,0,1,0,1,1
2.340554366,1,1,2,1,1,1
2.499101788,1,1,1,1,0,1
2.153721852,0,0,0,0,1,0
2.017030675,1,0,2,1,1,1
2.58389705,0,0,0,0,0,0
2.725245398,0,1,2,0,1,0
3.964697781,0,1,0,0,1,0
2.734890843,1,1,1,1,0,1
2.174797893,0,0,0,0,1,0
3.50609857,0,1,1,1,0,0
2.402390441,0,0,0,0,0,0
2.468445366,1,1,2,1,1,1
2.02326961,0,1,1,1,1,1
1.887438408,1,1,1,1,1,1
2.738532474,1,1,1,1,0,1
2.524605605,1,1,1,1,1,1
2.271572744,1,0,2,1,1,1
2.337591532,0,0,0,0,0,0
2.037012549,1,1,0,1,1,1
2.247817431,1,0,2,1,0,1
2.182601668,0,0,0,0,1,0
2.549414654,1,1,0,1,0,1
1.933396721,1,1,1,1,0,1
2.428683633,1,0,1,1,0,1
2.332909176,1,1,2,1,0,1
2.532365766,0,0,0,1,0,0
1.446777012,0,1,2,0,0,1
2.358004281,1,0,1,1,1,1
2.2943259,0,0,0,1,0,0
2.318097309,0,0,0,0,0,0
2.337143526,0,0,0,1,0,0
2.044377175,1,1,1,0,0,1
1.555712814,0,1,0,0,0,1
2.519792938,0,0,2,1,0,0
1.816324044,0,0,0,0,1,0
2.599267262,1,1,1,1,1,1
2.754722741,1,1,0,1,0,0
2.658777837,1,1,2,1,1,1
2.794497443,1,1,1,1,0,1
2.364492843,1,0,1,1,0,1
2.799479371,1,1,2,1,1,1
2.153069067,0,0,0,0,0,0
2.516399111,0,0,0,0,0,0
2.622386973,0,0,2,1,1,0
2.591668323,0,1,0,0,1,0
2.119223144,1,1,2,1,1,1
1.312524287,0,0,1,0,1,1
2.396794109,1,0,1,1,1,1
2.5401236,0,1,0,0,0,0
2.416513433,0,1,0,0,1,0
2.792400952,0,0,1,1,0,0
2.61075296,1,1,1,1,1,1
2.187371076,0,1,0,0,1,0
2.645728282,0,0,1,1,0,0
2.673031867,0,0,0,0,1,0
2.133925111,1,0,2,0,1,1
1.790555235,0,0,0,0,0,0
1.920766523,1,1,0,1,1,1
2.652964303,0,0,0,0,1,0
2.4842952,1,1,2,1,1,1
2.804879444,1,1,2,1,0,0
2.767509713,1,1,2,1,1,1
2.729307086,1,1,1,1,1,0
2.733094459,1,1,2,1,1,1
1.380582784,1,0,0,0,1,1
2.274568085,1,1,2,1,0,1
1.885506882,1,1,2,1,0,1
2.36520047,0,0,2,0,1,0
3.571233249,0,1,1,1,0,0
1.437244455,1,1,2,0,1,1
1.644512134,0,0,0,0,1,0
2.652473005,0,1,0,0,0,0
1.764291366,1,1,0,1,1,1
2.475008738,1,1,1,1,1,1
2.369286012,1,0,1,1,0,1
1.960368401,0,1,0,1,1,1
2.62858401,0,0,0,0,0,0
2.154331449,1,1,0,1,1,1
2.73705348,1,1,2,1,0,1
2.530975643,0,0,0,0,1,0
2.191741948,1,1,1,1,1,1
2.120399574,1,0,2,1,0,1
2.155651028,1,1,2,1,1,1
2.485863717,0,0,0,0,1,0
1.824535461,1,1,2,0,0,1
2.202044367,0,1,1,0,0,0
2.344163439,1,1,1,1,0,1
2.391341198,1,1,2,1,0,1
2.417815819,1,1,1,1,0,1
2.51281069,0,0,0,0,0,0
2.588046593,1,1,1,1,1,1
2.580232382,0,1,0,0,0,0
1.808879481,1,1,2,0,1,1
2.702746054,1,1,2,1,0,1
2.339393445,0,0,0,1,0,0
2.156418896,1,0,2,1,1,1
2.32672802,0,0,1,0,1,0
2.727482158,1,1,2,1,0,1
1.900328178,0,1,2,1,1,1
2.646532628,0,1,0,0,1,0
2.008255424,1,1,0,1,1,1
1.619444458,0,0,0,0,0,0
1.535036105,1,1,1,1,0,1
2.576302583,0,0,0,0,1,0
1.856823868,0,1,1,1,1,1
2.709643967,1,1,1,1,1,1
1.272099824,1,0,0,0,0,1
2.242363561,0,1,1,0,0,0
2.303061814,0,0,0,1,1,0
3.986896687,1,0,0,0,0,0
1.272741145,0,1,0,0,1,1
2.229880372,1,1,1,1,0,1
2.678770252,0,0,0,0,1,0
1.507508035,0,0,0,0,0,0
2.251879361,1,0,2,1,0,1
2.468821477,1,0,1,1,1,1
2.539875763,0,0,0,0,1,0
2.23899855,0,0,1,0,1,0
2.140855702,1,0,0,1,0,1
2.591458327,0,0,0,0,1,0
3.224874061,1,0,1,0,1,0
2.782130316,1,1,2,1,0,1
2.231942697,0,1,1,1,0,1
2.784008676,0,0,1,1,0,0
2.79430832,1,1,1,1,1,1
1.528522424,0,0,0,0,0,0
2.925548141,0,1,2,1,1,0
1.501541797,0,1,1,1,1,1
3.142605318,1,1,1,0,0,0
2.571820673,0,0,0,1,0,0
2.34242881,0,1,2,0,1,0
3.157752446,1,1,2,0,1,0
2.263165362,0,0,0,1,0,0
1.901693898,0,0,0,0,0,0
2.294618686,0,1,1,0,1,0
1.647530396,1,1,1,1,0,1
2.23066726,1,1,1,1,0,1
2.587214372,0,0,0,0,0,0
2.277719063,0,0,0,1,0,0
2.283644216,1,0,2,1,1,1
3.668404723,0,1,2,1,0,0
2.233977246,0,1,2,0,0,0
2.100171063,1,1,2,1,1,1
2.313577631,0,0,1,0,0,0
2.395932968,0,0,2,0,1,0
2.372818763,0,1,1,0,1,0
2.781186442,1,1,2,1,0,1
3.52815575,0,0,0,1,0,0
1.696366064,1,0,1,1,0,1
2.703150268,1,1,1,1,1,1
2.184978836,0,0,0,0,1,0
2.780094658,1,1,1,1,1,0
2.706700826,1,1,2,1,0,1
2.288946642,0,0,0,0,0,0
1.970479013,1,0,1,0,1,1
1.568970917,1,0,0,0,0,1
2.276224357,1,1,1,1,1,1
2.331348612,0,1,0,0,0,0
2.407912762,0,0,0,0,1,0
2.754345351,1,1,1,1,0,1
1.980612624,1,1,1,0,0,1
2.286507956,1,0,2,1,0,1
2.268367465,1,0,2,1,0,1
2.10546806,0,1,0,1,0,1
2.047071157,0,0,0,0,1,0
1.855052866,0,1,1,0,1,1
1.80680903,1,0,0,1,1,1
1.932696724,1,0,2,1,0,1
2.480239055,0,0,2,1,0,0
1.928234402,0,1,1,1,0,1
3.530150505,1,1,0,1,0,0
2.280483329,0,0,0,1,0,0
2.782947634,1,1,1,1,1,1
2.344970061,0,1,0,0,0,0
2.315647346,0,1,2,1,1,1
2.052560254,0,1,2,1,1,1
2.061326479,1,1,1,1,0,1
2.77720372,0,1,1,1,0,0
3.653693758,0,0,0,1,0,0
2.703660264,1,1,1,1,0,1
2.78987449,1,1,1,0,1,0
2.299702914,0,0,0,0,0,0
2.560209748,1,0,1,1,0,1
2.050289966,0,1,2,1,1,1
2.383592117,0,0,0,0,1,0
2.755848425,1,1,1,1,0,1
1.789365108,1,1,0,0,0,1
1.649849628,1,1,0,1,0,1
2.140414735,1,1,2,0,1,1
1.763557588,1,1,0,0,0,1
3.55855098,0,0,0,0,1,0
3.975173533,1,1,0,0,0,0
1.887169951,1,0,1,1,0,1
1.967064743,1,1,2,1,0,1
2.90002568,1,1,2,0,0,0
2.558451539,0,1,0,0,1,0
2.610302332,0,0,0,0,0,0
2.480727013,0,0,0,0,1,0
1.815039689,1,1,2,1,0,1
1.534910797,0,0,2,1,1,1
2.561332021,0,0,0,0,1,0
2.92635001,0,0,0,1,1,0
2.573813794,0,0,0,0,0,0
2.148612511,1,0,2,1,0,1
1.76849897,1,1,1,1,1,1
2.059514189,0,1,0,0,1,0
1.670983083,0,0,0,1,0,1
2.113182638,0,1,0,0,0,0
1.96712532,0,1,2,1,1,1
2.175565035,1,1,0,1,1,1
1.833294106,1,0,1,0,1,1
3.566264255,0,1,2,0,0,0
2.471738683,0,1,0,0,0,0
1.872636578,1,0,2,1,1,1
2.639807071,0,1,0,0,1,0
2.723778956,1,1,1,1,0,1
2.591059639,0,0,0,0,0,0
2.106864089,1,1,2,1,0,1
2.702419805,0,0,1,1,1,0
2.319466773,1,1,1,1,1,1
1.086459822,1,1,0,1,0,1
1.830610776,0,0,0,0,0,0
3.229341884,1,0,2,0,1,0
2.620386124,0,0,0,0,0,0
3.592140106,0,1,1,0,0,0
2.481995751,0,0,1,1,0,0
2.36816677,1,1,2,1,0,1
2.421998121,0,0,2,0,0,0
2.26303855,1,0,2,1,0,1
3.481789403,0,1,2,1,0,0
2.784097901,1,1,1,1,1,1
2.385442408,0,1,0,0,0,0
1.548038033,1,1,0,1,1,1
1.948301302,0,0,0,0,0,0
2.789888922,1,1,0,1,1,0
2.783923292,1,1,1,1,1,1
2.553570488,0,1,0,0,1,0
2.54547916,0,0,2,0,0,0
2.380371704,1,0,2,1,0,1
2.591375305,1,1,1,1,1,1
2.309745397,0,0,0,1,0,0
2.306802875,1,1,2,1,0,1
1.545434972,1,0,1,1,1,1
2.472570454,1,1,0,1,0,1
2.38764871,1,1,1,1,0,1
2.261845844,0,1,2,1,0,1
2.281250963,0,0,0,0,1,0
2.756873955,0,0,0,1,0,0
2.392190398,1,1,2,1,0,1
3.726552682,1,0,0,0,1,0
2.776461277,0,0,2,0,1,0
2.277110032,0,1,2,1,1,1
2.511628334,0,0,0,0,0,0
1.85227548,0,1,1,1,0,1
1.804688137,0,1,1,0,1,1
2.573021772,0,0,0,0,0,0
1.829644253,0,0,0,0,0,0
2.374505728,0,1,0,0,0,0
2.724206412,0,1,1,0,0,0
1.929400206,0,0,0,0,0,0
2.721579557,1,1,2,1,1,1
1.583089067,1,1,1,1,0,1
2.667059099,1,1,1,1,0,1
3.803181236,1,0,1,1,0,0
2.328965029,0,0,0,0,0,0
2.046050395,0,0,0,0,1,0
1.784663565,0,0,0,0,0,0
1.77978702,0,1,1,1,1,1
3.180488107,1,0,0,0,1,0
1.109649205,0,0,0,0,0,1
2.612347843,0,0,0,0,1,0
2.306112273,0,1,2,1,1,1
1.424576991,1,0,2,0,0,1
2.559937952,0,0,0,0,1,0
2.71874691,1,0,0,1,1,0
2.653028661,0,1,0,0,0,0
3.867849253,1,1,0,0,0,0
2.136696852,1,0,2,1,0,1
2.467554168,0,0,0,1,0,0
2.394637441,1,0,1,1,0,1
2.376360354,0,0,0,0,0,0
2.318005762,0,1,0,0,1,0
2.350093952,1,0,2,1,1,1
1.879644383,1,1,0,1,1,1
1.925768482,1,1,1,1,0,1
2.786333747,0,0,0,0,1,0
2.763120024,0,1,2,0,1,0
1.988184941,1,0,1,0,0,1
2.610049617,1,1,1,1,0,1
1.711945014,0,0,0,0,0,0
2.170354654,1,0,2,1,1,1
1.898047201,1,1,0,1,0,1
2.40527676,1,1,0,1,0,1
2.355310769,1,1,2,1,1,1
2.192233899,1,1,2,1,0,1
1.53748385,0,0,0,0,1,0
2.217799567,0,0,0,0,0,0
2.917484672,1,0,1,0,1,0
2.256938473,1,1,1,1,0,1
2.608121375,0,0,0,0,1,0
2.25668691,1,1,2,1,0,1
2.708359377,1,0,2,1,1,0
3.163145415,1,0,1,1,1,0
2.341338562,1,1,2,1,1,1
2.747147115,1,1,1,1,1,1
2.518434179,0,0,0,0,1,0
2.482897875,1,1,0,1,1,1
2.49463677,0,1,0,0,0,0
2.48887105,0,1,0,0,1,0
2.048089728,1,0,2,0,0,1
2.014190726,0,1,1,1,1,1
2.190042303,1,0,2,0,0,1
1.942725808,1,1,1,1,0,1
2.293807246,0,1,2,1,0,1
1.566505181,1,0,0,1,0,1
2.104961971,1,1,0,1,0,1
1.886102586,0,1,2,0,0,1
2.620792679,1,1,1,1,0,1
2.733883893,0,1,0,0,0,0
2.762221549,1,1,1,1,0,1
2.219908571,0,0,0,1,1,0
2.043068419,0,0,0,0,1,0
2.679410162,1,1,2,1,0,1
2.927075333,0,0,1,1,0,0
2.059880956,0,0,0,0,1,0
1.67617422,1,1,1,1,0,1
1.438178416,0,0,2,1,0,1
2.358537378,0,0,0,1,0,0
1.449177746,1,0,0,1,0,1
1.546502211,1,1,1,1,0,1
2.366504473,0,0,0,1,0,0
1.135362962,0,1,2,1,1,1
1.746805642,0,1,0,1,0,1
2.272840679,1,1,2,1,0,1
2.162746917,0,0,0,0,1,0
2.434282595,1,1,2,1,1,1
2.241331136,0,0,0,1,1,0
2.258390206,0,0,0,1,1,0
1.630298023,0,0,0,0,1,0
2.272769709,1,0,2,1,1,1
2.775879632,0,1,2,1,0,0
2.064174834,0,1,0,1,0,1
2.063534431,1,1,1,0,0,1
2.539751517,0,0,0,0,1,0
2.195290732,0,1,0,1,0,1
1.587719022,1,1,2,0,0,1
1.510145139,0,1,1,1,1,1
2.181666225,0,1,0,0,1,0
2.834058431,1,1,0,1,0,0
3.073939032,0,0,2,1,1,0
2.28980846,0,0,1,0,1,0
2.526581683,0,0,0,0,0,0
2.539223451,0,1,0,0,1,0
2.74229709,1,1,2,1,1,1
3.649043458,0,1,2,0,0,0
3.163422093,0,1,0,1,0,0
1.695044229,0,1,0,1,1,1
3.523959671,0,0,1,0,1,0
2.208854745,1,1,2,1,0,1
2.365331285,0,0,0,0,0,0
1.64376753,0,1,1,1,0,1
2.267647586,0,0,0,1,0,0
2.577721773,1,1,2,1,1,1
2.031693264,1,1,0,1,0,1
1.724607602,1,1,1,1,1,1
1.379378774,0,1,1,0,1,1
2.316155082,1,0,2,1,0,1
2.713284034,1,1,2,1,1,1
2.192437953,1,1,0,1,1,1
2.04147263,1,1,1,1,0,1
1.657258856,1,1,2,1,0,1
2.773602622,1,0,2,1,1,0
3.542906352,0,1,1,0,0,0
2.272279236,0,0,0,0,0,0
3.379660001,0,0,1,1,0,0
3.281604282,1,0,0,0,1,0
1.943353669,1,0,2,0,0,1
2.732770724,0,1,1,1,0,0
2.37404234,0,0,0,0,0,0
2.208714387,1,1,1,1,0,1
3.176875001,0,1,2,0,0,0
2.681024259,1,1,1,1,0,1
1.729781233,1,0,2,1,0,1
2.220943986,0,1,1,1,0,1
3.010900034,0,0,2,1,1,0
2.312018249,0,1,2,0,1,0
2.663711786,1,1,0,1,0,1
2.364561804,0,0,0,0,0,0
2.297322982,0,0,0,0,1,0
2.363671766,0,1,1,1,0,1
2.351573916,0,0,0,0,1,0
2.226011493,0,0,2,0,1,0
2.722155711,1,1,2,1,0,1
2.862264771,0,1,2,0,0,0
2.714951939,1,1,2,1,1,1
3.294892676,1,1,2,0,1,0
2.335330841,1,1,1,1,1,1
2.429928817,0,0,1,1,0,0
2.203206271,0,0,0,0,1,0
2.325049061,0,0,1,0,1,0
2.351929601,1,1,2,1,0,1
2.788443734,1,1,2,1,0,1
2.257096993,1,1,2,1,1,1
2.767896967,1,0,1,0,0,0
2.064862041,1,1,2,0,1,1
2.234245033,1,1,2,1,1,1
2.36895143,1,1,1,1,1,1
2.075031583,0,0,0,0,1,0
1.54109751,1,1,0,0,0,1
2.28005778,1,1,2,1,0,1
1.789007568,1,1,1,0,0,1
2.314310853,0,0,0,0,0,0
3.741996414,0,1,1,0,0,0
2.601990749,0,0,0,0,1,0
2.748239612,1,1,1,1,1,1
1.993033894,0,0,0,0,1,0
2.223250208,1,0,2,1,0,1
1.827117355,0,1,1,1,0,1
2.589706495,0,0,0,0,0,0
2.269981446,1,1,1,1,1,1
2.723000389,0,1,2,1,1,0
2.684771613,1,1,1,1,0,1
2.754875625,1,1,2,1,1,1
2.716728611,1,0,0,0,0,0
2.070717613,0,0,0,0,1,0
2.431293131,0,0,0,0,1,0
2.202430803,0,0,0,1,0,0
1.702328986,0,1,1,1,0,1
2.509932925,0,1,0,0,0,0
3.193881341,1,0,1,0,0,0
2.18703966,0,0,0,0,1,0
2.471829421,1,1,1,1,1,1
1.817293442,0,0,0,0,1,0
1.526019652,0,1,1,1,1,1
2.534081113,0,0,1,0,1,0
2.094168623,1,0,1,0,0,1
2.278857653,0,0,1,0,0,0
2.782161876,1,1,1,1,1,1
3.05245672,0,1,0,1,0,0
2.363122938,1,1,1,1,0,1
1.731358495,1,1,1,1,0,1
2.656373444,1,1,0,1,1,1
2.485036906,1,1,2,1,0,1
3.837414606,1,1,1,0,1,0
2.296222653,0,0,1,0,1,0
1.525581936,1,1,0,0,1,1
1.680529519,1,0,1,0,1,1
2.649715601,0,0,0,0,0,0
2.042967403,0,0,0,0,1,0
2.273607028,1,0,1,1,1,1
1.581514272,0,0,1,1,1,1
1.639443499,0,1,2,1,0,1
2.693610899,0,0,0,0,1,0
2.316222277,0,1,1,1,1,1
3.842916287,0,1,0,0,0,0
3.606343634,1,0,2,0,1,0
2.682960368,1,1,0,1,1,1
1.587626981,0,1,1,1,1,1
2.531073321,0,0,2,1,0,0
1.612159285,0,0,2,1,0,1
2.097264314,1,1,2,1,1,1
2.61519906,0,0,0,0,0,0
1.168193018,0,1,2,1,0,1
2.79601814,0,0,0,1,1,0
3.988459305,1,1,1,1,0,0
3.113841713,0,1,2,0,1,0
2.428981004,1,1,1,1,1,1
2.726093027,1,1,1,0,0,0
3.11200198,1,0,0,1,0,0
2.140996544,0,1,0,0,0,0
1.653535466,1,0,1,0,0,1
2.47767895,0,0,1,0,1,0
1.983292966,0,1,0,1,0,1
1.844802171,0,0,2,0,0,1
2.276770708,0,0,0,1,1,0
3.762417713,0,1,0,0,1,0
3.907465324,0,0,2,0,1,0
2.51922607,0,0,0,0,0,0
2.163178369,1,1,0,1,1,1
2.639182433,0,1,0,0,1,0
2.644950688,0,0,0,0,1,0
2.014023191,1,0,1,1,1,1
3.570583294,0,1,1,1,1,0
2.594012034,0,1,0,0,0,0
2.254065835,0,0,0,0,0,0
1.772731143,1,1,2,0,1,1
1.903165411,0,1,2,1,0,1
2.32722828,0,0,0,0,1,0
3.65718619,1,0,2,0,0,0
1.725421904,1,1,0,0,1,1
2.750389726,1,0,0,0,1,0
1.875687216,0,0,1,1,1,1
2.468276744,0,0,0,0,0,0
2.269196412,1,0,2,1,1,1
2.747764634,0,0,0,1,1,0
2.382175488,0,0,0,1,0,0
2.589995379,0,1,0,0,1,0
2.644653776,1,1,1,1,1,1
2.323240104,0,0,0,0,0,0
3.4165429,1,1,0,1,1,0
2.657010171,0,0,0,0,0,0
2.307814936,0,0,0,0,1,0
2.181030677,1,1,1,1,1,1
2.704630012,0,1,0,1,1,0
2.16715094,1,0,1,0,1,1
1.716111506,1,1,0,0,0,1
2.768439312,1,1,2,1,1,1
2.782203035,1,1,1,1,1,1
2.629399873,0,0,2,1,0,0
2.617126638,0,0,2,1,1,0
2.713025167,1,1,2,1,1,1
2.217749467,1,1,1,1,1,1
2.512302011,0,1,0,0,0,0
1.907609961,1,1,2,1,1,1
2.6464476,1,1,0,1,0,1
2.253666633,0,1,2,1,1,1
2.165503319,1,1,1,1,0,1
2.553915271,0,0,0,0,0,0
1.981966395,1,1,1,1,0,1
2.064899381,1,1,1,1,0,1
2.34077753,0,0,2,0,0,0
2.569916332,0,0,0,0,1,0
2.288383993,0,0,1,0,0,0
2.394553063,0,1,0,0,1,0
2.605040345,0,0,0,0,1,0
2.364505934,0,0,0,1,1,0
3.489308931,1,0,1,0,1,0
2.281051785,0,0,0,0,1,0
2.261244311,1,1,1,1,1,1
2.63759347,0,0,0,0,0,0
2.237551468,0,0,0,1,1,0
2.723109936,1,1,2,1,0,1
1.53543088,0,0,2,1,0,1
1.867898332,0,1,1,1,0,1
1.900742064,0,1,1,1,0,1
2.229350144,0,0,0,0,1,0
1.635163746,1,1,1,1,0,1
1.658306653,0,1,2,1,0,1
3.55096737,1,1,1,1,0,0
1.576573735,1,1,0,0,0,1
2.609395162,0,0,0,0,0,0
2.240598235,0,0,1,0,0,0
2.598240525,0,0,1,1,0,0
2.407726544,0,1,0,0,0,0
1.75052903,1,1,2,1,1,1
2.346483616,0,1,1,0,1,0
2.111124665,1,1,2,1,0,1
2.555089867,0,1,0,0,0,0
1.918362828,0,1,2,1,0,1
2.358277588,0,0,0,0,0,0
2.515378712,0,1,0,0,1,0
1.855729651,1,0,1,1,0,1
2.41696981,0,0,0,0,0,0
3.981740436,0,0,2,0,1,0
1.581473054,0,0,0,0,1,0
1.521773733,1,1,2,0,1,1
2.42690513,0,0,0,0,1,0
1.603341181,0,1,1,1,1,1
1.669199849,1,1,0,0,1,1
2.47475408,1,1,0,1,0,1
1.531922562,0,0,2,1,0,1
3.831024787,0,1,2,0,0,0
