Aggregate,WorkExpLess1Year,WorkExpMore1Year,GermanLevel,Private,GRE,Admission
2.319377514,0,0,1,0,0,0
2.472840918,0,0,0,0,0,0
2.390951735,0,0,0,0,0,0
2.439284077,0,0,0,0,0,0
2.472220897,0,0,2,0,0,0
2.301719845,0,0,2,0,0,0
2.350630421,0,0,0,0,0,0
2.420103398,0,0,0,0,0,0
2.394192535,0,0,0,0,0,0
2.432836092,0,0,0,0,0,0
2.301628447,0,0,0,0,0,0
2.479102998,0,0,0,0,0,0
2.434663872,0,0,0,0,0,0
2.453471723,0,0,0,0,0,0
2.470351865,0,0,0,0,0,0
2.427172356,0,0,0,0,0,0
2.302377615,0,0,0,0,0,0
2.399943923,0,0,0,0,0,0
2.445816208,0,0,0,0,0,0
2.44783184,0,0,0,0,0,0
2.495118535,0,0,0,0,0,0
2.317767881,0,0,0,0,0,0
2.401168812,0,0,0,0,0,0
2.341697802,0,0,0,0,0,0
2.386691109,0,0,0,0,0,0
2.344606537,0,0,0,0,0,0
2.342308627,0,0,0,0,0,0
2.385815257,0,0,0,0,0,0
2.336029495,0,0,0,0,0,0
2.375803384,0,0,0,0,0,0
2.340323532,0,0,0,0,0,0
2.466580077,0,0,0,0,0,0
2.312366769,0,0,0,0,0,0
2.427958566,0,0,0,0,0,0
2.449191664,0,0,0,0,0,0
2.441261729,0,0,0,0,0,0
2.340742074,0,0,0,0,0,0
2.402922403,0,0,0,0,0,0
2.336169827,0,0,0,0,0,0
2.410676489,0,0,0,0,0,0
2.363725724,0,0,0,0,0,0
2.472744866,0,0,0,0,0,0
2.359518719,0,0,0,0,0,0
2.344350394,0,0,0,0,0,0
2.488094022,0,0,0,0,0,0
2.355533219,0,0,0,0,0,0
2.316691109,0,0,0,0,0,0
2.489549959,0,0,0,0,0,0
2.439286993,0,0,0,0,0,0
2.332834394,0,0,0,0,0,0
2.355835812,0,0,0,0,0,0
2.416848051,0,0,0,0,0,0
2.381833886,0,0,0,0,0,0
2.371072572,0,0,0,0,0,0
2.394446759,0,0,0,0,0,0
2.407431029,0,0,0,0,0,0
2.480532783,0,0,0,0,0,0
2.352736546,0,0,0,0,0,0
2.421213119,0,0,0,0,0,0
2.371142727,0,0,0,0,0,0
2.47502229,0,0,0,0,0,0
2.39742555,0,0,0,0,0,0
2.4706029,0,0,0,0,0,0
2.399299502,0,0,0,0,0,0
2.31948481,0,0,0,0,0,0
2.358526183,0,0,0,0,0,0
2.454439099,0,0,0,0,0,0
2.402599981,0,0,0,0,0,0
2.399572396,0,0,0,0,0,0
2.418207307,0,0,0,0,0,0
2.410703947,0,0,0,0,0,0
2.461991968,0,0,0,0,0,0
2.38024794,0,0,0,0,0,0
2.471583605,0,0,0,0,0,0
2.487033476,0,0,0,0,0,0
2.329148185,0,0,0,0,0,0
2.361085736,0,0,0,0,0,0
2.490312852,0,0,0,0,0,0
2.31484107,0,0,0,0,0,0
2.353241456,0,0,0,0,0,0
2.319677313,0,0,0,0,0,0
2.486555703,0,0,0,0,0,0
2.349735304,0,0,0,0,0,0
2.381999118,0,0,0,0,0,0
2.409139733,0,0,0,0,0,0
2.460141136,0,0,0,0,0,0
2.454873935,0,0,0,0,0,0
2.487555454,0,0,0,0,0,0
2.342325305,0,0,0,0,0,0
2.404944555,0,0,0,0,0,0
2.486122405,0,0,0,0,0,0
2.30140999,0,0,0,0,0,0
2.443183128,0,0,0,0,0,0
2.474899726,0,0,0,0,0,0
2.301361889,0,0,0,0,0,0
2.307838579,0,0,0,0,0,0
2.374824481,0,0,0,0,0,0
2.365729732,0,0,0,0,0,0
2.461018375,0,0,0,0,0,0
2.441393289,0,0,0,0,0,0
2.46419557,0,0,0,0,0,0
2.455396273,0,0,0,0,0,0
2.312860879,0,0,0,0,0,0
2.361666101,0,0,0,0,0,0
2.334862865,0,0,0,0,0,0
2.464430519,0,0,0,0,0,0
2.361343466,0,0,0,0,0,0
2.437280574,0,0,0,0,0,0
2.432267594,0,0,0,0,0,0
2.346723072,0,0,0,0,0,0
2.410242311,0,0,0,0,0,0
2.361114611,0,0,0,0,0,0
2.379907735,0,0,0,0,0,0
2.402014337,0,0,0,0,0,0
2.337065537,0,0,0,0,0,0
2.440046576,0,0,0,0,0,0
2.340257286,0,0,0,0,0,0
2.413240929,0,0,0,0,0,0
2.308690203,0,0,0,0,0,0
2.355056074,0,0,0,0,0,0
2.470834187,0,0,0,0,0,0
2.355057626,0,0,0,0,0,0
2.37990738,0,0,0,0,0,0
2.371299753,0,0,0,0,0,0
2.363679848,0,0,0,0,0,0
2.494268575,0,0,0,0,0,0
2.330032722,0,0,0,0,0,0
2.392821506,0,0,0,0,0,0
2.435614765,0,0,0,0,0,0
2.308565381,0,0,0,0,0,0
2.487466623,0,0,0,0,0,0
2.302845642,0,0,0,0,0,0
2.396986319,0,0,0,0,0,0
2.386883922,0,0,0,0,0,0
2.368064517,0,0,0,0,0,0
2.3081405,0,0,0,0,0,0
2.368226347,0,0,0,0,0,0
2.342855662,0,0,0,0,0,0
2.410404498,0,0,0,0,0,0
2.314729168,0,0,0,0,0,0
2.33638771,0,0,0,0,0,0
2.372243382,0,0,0,0,0,0
2.329515984,0,0,0,0,0,0
2.302262934,0,0,0,0,0,0
2.447930588,0,0,0,0,0,0
2.415915288,0,0,0,0,0,0
2.430359686,0,0,0,0,0,0
2.435662258,0,0,0,0,0,0
2.319380806,0,0,0,0,0,0
2.351825485,0,0,0,0,0,0
2.423325765,0,0,0,0,0,0
2.45516902,0,0,0,0,0,0
2.314084125,0,0,0,0,0,0
2.432632955,0,0,0,0,0,0
2.466243532,0,0,0,0,0,0
2.319742925,0,0,0,0,0,0
2.381131856,0,0,0,0,0,0
2.310005082,0,0,0,0,0,0
2.320872726,0,0,0,0,0,0
2.343773998,0,0,0,0,0,0
2.381634852,0,0,0,0,0,0
2.442316069,0,0,0,0,0,0
2.456572834,0,0,0,0,0,0
2.363372116,0,0,0,0,0,0
2.437874454,0,0,0,0,0,0
2.469364356,0,0,0,0,0,0
2.459823636,0,0,0,0,0,0
2.396033695,0,0,0,0,0,0
2.332460443,0,0,0,0,0,0
2.455897511,0,0,0,0,0,0
2.415496511,0,0,0,0,0,0
2.416274558,0,0,0,0,0,0
2.357477806,0,0,0,0,0,0
2.355146895,0,0,0,0,0,0
2.414252861,0,0,0,0,0,0
2.459857236,0,0,0,0,0,0
2.467705431,0,0,0,0,0,0
2.424238589,0,0,0,0,0,0
2.410172331,0,0,0,0,0,0
2.490529874,0,0,0,0,0,0
2.327341669,0,0,0,0,0,0
2.435261096,0,0,0,0,0,0
2.303690223,0,0,0,0,0,0
2.315733099,0,0,0,0,0,0
2.456273061,0,0,0,0,0,0
2.368934426,0,0,0,0,0,0
2.357150014,0,0,0,0,0,0
2.321520176,0,0,0,0,0,0
2.379774192,0,0,0,0,0,0
2.452239127,0,0,0,0,0,0
2.463753389,0,0,0,0,0,0
2.311974848,0,0,0,0,0,0
2.464628194,0,0,0,0,0,0
2.307028075,0,0,0,0,0,0
2.385416931,0,0,0,0,0,0
2.484700447,0,0,0,0,0,0
2.385008929,0,0,0,0,0,0
2.413557691,0,0,0,0,0,0
2.451020933,0,0,0,0,0,0
2.351492687,0,0,0,0,0,0
2.303067496,0,0,0,0,0,0
2.461039511,0,0,0,0,0,0
2.363762627,0,0,0,0,0,0
2.422097889,0,0,0,0,0,0
2.472017255,0,0,0,0,0,0
2.456726889,0,0,0,0,0,0
2.304802415,0,0,0,0,0,0
2.308997192,0,0,0,0,0,0
2.473613119,0,0,0,0,0,0
2.495715893,0,0,0,0,0,0
2.440118487,0,0,0,0,0,0
2.382446562,0,0,0,0,0,0
2.487272425,0,0,0,0,0,0
2.455553364,0,0,0,0,0,0
2.438461642,0,0,0,0,0,0
2.407541392,0,0,0,0,0,0
2.45468624,0,0,0,0,0,0
2.372909195,0,0,0,0,0,0
2.490528688,0,0,0,0,0,0
2.328863498,0,0,0,0,0,0
2.351621587,0,0,0,0,0,0
2.483984036,0,0,0,0,0,0
2.382949438,0,0,0,0,0,0
2.333307501,0,0,0,0,0,0
2.407716569,0,0,0,0,0,0
2.465987569,0,0,0,0,0,0
2.425408802,0,0,0,0,0,0
2.317972571,0,0,0,0,0,0
2.425421916,0,0,0,0,0,0
2.303936652,0,0,0,0,0,0
2.455202105,0,0,0,0,0,0
2.317544507,0,0,0,0,0,0
2.34084418,0,0,0,0,0,0
2.425186655,0,0,0,0,0,0
2.350748231,0,0,0,0,0,0
2.304382397,0,0,0,0,0,0
2.442097158,0,0,0,0,0,0
2.493523386,0,0,0,0,0,0
2.474061885,0,0,0,0,0,0
2.464562897,0,0,0,0,0,0
2.41486987,0,0,0,0,0,0
2.335307046,0,0,0,0,0,0
2.431912709,0,0,0,0,0,0
2.374424464,0,0,0,0,0,0
2.420270874,0,0,0,0,0,0
2.482073762,0,0,0,0,0,0
2.496375613,0,0,0,0,0,0
2.45469278,0,0,0,0,0,0
2.326610293,0,0,0,0,0,0
2.35716423,0,0,0,0,0,0
2.357703212,0,0,0,0,0,0
2.463057768,0,0,0,0,0,0
2.414632535,0,0,0,0,0,0
2.408363159,0,0,0,0,0,0
2.395927883,0,0,0,0,0,0
2.401111606,0,0,0,0,0,0
2.354814138,0,0,0,0,0,0
2.494197201,0,1,0,0,0,0
2.352327417,1,0,0,0,0,0
2.45784621,0,1,0,0,0,0
2.415692846,0,1,0,0,0,0
2.368453115,1,0,0,0,0,0
2.357864903,0,1,0,0,0,0
2.489447785,1,0,0,0,0,0
2.303795587,1,0,0,0,0,0
2.375642034,0,1,0,0,0,0
2.332940003,1,0,0,0,0,0
2.443914994,0,1,0,0,0,0
2.358584411,0,1,0,0,0,0
2.469549699,1,0,0,0,0,0
2.411265322,1,0,0,0,0,0
2.479066447,0,1,0,0,0,0
2.429941315,0,1,0,0,0,0
2.397676621,1,0,0,0,0,0
2.460408116,1,0,0,0,0,0
2.493792277,1,0,0,0,0,0
2.451064106,1,0,0,0,0,0
2.356286204,0,1,0,0,0,0
2.372514311,0,1,0,0,0,0
2.394943533,0,1,0,0,0,0
2.486247281,1,0,0,0,0,0
2.41394288,0,1,0,0,0,0
2.380958087,0,1,0,0,0,0
2.456042326,0,1,0,0,0,0
2.480873342,0,1,0,0,0,0
2.325836415,0,1,0,0,0,0
2.422137096,1,0,0,0,0,0
2.389034579,1,0,0,0,0,0
2.470041519,0,1,0,0,0,0
2.416852623,0,1,0,0,0,0
2.306359826,0,1,0,0,0,0
2.446596433,0,1,0,0,0,0
2.412612499,1,0,0,0,0,0
2.398264668,1,0,0,0,0,0
2.387748196,1,0,0,0,0,0
2.400044324,0,1,0,0,0,0
2.309049266,1,0,0,0,0,0
2.301083401,1,0,0,0,0,0
2.33030503,0,1,0,0,0,0
2.396687822,0,1,0,0,0,0
2.434285753,0,1,0,0,0,0
2.358519001,1,0,0,0,0,0
2.455772671,1,0,0,0,0,0
2.490503476,1,0,0,0,0,0
2.370956575,0,1,0,0,0,0
2.450670506,0,1,0,0,0,0
2.428635481,1,0,0,0,0,0
2.461296816,1,0,0,0,0,0
2.46367259,1,0,0,0,0,0
2.436473612,1,0,0,0,0,0
2.484595571,1,0,0,0,0,0
2.390058862,1,0,0,0,0,0
2.331628762,1,0,0,0,0,0
2.341101446,1,0,0,0,0,0
2.441077718,0,1,0,0,0,0
2.342012508,0,1,0,0,0,0
2.374682194,0,1,0,0,0,0
2.341426874,0,1,0,0,0,0
2.341795855,1,0,0,0,0,0
2.423883171,0,1,0,0,0,0
2.387139851,0,1,0,0,0,0
2.397819087,1,0,0,0,0,0
2.382140275,1,0,0,0,0,0
2.4282172,1,0,0,0,0,0
2.453847036,1,0,0,0,0,0
2.417461195,0,1,0,0,0,0
2.33812104,1,0,0,0,0,0
2.455110626,1,0,0,0,0,0
2.444769298,1,0,0,0,0,0
2.402539734,1,0,0,0,0,0
2.478829808,1,0,0,0,0,0
2.310499816,1,0,0,0,0,0
2.447111837,0,1,0,0,0,0
2.336070893,0,1,0,0,0,0
2.480858826,1,0,0,0,0,0
2.32020474,1,0,0,0,0,0
2.378122308,0,1,0,0,0,0
2.388792447,1,0,0,0,0,0
2.38284227,0,1,0,0,0,0
2.470204584,0,1,0,0,0,0
2.407074214,1,0,0,0,0,0
2.392464458,1,0,0,0,0,0
2.319261931,1,0,0,0,0,0
2.486164475,0,1,0,0,0,0
2.481529859,1,0,0,0,0,0
2.418085734,0,1,0,0,0,0
2.454885477,0,1,0,0,0,0
2.399021238,0,1,0,0,0,0
2.400833226,1,0,0,0,0,0
2.321947305,1,0,0,0,0,0
2.404682423,0,1,0,0,0,0
2.308475031,1,0,0,0,0,0
2.308884832,1,0,0,0,0,0
2.478107981,0,1,0,0,0,0
2.468789236,0,1,0,0,0,0
2.452522947,0,1,0,0,0,0
2.38860209,0,1,0,0,0,0
2.402791405,0,1,0,0,0,0
2.43807173,0,1,0,0,0,0
2.318709504,1,0,0,0,0,0
2.332070362,0,1,0,0,0,0
2.394367812,1,0,0,0,0,0
2.333059356,0,1,0,0,0,0
2.391558263,1,0,0,0,0,0
2.433241289,0,1,0,0,0,0
2.461997953,0,1,0,0,0,0
2.427502678,0,1,0,0,0,0
2.420687664,0,1,0,0,0,0
2.304136781,1,0,0,0,0,0
2.49668063,0,1,0,0,0,0
2.477531737,1,0,0,0,0,0
2.415403327,0,1,0,0,0,0
2.450868357,0,1,0,0,0,0
2.450359342,0,1,0,0,0,0
2.428369712,1,0,0,0,0,0
2.324098157,0,1,0,0,0,0
2.462383315,0,1,0,0,0,0
2.431907621,0,1,0,0,0,0
2.402782785,0,1,0,0,0,0
2.340580562,0,1,0,0,0,0
2.362700576,1,0,0,0,0,0
2.303226736,1,0,0,0,0,0
2.488923601,0,1,0,0,0,0
2.394490261,0,1,0,0,0,0
2.356500811,1,0,0,0,0,0
2.364353423,0,1,0,0,0,0
2.339952483,1,0,0,0,0,0
2.429250124,1,0,0,0,0,0
2.35828681,0,1,0,0,0,0
2.453389434,1,0,0,0,0,0
2.473796873,0,1,0,0,0,0
2.348541599,1,0,0,0,0,0
2.33693178,0,1,0,0,0,0
2.455228755,1,0,0,0,0,0
2.418636253,1,0,0,0,0,0
2.42108038,1,0,0,0,0,0
2.430284774,0,1,0,0,0,0
2.412472309,1,0,0,0,0,0
2.488176207,0,1,0,0,0,0
2.47350792,0,1,0,0,0,0
2.388603936,1,0,0,0,0,0
2.36258423,1,0,0,0,0,0
2.390501938,0,1,0,0,0,0
2.37250361,1,0,0,0,0,0
2.390939958,1,0,0,0,0,0
2.487257561,1,0,0,0,0,0
2.475278069,0,1,0,0,0,0
2.49976131,1,0,0,0,0,0
2.445193553,0,1,0,0,0,0
2.353121617,0,1,0,0,0,0
2.406288141,1,0,0,0,0,0
2.357263237,1,0,0,0,0,0
2.43042245,0,1,0,0,0,0
2.347337036,0,1,0,0,0,0
2.409783801,1,0,0,0,0,0
2.305322982,1,0,0,0,0,0
2.36907484,1,0,0,0,0,0
2.467288788,0,1,0,0,0,0
2.393840151,0,1,0,0,0,0
2.33215878,0,1,0,0,0,0
2.327177924,1,0,0,0,0,0
2.410501375,1,0,0,0,0,0
2.359890441,1,0,0,0,0,0
2.481296971,1,0,0,0,0,0
2.432111603,1,0,0,0,0,0
2.429064593,0,1,0,0,0,0
2.434839695,1,0,0,0,0,0
2.321894844,0,1,0,0,0,0
2.470449059,0,1,0,0,0,0
2.462272202,0,1,0,0,0,0
2.340633515,0,1,0,0,0,0
2.437110977,1,0,0,0,0,0
2.38244745,1,0,0,0,0,0
2.441839967,1,0,0,0,0,0
2.387884847,1,0,0,0,0,0
2.326940356,1,0,0,0,0,0
2.305123563,0,1,0,0,0,0
2.375983652,1,0,0,0,0,0
2.331138057,1,0,0,0,0,0
2.374470542,1,0,0,0,0,0
2.43245076,1,0,0,0,0,0
2.461801426,0,1,0,0,0,0
2.45557622,1,0,0,0,0,0
2.408304279,0,1,0,0,0,0
2.459065185,1,0,0,0,0,0
2.449819457,0,1,0,0,0,0
2.478454092,0,1,0,0,0,0
2.308932898,0,1,0,0,0,0
2.352970732,1,0,0,0,0,0
2.390223292,1,0,0,0,0,0
2.443265798,1,0,0,0,0,0
2.453134114,1,0,0,0,0,0
2.463083826,0,1,0,0,0,0
2.327211851,1,0,0,0,0,0
2.360632837,0,1,0,0,0,0
2.368006656,0,1,0,0,0,0
2.309060658,1,0,0,0,0,0
2.476074852,1,0,0,0,0,0
2.30712458,1,0,0,0,0,0
2.375043398,0,1,0,0,0,0
2.423701067,0,1,0,0,0,0
2.317008539,0,1,0,0,0,0
2.43169991,1,0,0,0,0,0
2.444683665,1,0,0,0,0,0
2.322324784,0,1,0,0,0,0
2.470348696,0,1,0,0,0,0
2.439185381,0,1,0,0,0,0
2.353074426,1,0,0,0,0,0
2.458867399,0,1,0,0,0,0
2.379813966,1,0,0,0,0,0
2.421181702,1,0,0,0,0,0
2.335309207,0,1,0,0,0,0
2.495044922,0,1,0,0,0,0
2.323516511,1,0,0,0,0,0
2.387016905,0,1,0,0,0,0
2.363202526,0,1,0,0,0,0
2.356787318,0,1,0,0,0,0
2.496911206,1,0,0,0,0,0
2.310841277,0,1,0,0,0,0
2.340696861,0,1,0,0,0,0
2.381243123,1,0,0,0,0,0
2.467518554,0,1,0,0,0,0
2.355685467,1,0,0,0,0,0
2.306288048,1,0,0,0,0,0
2.36800859,1,0,0,0,0,0
2.38817059,1,0,0,0,0,0
2.361279969,0,1,0,0,0,0
2.35939422,0,1,0,0,0,0
2.339836607,1,0,0,0,0,0
2.373693078,0,1,0,0,0,0
2.489660558,1,0,0,0,0,0
2.486382374,0,1,0,0,0,0
2.490931955,0,1,0,0,0,0
2.395351461,1,0,0,0,0,0
2.311060956,0,1,0,0,0,0
2.352005737,0,1,0,0,0,0
2.355041264,0,1,0,0,0,0
2.32805194,0,1,0,0,0,0
2.38232048,0,1,0,0,0,0
2.443294182,1,0,0,0,0,0
2.460897439,0,1,0,0,0,0
2.397203239,0,1,0,0,0,0
2.321011041,1,0,0,0,0,0
2.305478967,1,0,0,0,0,0
2.459179898,0,1,0,0,0,0
2.415308659,0,1,0,0,0,0
2.310714367,1,0,0,0,0,0
2.593322206,0,1,1,0,1,1
2.503003633,0,1,2,0,1,1
2.672772005,0,1,2,0,1,1
2.686356947,0,1,2,0,1,1
2.676260429,0,1,2,0,1,1
2.543051537,0,1,2,0,1,1
2.553065149,0,1,2,1,1,1
2.54323676,0,1,2,1,1,1
2.582060767,0,1,1,1,1,1
2.558816093,0,1,1,1,1,1
2.67931896,0,1,1,1,1,1
2.589352288,0,1,2,0,1,1
2.541227328,0,1,2,0,1,1
2.589018028,0,1,1,1,1,1
2.667563427,0,1,2,1,1,1
2.517871085,0,1,2,0,1,1
2.503184281,0,1,1,0,1,1
2.547121159,0,1,2,0,1,1
2.561256919,0,1,1,1,1,1
2.615051537,0,1,2,0,1,1
2.535301449,0,1,1,1,1,1
2.61196414,0,1,2,1,1,1
2.552408468,0,1,2,0,1,1
2.538658158,0,1,2,0,1,1
2.587117039,0,1,1,0,1,1
2.668881447,0,1,2,0,1,1
2.656511133,0,1,2,0,1,1
2.602887213,0,1,2,0,1,1
2.504651385,0,1,2,1,1,1
2.643287486,0,1,1,1,1,1
2.601668532,0,1,1,1,1,1
2.688046117,0,1,1,0,1,1
2.6134945,0,1,1,0,1,1
2.616549237,0,1,2,1,1,1
2.516710657,0,1,1,1,1,1
2.656706553,0,1,1,1,1,1
2.654389426,0,1,1,0,1,1
2.543074457,0,1,1,0,1,1
2.65875918,0,1,1,0,1,1
2.50277788,0,1,1,1,1,1
2.551322309,0,1,2,0,1,1
2.597894019,0,1,2,0,1,1
2.607616564,0,1,2,0,1,1
2.58592387,0,1,2,1,1,1
2.619669303,0,1,1,0,1,1
2.675618453,0,1,1,0,1,1
2.672517221,0,1,1,0,1,1
2.610972494,0,1,1,1,1,1
2.580739353,0,1,1,1,1,1
2.53450047,0,1,2,0,1,1
2.50619321,0,1,1,1,1,1
2.500444926,0,1,1,1,1,1
2.53909109,0,1,2,1,1,1
2.533436636,0,1,2,0,1,1
2.50187085,0,1,2,0,1,1
2.578056579,0,1,1,1,1,1
2.500291038,0,1,2,1,1,1
2.645093065,0,1,1,1,1,1
2.660728813,0,1,1,0,1,1
2.532019502,0,1,1,0,1,1
2.659319444,0,1,2,1,1,1
2.644941484,0,1,2,0,1,1
2.660512245,0,1,1,0,1,1
2.659202084,0,1,1,1,1,1
2.57361909,0,1,1,1,1,1
2.673843614,0,1,1,1,1,1
2.6304116,0,1,1,0,1,1
2.504678458,0,1,2,1,1,1
2.649821512,0,1,2,0,1,1
2.550923378,0,1,2,0,1,1
2.642978835,0,1,1,1,1,1
2.605926707,0,1,1,1,1,1
2.519474108,0,1,2,0,1,1
2.673817968,0,1,1,0,1,1
2.570767777,0,1,1,0,1,1
2.626911474,0,1,1,1,1,1
2.656630703,0,1,2,0,1,1
2.685000453,0,1,2,1,1,1
2.523549505,0,1,2,1,1,1
2.524513074,0,1,1,1,1,1
2.598957124,0,1,2,1,1,1
2.505718091,0,1,2,0,1,1
2.581367558,0,1,2,0,1,1
2.528241847,0,1,1,0,1,1
2.574042577,0,1,2,0,1,1
2.643192025,0,1,2,0,1,1
2.569362035,0,1,1,0,1,1
2.633903107,0,1,1,0,1,1
2.603896401,0,1,1,1,1,1
2.662075855,0,1,2,1,1,1
2.582205513,0,1,2,0,1,1
2.612854409,0,1,1,0,1,1
2.663149144,0,1,2,0,1,1
2.577771749,0,1,1,0,1,1
2.65915792,0,1,1,1,1,1
2.620723671,0,1,2,1,1,1
2.600265738,0,1,2,1,1,1
2.677054704,0,1,2,1,1,1
2.635161483,0,1,2,1,1,1
2.552932997,0,1,1,1,1,1
2.696117744,0,1,2,1,1,1
2.500556863,0,1,1,1,1,1
2.549060943,0,1,2,0,1,1
2.539099856,0,1,2,1,1,1
2.530550567,0,1,2,1,1,1
2.632015487,0,1,2,0,1,1
2.676948322,0,1,2,1,1,1
2.594363608,0,1,1,1,1,1
2.655120851,0,1,1,0,1,1
2.530789693,0,1,1,1,1,1
2.676795613,0,1,2,1,1,1
2.652912095,0,1,1,0,1,1
2.62896798,0,1,1,0,1,1
2.517002692,0,1,2,0,1,1
2.679952667,0,1,1,0,1,1
2.597459525,0,1,2,0,1,1
2.664822997,0,1,2,0,1,1
2.572767689,0,1,2,1,1,1
2.645751883,0,1,2,1,1,1
2.668153374,0,1,1,0,1,1
2.653447097,0,1,2,1,1,1
2.658307369,0,1,2,0,1,1
2.507375084,0,1,1,0,1,1
2.5853647,0,1,2,1,1,1
2.687331046,0,1,2,1,1,1
2.558378256,0,1,2,0,1,1
2.580302249,0,1,2,1,1,1
2.653042796,0,1,2,0,1,1
2.588275852,0,1,1,1,1,1
2.67226294,0,1,2,0,1,1
2.579075724,0,1,2,1,1,1
2.622791559,0,1,2,0,1,1
2.558514127,0,1,2,1,1,1
2.639694624,0,1,1,0,1,1
2.593777553,0,1,1,0,1,1
2.593551748,0,1,2,0,1,1
2.521320611,0,1,1,1,1,1
2.655430149,0,1,2,0,1,1
2.514531828,0,1,1,0,1,1
2.697749572,0,1,1,1,1,1
2.594599437,0,1,1,0,1,1
2.566788982,0,1,2,1,1,1
2.66050773,0,1,1,1,1,1
2.581998907,0,1,1,1,1,1
2.649724726,0,1,2,1,1,1
2.571327492,0,1,1,1,1,1
2.569313299,0,1,1,0,1,1
2.528920764,0,1,1,0,1,1
2.647950173,0,1,1,1,1,1
2.535919178,0,1,2,0,1,1
2.633333764,0,1,2,1,1,1
2.686370348,0,1,2,0,1,1
2.617992402,0,1,2,0,1,1
2.643863221,0,1,2,1,1,1
2.531482569,0,1,2,1,1,1
2.671338491,0,1,2,0,1,1
2.540931843,0,1,1,1,1,1
2.64324518,0,1,1,1,1,1
2.597997051,0,1,2,0,1,1
2.598020988,0,1,1,0,1,1
2.642364025,0,1,1,1,1,1
2.617625322,0,1,1,0,1,1
2.594325048,0,1,1,1,1,1
2.543025633,0,1,1,1,1,1
2.656773195,0,1,2,0,1,1
2.529231572,0,1,2,0,1,1
2.60581249,0,1,2,0,1,1
2.605413657,0,1,1,1,1,1
2.525389254,0,1,1,1,1,1
2.595185617,0,1,1,0,1,1
2.571816391,0,1,1,0,1,1
2.645248548,0,1,2,1,1,1
2.516328049,0,1,2,1,1,1
2.648892357,0,1,1,0,1,1
2.676031465,0,1,2,0,1,1
2.691551979,0,1,1,1,1,1
2.51460414,0,1,1,1,1,1
2.611574305,0,1,2,1,1,1
2.673232814,0,1,1,0,1,1
2.699043005,0,1,1,0,1,1
2.619644234,0,1,1,0,1,1
2.653034279,0,1,2,0,1,1
2.609301097,0,1,2,1,1,1
2.602763379,0,1,1,1,1,1
2.609218467,0,1,2,1,1,1
2.556081133,0,1,2,1,1,1
2.503310761,0,1,2,1,1,1
2.670668294,0,1,2,0,1,1
2.681245918,0,1,2,0,1,1
2.615654927,0,1,1,1,1,1
2.603625853,0,1,2,1,1,1
2.586488431,0,1,2,0,1,1
2.568719617,0,1,1,1,1,1
2.501539495,0,1,1,1,1,1
2.604362096,0,1,2,1,1,1
2.508645868,0,1,2,0,1,1
2.638035564,0,1,2,0,1,1
2.692651876,0,1,2,1,1,1
2.514237903,0,1,2,1,1,1
2.545732787,0,1,2,0,1,1
2.527299176,0,1,0,1,1,1
2.551249694,0,1,1,1,1,1
2.506751135,0,1,0,1,1,1
2.665038653,0,1,0,1,1,1
2.658721756,0,1,2,1,1,1
2.646999126,0,1,0,1,1,1
2.648782392,0,1,2,1,1,1
2.607837975,0,1,2,1,1,1
2.568008559,0,1,1,1,1,1
2.563697604,0,1,2,1,1,1
2.504139752,0,1,1,1,1,1
2.523627375,0,1,1,1,1,1
2.633679168,0,1,0,1,1,1
2.525547067,0,1,0,1,1,1
2.639223914,0,1,1,1,1,1
2.555227289,0,1,0,1,1,1
2.660549878,0,1,2,1,1,1
2.565225002,0,1,1,1,1,1
2.619906767,0,1,1,1,1,1
2.507640082,0,1,0,1,1,1
2.674146909,0,1,1,1,1,1
2.622602224,0,1,0,1,1,1
2.581880427,0,1,1,1,1,1
2.61578303,0,1,1,1,1,1
2.616608317,0,1,0,1,1,1
2.510807783,0,1,0,1,1,1
2.681147948,0,1,2,1,1,1
2.689691141,0,1,1,1,1,1
2.599671486,0,1,2,1,1,1
2.515443035,0,1,1,1,1,1
2.686990855,0,1,2,1,1,1
2.560511322,0,1,1,1,1,1
2.566632258,0,1,1,1,1,1
2.503098391,0,1,0,1,1,1
2.666662793,0,1,0,1,1,1
2.576585984,0,1,2,1,1,1
2.642700653,0,1,0,1,1,1
2.606927944,0,1,2,1,1,1
2.529222631,0,1,2,1,1,1
2.506150801,0,1,0,1,1,1
2.51196741,0,1,2,1,1,1
2.629888596,0,1,2,1,1,1
2.545334383,0,1,0,1,1,1
2.591647774,0,1,1,1,1,1
2.649234394,0,1,1,1,1,1
2.660351981,0,1,2,1,1,1
2.640525432,0,1,1,1,1,1
2.670381405,0,1,2,1,1,1
2.556251211,0,1,2,1,1,1
2.630148971,0,1,1,1,1,1
2.671308565,0,1,0,1,1,1
2.627222359,0,1,1,1,1,1
2.504439275,0,1,0,1,1,1
2.661708168,0,1,1,1,1,1
2.636737375,0,1,1,1,1,1
2.577289477,0,1,0,1,1,1
2.669973696,0,1,1,1,1,1
2.64880128,0,1,2,1,1,1
2.65237871,0,1,1,1,1,1
2.69001764,0,1,0,1,1,1
2.562132435,0,1,2,1,1,1
2.594509944,0,1,0,1,1,1
2.519349859,0,1,0,1,1,1
2.660745504,0,1,0,1,1,1
2.692111162,0,1,2,1,1,1
2.590379997,0,1,1,1,1,1
2.657982237,0,1,2,1,1,1
2.511933708,0,1,2,1,1,1
