Aggregate,Internship,DegreeComp,Winter,Germanlevel,Private,Admission
2.690392466,1,1,1,2,0,1
1.699251574,1,0,0,0,0,0
2.057582607,1,1,0,0,0,1
2.723002219,1,1,1,1,0,1
3.675155161,1,0,0,1,0,0
2.109805573,0,1,1,2,0,1
1.658486877,0,0,0,0,0,0
2.060371103,0,0,0,0,0,0
2.287420937,1,1,1,2,0,1
1.551131492,1,1,0,1,1,1
2.550134961,1,1,1,1,0,1
2.472752219,0,0,0,0,0,0
2.586424978,0,0,1,0,0,0
2.306508197,0,1,1,1,0,1
1.97551859,0,0,1,1,1,1
3.488595622,0,0,0,1,0,0
2.165425496,1,0,0,0,0,0
2.850765769,1,1,1,1,0,0
2.47020876,1,0,1,1,0,0
1.829169731,0,1,1,1,1,1
2.303989795,0,0,1,1,0,0
2.584996136,1,1,1,1,0,1
1.776981548,1,1,0,1,1,1
2.543087009,1,1,1,1,1,1
2.274487739,0,0,0,0,0,0
2.019049621,0,0,0,0,0,0
3.775610339,0,1,1,0,1,0
2.576482536,0,0,0,0,0,0
2.082917456,0,1,1,1,0,1
2.717976475,0,1,1,2,1,1
3.322136015,1,0,0,2,1,0
1.665588787,1,0,1,0,0,0
2.690105513,1,1,1,2,1,1
2.667663478,1,1,1,2,0,1
2.586609868,0,1,1,2,1,1
2.412094983,0,0,1,0,0,0
3.57281709,1,0,1,1,0,0
2.385970536,1,1,0,1,0,1
3.061503547,0,0,1,0,1,0
3.905512229,0,0,1,0,0,0
3.730791666,1,0,0,2,0,0
2.834632388,1,1,0,1,1,0
3.327184675,1,0,1,2,1,0
3.118757154,0,0,0,2,0,0
2.69329386,0,1,1,2,1,1
3.798642749,1,0,1,1,1,0
2.405253683,1,0,0,1,1,1
2.762903784,0,1,1,2,0,0
2.05192587,1,1,1,2,1,1
2.653772292,0,1,1,2,0,0
2.58276681,1,1,1,2,0,1
2.459546214,1,1,0,0,1,1
2.433510202,1,0,0,2,0,0
3.731716209,0,1,0,2,0,0
2.711717971,1,1,1,2,0,1
1.959227104,0,1,0,2,1,1
1.309791071,1,1,0,1,0,1
1.68105169,1,1,1,2,0,1
2.994491132,1,0,1,2,1,0
2.782689428,0,1,0,1,0,0
2.173790921,0,0,0,2,0,0
2.689410729,0,0,0,1,0,0
3.218644447,1,0,0,1,1,0
2.649842574,0,0,0,1,0,0
2.324555041,0,1,1,0,1,1
2.429203062,1,0,1,2,1,1
3.559894632,1,0,1,1,0,0
1.406793952,1,0,0,1,1,1
1.629984911,0,0,0,0,0,1
2.113770142,0,0,0,0,0,0
1.280681556,1,1,1,0,0,1
3.915420179,1,0,1,2,1,0
1.943451956,1,1,0,0,1,1
3.43444488,0,1,1,0,0,0
2.117180829,0,0,0,2,0,0
2.029800202,0,0,0,1,1,1
2.713764945,0,1,1,1,1,1
3.863410983,1,0,1,0,1,0
3.110438313,1,1,0,2,0,0
3.619362179,1,1,0,0,0,0
2.683913674,1,1,1,2,1,1
2.264557983,0,1,1,2,0,1
2.120015192,1,1,1,1,0,1
1.586447622,0,1,1,0,0,1
1.106109489,1,0,0,0,1,1
2.468254266,1,1,1,2,0,1
1.475455206,1,1,0,2,0,1
2.295194557,0,0,1,0,0,0
2.192774731,0,1,1,1,0,1
3.609483559,1,1,0,2,0,0
2.610990019,1,1,1,1,0,1
1.165086947,1,1,1,0,1,1
2.716780126,0,1,1,1,1,1
1.608156978,1,0,1,0,0,1
3.716626004,1,1,0,1,1,0
2.608319374,0,1,1,2,0,0
3.710052601,0,0,1,2,1,0
2.784406941,0,1,1,1,0,0
2.658949413,0,0,1,0,0,0
2.027814873,1,0,1,0,0,0
3.390488459,0,1,1,2,1,0
2.520061137,1,1,1,1,1,1
3.963506854,0,0,1,2,0,0
1.717243016,1,0,0,0,0,1
3.791115113,1,1,1,0,0,0
3.48523138,1,1,0,2,0,0
2.657215751,1,1,1,1,0,1
1.611979454,0,1,0,2,0,1
1.538711619,0,1,0,2,1,1
2.709066419,0,0,1,2,0,0
3.116946863,1,0,0,0,1,0
1.897596308,1,1,1,1,1,1
3.573754421,0,0,1,1,1,0
1.9838265,0,0,1,0,0,1
3.524696068,1,1,1,1,1,0
2.023781395,0,1,1,1,0,1
2.471665577,0,0,0,0,0,0
2.241631921,1,1,1,1,0,1
1.640413778,1,0,1,2,0,1
2.622379182,1,1,1,2,0,1
2.750063105,0,0,1,1,0,0
2.561151522,0,0,0,1,0,0
2.689256262,0,0,1,1,0,0
2.471236963,0,0,0,0,1,1
2.689712621,1,1,1,1,0,1
1.878502964,1,1,1,2,0,1
2.423336254,0,0,0,0,0,0
2.279637154,1,0,0,0,0,0
3.881597899,1,0,1,0,0,0
1.867073744,1,0,1,1,1,1
1.275801247,1,0,0,1,0,1
2.208768082,1,1,1,0,0,1
2.642403206,0,0,1,2,0,0
3.437628623,1,1,1,2,1,0
3.504834788,1,1,1,2,1,0
2.685977324,0,0,0,0,0,0
2.053058953,0,0,1,0,0,0
1.769005441,0,1,1,2,1,1
1.899206678,0,0,0,0,0,1
3.257644573,0,0,0,0,0,0
1.803687203,0,1,1,2,1,1
2.763744946,0,1,1,2,1,1
2.133128314,1,0,1,0,0,0
2.968968957,0,0,0,2,0,0
2.767977659,0,1,1,2,0,0
2.488728359,1,0,0,2,1,1
2.293310268,0,0,0,0,0,0
1.255828848,1,0,0,1,0,1
2.317652387,1,1,0,0,0,1
2.458211105,0,1,1,1,0,1
1.717184319,0,0,0,0,0,0
3.463009547,0,1,0,1,0,0
1.107634134,1,1,0,0,1,1
2.787511017,0,0,0,2,0,0
2.63810257,1,1,1,1,1,1
2.6743808,0,1,1,1,1,1
2.519596659,1,1,1,1,1,1
2.299664585,1,1,0,1,0,1
2.412210661,0,0,1,0,0,0
1.827115421,0,0,0,0,0,0
2.585057105,0,0,1,2,0,0
1.613655925,0,0,1,0,1,1
1.868466613,0,0,1,0,1,1
2.765733378,0,1,0,2,0,0
2.310571472,1,0,0,1,1,1
2.737413094,0,1,1,2,1,1
2.16892462,0,0,0,0,0,0
2.49757948,1,1,1,2,0,1
2.665809903,1,1,1,1,1,1
2.765778361,1,1,1,1,1,1
2.196923458,0,0,0,0,0,0
2.083438941,1,1,0,1,0,1
2.992072564,0,1,0,0,0,0
2.154007169,0,1,1,2,0,1
2.475222255,0,0,0,0,0,0
1.583868471,1,1,1,2,1,1
2.494354569,1,1,1,0,0,1
2.63649381,0,0,0,1,0,0
2.437711922,0,0,0,0,0,0
2.33812415,0,1,1,1,0,1
1.933654501,0,0,1,1,1,1
2.447805225,0,1,1,1,0,1
2.142848599,0,0,0,0,1,1
1.974539524,0,0,0,0,0,0
2.776280349,0,1,1,1,1,1
2.521007971,1,1,1,2,1,1
3.087290639,1,1,1,2,1,0
2.137194448,0,1,1,2,0,1
2.326928637,0,1,1,1,0,1
3.222222073,0,1,0,1,1,0
2.536542794,0,0,0,0,0,0
1.571682988,0,0,1,0,0,0
2.408858795,0,0,1,0,0,0
2.69223889,0,1,0,2,0,0
2.389602825,1,0,0,0,0,0
2.354480185,0,1,0,0,1,1
2.466706914,1,0,0,1,1,1
2.573376416,0,1,1,1,1,1
1.734591091,1,0,0,0,0,0
2.447380805,0,1,1,1,0,1
2.580571723,0,1,1,2,0,0
2.266879416,0,0,0,0,0,0
2.307967782,0,1,1,2,0,1
1.733580193,0,0,1,0,0,0
2.102212392,1,1,1,2,0,1
2.530848037,0,0,1,0,0,0
2.037285768,1,0,0,2,1,1
2.39711432,0,0,1,0,0,0
2.387927441,0,1,1,1,0,1
2.630246093,0,0,0,0,0,0
2.658928017,1,1,1,2,0,1
2.423333212,0,1,1,1,0,1
2.533853694,0,1,1,1,0,0
2.511071644,0,0,1,0,0,0
3.378334169,0,1,0,0,1,0
1.961420582,0,0,0,2,0,1
2.521024547,0,1,1,2,1,1
2.165102207,0,1,1,2,0,1
2.502506467,0,1,1,1,0,0
2.541903045,1,1,1,1,0,1
3.905762065,0,1,1,2,0,0
1.664104143,0,1,1,0,0,1
2.063178545,1,1,1,0,0,1
2.719577449,1,1,1,2,0,1
2.525881005,0,1,0,2,0,0
1.369630492,1,1,1,2,0,1
2.233294076,0,1,1,1,0,1
1.537290601,0,1,0,0,0,1
3.473901608,1,1,0,1,1,0
2.934548169,1,1,0,1,1,0
3.699299609,0,1,0,0,1,0
1.94744516,1,0,0,0,0,0
1.925061133,1,1,1,0,1,1
2.691057973,0,0,1,1,0,0
2.125341475,1,1,1,1,0,1
2.454895763,1,0,0,2,0,0
1.846383535,1,0,0,0,0,1
3.833528548,1,1,1,1,0,0
2.512389239,0,1,0,2,0,0
3.741948386,1,1,1,0,0,0
2.421080275,0,1,1,1,0,1
3.672030576,1,1,0,2,0,0
2.145073224,1,1,0,0,0,1
1.412132531,1,1,0,2,0,1
3.335858813,0,1,0,0,0,0
1.979691958,1,0,0,2,1,1
2.165453961,1,1,1,2,0,1
2.640249475,1,1,1,2,1,1
1.676199102,0,0,0,0,0,0
2.542790197,0,0,0,0,0,0
2.255372994,1,1,1,1,0,1
2.249625228,1,1,1,2,1,1
2.733935475,1,1,1,1,0,1
2.119741529,0,1,1,1,0,1
2.874992387,0,1,1,2,0,0
1.926736768,0,0,0,0,0,0
2.188166668,0,0,0,1,0,0
1.71868954,1,1,0,2,1,1
1.685907036,1,1,0,1,1,1
2.007157649,0,0,0,0,0,0
2.68404157,0,0,0,1,0,0
1.971736986,0,0,1,0,0,0
2.264089086,0,0,1,0,0,0
2.643889071,0,0,1,2,0,0
2.426522015,1,1,1,2,0,1
1.886517817,1,1,1,2,0,1
2.070581498,0,1,0,2,1,1
1.301248501,0,0,1,0,0,1
2.554844186,0,1,0,1,0,0
3.572119378,0,0,0,2,0,0
2.717864494,0,1,1,2,1,1
2.680502052,0,0,1,0,0,0
1.64808345,1,0,1,0,0,0
2.74371604,0,1,1,1,1,1
2.154178172,0,0,0,0,0,0
2.387452913,0,0,0,0,0,0
2.582293058,1,1,1,2,0,1
2.040835682,1,0,0,2,0,0
2.469369984,1,1,0,2,0,1
3.043922352,1,0,1,1,0,0
2.059270155,1,0,1,1,1,1
2.717853723,0,0,1,1,0,0
1.743679813,1,0,1,0,1,1
2.121879132,0,1,1,2,0,1
2.13782411,0,1,1,2,0,1
2.027318513,0,0,0,0,0,0
2.777438726,0,0,1,1,0,0
3.328488613,1,1,0,2,1,0
2.460387979,0,0,0,0,0,0
2.694540866,0,0,1,2,0,0
3.350352458,0,0,0,1,1,0
3.625764849,0,0,1,2,1,0
2.107091985,0,0,0,1,0,0
3.245645005,0,0,0,2,1,0
2.667825578,1,1,1,2,0,1
1.978667425,0,1,0,0,1,1
1.754080686,0,0,0,2,1,1
2.748619149,0,1,1,2,0,0
2.98313604,1,1,0,0,0,0
2.061206234,1,1,0,1,0,1
2.562936731,0,0,0,1,0,0
3.846986144,1,0,1,0,1,0
2.265469004,0,0,0,0,0,0
2.62807166,0,0,0,1,0,0
2.738743349,0,1,0,2,0,0
2.323037548,0,0,0,0,0,0
2.574785213,1,1,1,1,0,1
2.634120825,0,1,1,2,1,1
2.008923761,1,1,0,0,1,1
3.202190521,1,0,0,2,1,0
2.679294964,1,1,1,1,0,1
2.675467872,0,1,0,1,0,0
1.86047698,1,1,1,1,1,1
2.881163611,1,0,0,2,1,0
1.610064996,1,1,1,1,0,1
2.633991267,0,1,0,1,0,0
1.794090938,1,0,0,0,0,0
3.523202083,0,0,1,0,1,0
2.7183392,0,1,1,1,1,1
3.933349033,0,0,0,1,0,0
2.768509118,1,1,1,2,0,1
2.191564977,0,1,1,1,1,1
2.781467911,1,1,1,2,1,1
1.798175135,1,1,0,1,0,1
2.744707482,0,1,1,1,0,0
1.558334347,1,0,1,2,1,1
1.66651387,0,1,0,2,0,1
1.64681692,0,0,1,0,0,1
2.343623644,1,0,0,2,1,1
2.148816239,1,1,0,0,1,1
2.466075581,1,1,1,0,0,1
2.377670643,1,1,0,0,1,1
1.954241797,1,0,1,0,1,1
1.992724206,0,0,1,2,0,1
2.305860021,1,1,1,2,0,1
1.997684317,0,0,1,1,0,1
2.413373726,1,1,1,1,1,1
2.61438185,0,0,1,0,0,0
2.976454053,1,0,0,0,0,0
2.195453948,1,1,1,0,0,1
2.859132174,0,0,1,1,0,0
2.438165535,0,0,1,0,0,0
2.62707875,0,1,1,2,1,1
2.607892525,0,1,1,1,0,0
2.925633202,1,0,1,0,0,0
1.895600786,1,0,0,0,0,0
3.191312085,1,1,1,2,1,0
1.614186131,1,1,1,0,1,1
3.131034473,1,1,1,2,0,0
2.097720065,0,1,1,2,0,1
2.394759107,1,1,0,2,0,1
2.303600407,0,1,1,1,0,1
3.672462842,1,1,1,1,1,0
2.917443027,0,0,1,2,0,0
2.18785607,0,0,1,1,1,1
1.735536095,0,1,1,0,1,1
2.378199135,1,0,1,2,0,0
2.121614121,0,1,1,2,0,1
2.262692385,1,1,1,0,0,1
2.458332242,0,0,0,0,0,0
2.535653289,1,1,1,1,0,1
2.4821558,1,1,0,2,0,1
2.163859103,1,0,1,1,0,0
1.992506215,0,1,0,2,0,1
2.442663127,1,1,1,2,0,1
1.666929893,0,0,1,0,0,0
1.12419803,0,0,0,1,0,1
1.759480039,1,0,1,1,1,1
2.569200077,1,1,1,1,1,1
2.171903496,1,1,1,0,0,1
2.728529936,0,1,1,2,0,0
2.911249681,1,1,1,2,1,0
3.850817983,0,1,1,1,1,0
3.465304291,1,0,1,0,0,0
3.092777031,0,1,1,1,1,0
2.582597104,0,1,0,2,0,0
3.577895638,0,1,0,2,0,0
2.483380692,0,0,1,0,0,0
2.160266708,0,0,0,0,0,0
2.435375403,0,1,1,2,0,1
2.732076348,1,1,1,2,1,1
2.291885428,0,0,1,0,0,0
3.917991298,0,0,0,0,1,0
3.976678768,0,0,1,1,1,0
2.516744206,1,1,1,2,1,1
2.588122142,1,1,1,2,0,1
2.855836864,0,1,0,2,1,0
2.91475579,0,0,1,0,1,0
2.884852391,0,1,0,1,1,0
2.698839746,1,1,1,1,0,1
2.775437756,1,1,1,1,0,1
2.219480577,0,0,0,2,1,1
2.756225431,0,1,1,1,1,1
1.657676422,1,0,0,2,1,1
2.868431666,0,0,0,1,0,0
2.469701481,0,0,1,0,0,0
2.602136183,1,1,1,2,0,1
2.250595896,1,1,0,1,0,1
2.437915617,0,1,1,2,0,1
1.582800034,0,0,0,0,0,0
2.795085485,1,1,1,1,1,1
1.961057563,1,1,1,0,1,1
2.124179876,0,1,1,2,0,1
2.055148277,0,1,1,1,0,1
2.286841899,0,0,0,0,0,0
2.266207172,1,0,1,2,1,1
2.620604444,0,0,1,0,0,0
2.511487879,0,1,1,2,0,0
2.127172495,0,0,0,2,0,0
2.842276978,0,1,1,1,0,0
3.17791215,1,0,0,1,0,0
3.01734866,1,0,0,2,1,0
2.541925417,1,1,1,2,1,1
1.634638049,1,1,0,2,1,1
2.77893952,0,1,0,2,0,0
2.709202229,0,1,1,2,0,0
2.366018956,1,1,0,0,1,1
3.23796877,0,0,1,2,1,0
2.271460022,0,1,1,1,0,1
2.251394562,0,1,1,1,0,1
2.274303712,1,0,0,0,0,0
2.766970864,1,1,1,2,0,1
1.839812511,1,1,1,2,0,1
3.355239815,1,1,0,2,0,0
2.794753395,0,0,1,2,0,0
3.04058674,1,0,0,0,1,0
2.313251476,1,0,0,1,0,0
3.813606761,1,1,0,0,0,0
2.219890931,0,1,1,2,0,1
1.935109313,1,0,0,0,1,1
3.467187492,0,0,1,2,0,0
2.394036412,0,1,1,2,0,1
2.044865586,0,0,0,0,0,0
2.187105811,0,1,1,2,0,1
2.755150177,0,1,0,2,0,0
1.779034043,0,1,0,2,0,1
1.737006684,1,1,1,0,1,1
2.552744245,1,1,1,1,0,1
2.74332291,0,0,1,2,0,0
2.260728601,1,0,0,2,0,0
3.628954639,1,1,1,2,0,0
3.979532132,1,1,1,1,0,0
2.376443806,0,1,1,1,0,1
2.927994811,0,1,1,2,0,0
2.515992562,0,1,1,2,1,1
1.610117199,1,0,1,1,0,1
1.606792261,1,0,1,0,0,1
2.245841432,1,1,0,2,1,1
1.876017224,1,0,0,2,0,1
3.637131693,1,1,1,2,1,0
3.556425826,0,1,1,1,0,0
2.620453923,0,0,0,2,0,0
2.513563837,0,0,0,1,0,0
2.856058517,0,0,1,1,0,0
3.253227289,1,1,0,0,0,0
3.028563174,0,1,0,2,0,0
2.298948501,1,1,1,1,0,1
3.69247977,1,1,1,2,1,0
2.250117905,1,1,0,1,0,1
3.20208049,1,0,0,1,1,0
2.681122169,0,0,1,0,0,0
1.22020112,1,1,0,1,0,1
2.747126356,1,1,1,2,1,1
2.284767213,1,1,1,0,0,1
2.266260186,0,0,0,2,0,0
1.942326859,0,1,0,1,0,1
2.076414829,0,0,0,0,0,0
2.990492008,0,1,0,0,1,0
2.915295137,1,1,1,2,1,0
1.964039492,0,1,0,2,1,1
3.110889953,0,0,0,2,0,0
3.066742626,0,1,0,0,0,0
3.017552689,1,0,0,0,0,0
3.987432278,1,1,0,0,1,0
1.506056853,1,0,0,0,0,0
1.799307431,1,1,1,2,0,1
2.518254639,0,1,1,1,1,1
3.846930857,1,1,1,0,1,0
2.745080254,1,1,1,2,0,1
2.234812185,0,0,0,2,0,0
1.580511138,0,1,1,0,0,1
2.009065249,0,1,0,1,1,1
1.676996034,1,1,1,2,0,1
2.426859772,1,1,1,0,0,1
1.520181795,1,0,1,0,0,0
2.535385053,0,1,1,1,1,1
2.572676394,1,1,1,1,1,1
2.943276567,0,0,0,1,1,0
2.007032867,0,1,1,1,0,1
2.651353621,0,1,1,1,1,1
1.259459428,0,1,0,2,1,1
1.935765968,1,0,0,0,0,0
2.513803855,0,1,1,1,1,1
2.447637606,0,0,0,2,1,1
2.578637292,1,1,1,2,0,1
2.459510324,0,0,1,0,0,0
2.637171557,0,1,0,2,0,0
3.845809343,0,0,1,1,0,0
2.787586119,0,1,1,2,1,1
1.772563406,0,0,1,1,0,1
2.599761847,0,0,0,1,0,0
3.929676378,1,0,1,2,1,0
2.314739768,0,1,1,2,0,1
1.985408006,1,0,1,0,0,0
1.623123525,1,0,1,2,0,1
2.297449282,0,0,1,0,0,0
2.022165748,0,1,1,1,0,1
2.363282957,0,1,1,2,0,1
2.036832946,1,1,1,0,1,1
2.412708437,0,0,0,0,0,0
2.289113114,1,1,0,1,0,1
1.314790648,0,1,0,0,1,1
3.047738367,1,1,0,1,0,0
3.990513313,0,1,0,1,1,0
2.197558026,0,1,1,1,0,1
2.100519523,1,0,1,0,0,0
1.724090565,1,1,0,1,1,1
3.346888863,1,1,1,1,1,0
2.135616014,0,0,0,0,0,0
1.32596698,1,0,0,2,1,1
1.615356252,1,0,0,2,1,1
2.444399251,1,1,0,2,1,1
2.670639193,0,1,1,2,1,1
2.00814544,0,0,0,2,0,0
1.781135446,0,1,1,1,0,1
3.903788168,1,0,1,1,0,0
2.163703624,0,1,1,1,0,1
3.540345653,1,1,1,0,0,0
1.64758198,0,0,0,0,0,0
1.604991008,0,0,1,0,0,0
2.489389722,0,1,1,2,1,1
2.405932266,1,0,0,0,0,0
1.941935653,1,1,1,0,0,1
2.561970378,1,1,1,1,0,1
2.186173529,0,1,0,2,1,1
3.865196537,1,1,0,2,0,0
2.396796575,0,0,0,2,0,0
2.60887038,1,1,1,1,0,1
2.980049584,0,1,1,2,0,0
2.512808041,0,1,0,2,0,0
2.937793558,0,0,0,0,0,0
2.21267392,0,0,1,1,1,1
3.508596769,0,0,1,0,0,0
2.689858323,0,1,1,2,1,1
2.370654788,0,1,1,2,0,1
2.271830383,0,0,0,0,0,0
1.838791996,0,0,1,1,1,1
1.620786318,0,1,1,0,1,1
1.838320652,1,0,0,2,1,1
2.410357092,0,0,0,0,0,0
1.513722061,1,1,1,2,0,1
2.703658381,0,0,1,1,0,0
1.824611905,0,0,0,1,0,1
2.743073267,0,1,1,2,1,1
1.750306495,0,0,1,2,1,1
3.658048424,0,1,0,2,1,0
1.617789873,0,1,0,1,0,1
3.721443034,0,1,0,2,0,0
2.212208533,1,1,1,2,0,1
3.052786198,0,1,0,2,0,0
2.535681198,1,1,1,2,0,1
1.853029662,1,1,0,1,0,1
3.226884234,0,0,1,1,1,0
2.595160591,1,1,1,2,1,1
2.471470863,1,1,0,0,0,1
2.466442956,0,1,1,2,0,1
2.112675617,1,1,1,2,0,1
3.510434374,0,1,1,2,0,0
1.729810997,1,0,0,0,1,1
3.441734718,1,1,1,0,1,0
3.42695535,1,1,0,0,1,0
2.098013426,0,1,1,1,0,1
3.179497507,1,1,0,1,0,0
2.394017667,0,0,1,2,0,0
3.881964491,1,1,0,1,1,0
2.164834063,0,0,0,0,0,0
2.763241095,1,1,1,2,1,1
1.799879309,0,1,1,2,1,1
3.069125345,0,1,0,0,1,0
1.828324809,1,0,0,2,1,1
1.968572406,0,1,1,2,0,1
2.477960686,0,1,1,1,0,1
2.574851891,0,0,0,0,0,0
2.623689755,0,0,0,1,0,0
2.019248908,1,0,1,0,1,1
2.680393846,1,1,1,2,1,1
2.489564898,0,0,0,0,0,0
3.443448399,0,0,1,1,0,0
3.270161282,1,1,0,0,1,0
2.039726778,0,1,1,2,0,1
1.615834106,1,1,0,1,1,1
1.829921821,1,0,1,2,0,1
2.02773926,1,1,1,2,1,1
1.910065057,0,0,0,0,0,0
1.999334472,1,0,0,1,0,1
1.867370874,0,1,1,0,0,1
2.288873326,0,0,1,0,0,0
2.089011174,0,1,1,1,0,1
2.425738918,0,1,0,2,1,1
1.829851499,1,1,1,0,1,1
2.309938584,0,0,1,0,0,0
2.559389965,0,0,1,1,0,0
2.51244403,0,0,0,2,0,0
2.398352287,0,0,1,0,0,0
2.549726113,0,1,0,2,0,0
3.292861825,1,1,1,1,1,0
3.357500243,1,1,0,2,1,0
2.251061312,1,0,0,1,0,0
3.866782749,1,0,1,0,1,0
2.544294376,1,1,1,1,0,1
1.631758073,1,1,0,0,0,1
2.706275628,1,1,1,1,1,1
2.641226251,0,0,1,0,0,0
2.611087492,0,0,0,0,0,0
2.754900732,1,1,1,2,0,1
2.234357148,0,1,1,1,0,1
2.725229445,1,1,1,1,0,1
1.587206243,0,0,0,0,0,0
2.649753479,0,0,0,2,0,0
2.992246712,1,0,0,0,1,0
2.741499018,0,1,0,2,0,0
1.97410979,1,1,1,1,1,1
1.638285566,0,1,1,2,1,1
2.116076355,0,1,1,1,0,1
2.74429215,0,1,1,1,0,0
2.320312553,0,0,1,2,1,1
3.453025666,1,1,0,0,1,0
1.177600787,1,1,0,0,1,1
2.337568324,0,1,1,2,1,1
2.468372605,0,0,1,0,0,0
1.863359976,0,0,1,1,0,1
1.165539799,0,1,0,1,1,1
2.064783462,0,1,1,2,0,1
2.576768335,0,1,0,1,0,0
2.595276207,0,0,1,1,0,0
2.265116031,0,1,1,1,0,1
2.804990476,1,1,0,2,0,0
1.389866965,0,0,0,1,1,1
2.168759216,1,0,1,2,0,0
2.381923934,0,0,1,0,0,0
2.359625995,0,0,0,0,0,0
2.949548844,1,1,0,2,1,0
1.792783236,0,0,0,2,0,1
1.531219711,0,1,1,2,1,1
2.829316808,1,0,1,2,0,0
3.577932301,0,1,0,0,0,0
2.267682021,0,0,0,0,0,0
2.100963741,1,1,0,1,0,1
2.556222225,1,1,1,2,0,1
3.319634574,1,0,1,1,1,0
2.430201173,1,1,0,0,0,1
2.942436131,0,1,1,2,0,0
2.745849735,1,1,1,2,1,1
1.619397465,0,1,1,1,1,1
2.380313819,1,1,1,2,0,1
2.324316828,1,1,1,2,1,1
2.389758827,0,0,1,0,0,0
2.929177747,0,0,0,2,0,0
3.205345556,0,0,0,0,0,0
1.319085973,1,1,0,0,1,1
1.928538165,0,0,0,2,1,1
3.071942968,1,1,0,1,1,0
2.583332015,1,1,1,1,0,1
2.64074781,0,1,1,1,1,1
2.307601692,0,0,1,1,1,1
2.832864086,0,1,1,1,1,0
1.492916929,0,0,1,1,1,1
2.2608698,1,1,1,2,0,1
2.386165991,1,0,1,2,1,1
2.264923054,1,0,1,2,0,0
2.540218742,1,1,1,1,0,1
2.696497866,0,1,0,1,0,0
2.6845504,0,0,1,1,0,0
2.124222933,0,0,0,0,0,0
2.978828172,0,0,0,2,0,0
2.551831818,1,1,1,2,1,1
3.492725695,0,0,0,2,1,0
2.590706196,0,1,0,1,0,0
2.464980211,1,1,1,1,0,1
2.585836512,1,1,1,1,0,1
3.41773718,1,0,1,1,1,0
3.919429193,0,0,1,1,0,0
2.584120993,0,0,1,2,0,0
2.391922422,0,1,1,1,0,1
2.360990761,0,0,1,2,0,0
2.54625243,0,1,1,2,0,0
2.317313086,1,1,1,0,0,1
2.239632147,0,1,1,2,0,1
3.363790137,1,1,1,1,0,0
3.383930774,0,1,1,1,0,0
1.832644543,0,1,1,0,0,1
2.504162203,1,1,1,1,0,1
1.841762824,1,0,0,1,0,1
2.666876114,0,0,1,2,0,0
2.134865952,1,1,0,0,0,1
3.721071131,1,1,0,0,0,0
2.684381181,1,1,1,1,0,1
2.266397086,1,1,0,1,0,1
3.099723293,0,0,0,1,1,0
2.475120011,0,1,1,1,0,1
2.809922253,1,0,1,1,1,0
2.590988137,0,0,0,0,0,0
2.717041206,0,0,1,2,0,0
1.71562174,0,0,1,1,0,1
2.59563243,0,1,1,1,0,0
2.101683972,0,0,0,0,0,0
2.468643996,1,1,0,2,0,1
2.400121801,0,0,1,0,0,0
2.695023868,0,0,0,0,0,0
1.912524991,1,1,1,0,1,1
3.619640329,1,0,1,2,0,0
2.274424931,1,1,1,1,0,1
1.815016902,0,0,0,2,0,1
2.737881379,1,1,1,1,0,1
2.483292855,1,1,0,1,0,1
3.529090789,1,0,1,2,0,0
2.609058509,0,0,1,1,0,0
2.026552251,0,0,0,1,0,0
1.961918583,1,0,0,2,0,1
2.394228416,0,1,1,1,0,1
1.976717297,1,0,1,0,0,0
2.045928088,1,1,1,2,0,1
2.046856774,0,0,0,0,0,0
3.921900902,1,0,0,2,0,0
2.748356397,1,1,1,2,1,1
3.360184938,1,1,1,2,1,0
1.22189126,0,1,1,1,0,1
3.050224084,1,1,1,1,0,0
2.58043631,1,1,1,2,1,1
1.515063489,0,0,1,0,0,0
2.337694827,1,0,1,0,0,0
1.956443301,0,0,1,2,0,1
2.912991752,0,1,0,1,0,0
3.830609309,0,1,0,1,1,0
1.590413848,0,1,1,1,0,1
2.293909012,1,1,1,0,0,1
2.216128021,0,1,1,1,0,1
2.393672421,1,1,0,2,0,1
2.032502707,1,1,1,2,1,1
2.588253175,1,1,1,2,1,1
1.932467347,1,0,0,0,0,0
2.58314759,1,1,1,2,1,1
2.490646227,0,0,1,0,0,0
2.027021257,0,0,0,0,1,1
2.513078264,0,0,1,0,0,0
2.428392179,1,1,0,0,0,1
2.756356789,0,1,1,1,0,0
2.305417175,0,0,1,2,0,0
2.838046643,0,1,1,1,0,0
2.655238787,1,1,1,1,0,1
1.651604148,0,1,1,0,0,1
1.515282818,0,1,0,2,1,1
2.047962498,0,0,0,0,0,0
3.112371803,0,1,1,2,0,0
2.521674629,0,0,1,0,0,0
2.553417399,1,1,1,1,1,1
1.906622502,0,1,1,2,1,1
2.536836026,0,0,1,0,0,0
1.202450459,1,1,0,0,0,1
2.731274236,0,1,1,2,1,1
2.369690269,1,1,1,2,0,1
3.761425227,0,0,0,0,1,0
2.117540705,1,1,0,2,0,1
3.447076978,1,1,0,1,1,0
2.476039116,0,0,0,0,0,0
3.316991897,1,0,0,1,1,0
2.493621547,0,1,1,2,0,1
1.000241187,0,0,0,1,1,1
2.170209326,0,1,1,2,0,1
1.593416387,1,0,1,1,0,1
1.567255591,1,0,1,0,0,0
2.248349851,1,1,1,1,0,1
3.705715673,0,0,0,0,0,0
1.562978179,0,1,1,2,1,1
2.857243066,0,0,0,0,1,0
