Aggregate,Internship,GRE,GermanLevel,IELTS7,DegreeCompleted,Winter,Admission
1.948220742,1,1,2,1,1,0,1
2.145223965,1,1,2,0,1,0,1
2.65197203,1,1,1,1,1,1,1
1.880018923,1,1,2,1,1,0,1
2.446940018,0,0,0,0,0,1,0
1.802823515,1,1,1,1,1,1,1
2.301777384,1,1,2,1,1,1,1
1.574824569,1,1,2,1,0,0,1
2.319743566,0,0,0,0,0,0,0
2.340450251,1,1,0,0,0,0,0
2.501834274,1,1,1,1,1,1,1
3.577040483,0,1,1,1,0,0,0
1.519622026,1,0,1,1,0,0,1
2.29446888,1,0,1,1,0,1,1
1.981082309,0,0,2,1,1,1,1
3.57590863,0,0,0,0,0,0,0
2.114059932,1,1,2,1,1,1,1
2.105279605,0,0,0,0,0,0,0
1.873308285,1,0,1,0,1,1,1
1.851235114,0,0,0,1,1,0,1
1.575372584,1,0,2,1,0,0,1
2.778341295,0,0,1,1,1,1,0
2.42151191,1,0,0,0,0,1,0
1.709054506,0,1,1,1,0,0,1
1.887628486,1,1,2,1,0,0,1
2.438238584,0,0,0,0,0,1,0
2.485862556,0,0,0,1,0,0,0
2.130991961,1,1,0,1,1,1,1
2.442882849,0,0,0,1,0,1,0
1.844843085,1,1,1,0,1,0,1
2.488399083,1,0,1,0,0,1,0
2.349353187,1,1,1,1,0,0,1
2.398045965,0,0,0,0,0,1,0
1.965721932,1,1,1,0,1,0,1
1.739005978,1,1,1,1,1,0,1
2.383426757,0,1,1,0,0,0,0
1.601664102,1,0,2,1,0,1,1
2.308859504,1,1,1,0,0,1,0
2.379651059,0,0,2,1,1,1,1
1.766825056,0,1,2,0,1,0,1
2.225765911,0,0,0,0,0,0,0
2.250962416,1,1,2,0,0,0,1
1.74535334,1,0,1,1,1,1,1
2.403695334,1,0,1,0,0,1,0
1.521076555,0,0,1,1,0,0,1
2.582501145,1,1,2,0,0,0,0
1.890998966,1,1,1,1,1,1,1
2.698608445,0,0,2,1,0,0,0
1.995477447,1,0,2,1,1,1,1
1.560505367,0,1,0,0,1,0,1
2.469931425,0,0,2,1,1,1,1
2.187395137,0,1,0,0,0,1,0
2.495575744,1,0,0,0,0,1,0
2.103712334,0,1,1,1,1,1,1
2.696249235,0,1,2,1,0,1,0
2.16875605,1,0,1,1,1,0,1
2.422217466,1,1,1,0,1,0,1
2.314672413,0,0,0,0,0,1,0
2.843800571,0,0,1,0,1,0,0
1.870848006,0,0,1,1,1,1,1
1.760892029,1,1,0,1,0,1,1
2.094307436,1,1,1,1,1,0,1
2.192930728,1,0,1,0,1,0,1
1.545047896,1,1,2,0,1,0,1
2.271588534,1,1,2,0,1,1,1
2.161628012,0,0,0,0,0,1,0
2.669600446,1,1,1,1,1,1,1
2.746363778,0,1,2,0,0,0,0
2.22031066,0,0,0,0,0,1,0
2.480999187,0,0,0,0,0,0,0
2.163511455,1,0,0,0,0,1,0
2.262481845,0,1,0,1,1,0,1
2.316057127,1,1,2,0,0,1,0
2.261333737,0,0,1,1,0,1,0
1.818712429,1,0,2,0,0,1,1
1.405014839,0,0,2,0,0,0,1
2.437493352,1,1,2,1,1,0,1
2.498973173,1,1,1,1,1,1,1
2.580412113,1,1,1,1,1,1,1
1.734905504,1,1,1,1,0,0,1
2.775373836,1,1,1,1,1,1,0
2.454318586,0,0,1,1,1,0,1
2.065779725,1,1,1,0,0,1,1
2.730938552,1,0,1,0,0,0,0
2.160912563,1,0,2,1,1,1,1
2.721927936,0,1,0,1,0,0,0
1.550774498,0,0,0,0,0,1,0
2.293275327,1,1,2,1,1,0,1
1.795974275,1,0,1,1,0,1,1
2.718719913,1,1,1,1,1,1,1
2.152257871,1,1,2,1,1,0,1
1.58685846,1,1,2,0,1,0,1
2.429698782,0,0,0,0,0,1,0
1.557811268,1,1,1,1,0,0,1
1.997604666,0,0,2,0,0,1,0
2.434528215,1,1,2,0,1,0,1
1.9194141,1,1,2,0,0,0,1
2.157105122,1,0,0,0,0,0,0
2.267809001,0,1,0,0,0,1,0
2.2430955,1,1,2,1,1,1,1
2.285124563,0,1,0,0,0,0,0
2.088084553,1,1,2,1,1,0,1
2.671496217,1,1,1,1,0,1,0
3.666542991,1,1,0,0,1,1,0
2.974198855,0,0,2,0,1,1,0
1.501152369,0,0,0,0,0,1,0
1.928193085,0,1,0,1,1,0,1
2.076770969,0,1,1,1,1,1,1
2.474925523,0,1,1,1,1,0,1
1.887271456,1,1,2,1,1,0,1
1.929314115,0,0,2,1,1,1,1
2.036167426,1,0,0,0,0,0,0
2.601567471,1,0,0,0,1,1,0
2.300510025,1,0,0,0,0,0,0
1.453968971,0,1,1,0,0,0,1
2.208471736,1,1,1,1,1,1,1
2.297686143,1,1,0,0,0,1,0
2.539718854,1,1,1,1,1,1,1
3.942761985,0,1,1,0,0,1,0
2.380267757,0,0,1,0,0,1,0
1.928037526,1,1,2,1,1,0,1
2.468376764,1,1,1,0,1,1,1
3.402917583,1,0,1,1,1,1,0
1.642829493,1,1,2,1,0,0,1
2.539516521,0,1,2,0,0,0,0
2.156891387,0,0,0,1,0,0,0
2.216097303,0,0,0,0,0,1,0
1.662398674,1,0,2,1,1,0,1
2.07411183,1,1,2,0,0,1,1
2.663863545,1,0,0,1,1,0,0
2.088989651,0,0,0,0,0,1,0
2.441509776,0,0,0,0,0,1,0
1.829019449,1,1,2,0,0,1,1
1.521367175,1,0,1,1,0,0,1
1.517054751,1,0,2,1,0,0,1
3.68223568,0,0,1,1,0,0,0
2.07038026,0,1,0,0,0,1,0
2.570581768,0,1,1,0,1,1,0
1.751042798,1,1,2,1,1,0,1
2.657954455,1,1,2,1,1,1,0
1.943724816,1,1,1,1,0,0,1
2.379597431,0,0,0,0,0,1,0
1.587132687,0,0,0,0,0,1,0
2.108168412,1,0,1,0,0,1,1
1.305405488,1,0,1,0,0,0,1
2.246848066,0,0,0,1,0,0,0
2.751318801,0,0,0,0,0,0,0
1.555200857,0,0,0,0,0,1,0
2.409815063,1,1,1,0,1,1,1
2.773753008,1,0,0,1,1,1,0
2.576653873,1,1,1,1,1,0,1
1.756652391,1,0,2,1,0,1,1
3.775651827,1,1,1,1,1,0,0
1.837351291,1,0,1,1,0,1,1
3.292518921,1,0,2,1,0,0,0
1.369024355,1,0,2,0,1,1,1
2.050105045,0,0,0,1,1,0,1
1.595906781,0,1,0,1,1,0,1
1.699698862,0,0,0,0,0,0,0
1.778460602,0,0,0,0,0,1,0
2.482920523,1,1,0,0,0,0,0
2.671959125,1,1,1,0,0,0,0
2.638196155,0,0,0,0,1,0,0
2.018098791,1,1,1,1,1,1,1
2.107396104,0,0,0,0,0,0,0
2.531360995,0,0,0,0,0,1,0
2.454517068,0,0,0,0,0,0,0
1.659897207,0,1,2,1,1,0,1
1.893215883,1,1,1,1,1,0,1
3.803532005,0,0,0,0,0,0,0
2.101515158,0,1,0,0,0,0,0
1.914919796,0,1,2,1,1,0,1
2.300842673,0,0,0,0,0,1,0
1.677304853,1,1,1,1,1,0,1
2.320729718,1,1,0,0,0,0,0
1.890832534,0,0,1,1,1,1,1
1.953396077,1,0,2,1,1,0,1
2.725697378,1,0,2,0,1,0,0
1.716423746,1,0,2,1,1,0,1
2.250636226,0,0,1,1,0,0,0
2.446815569,1,1,1,1,1,1,1
2.137317268,1,1,0,0,0,0,0
2.346302328,0,0,0,1,1,0,0
2.557692421,1,0,1,1,1,1,0
2.777191063,1,0,1,1,1,1,0
2.292936661,1,1,1,0,0,1,1
1.535784749,0,1,0,0,1,0,1
2.279973814,1,1,0,1,1,1,1
1.565791108,1,1,1,1,1,0,1
2.62049602,1,1,1,1,1,0,1
3.012416481,0,1,2,1,0,0,0
2.698895798,1,1,2,1,1,0,0
2.392451535,0,0,0,0,0,0,0
2.29294047,0,0,1,1,0,0,0
1.83721605,1,0,0,0,0,0,0
2.459335857,0,0,0,0,0,1,0
1.897043572,0,1,0,1,1,1,1
2.153313805,1,0,1,0,0,0,1
2.228255929,1,1,2,1,1,1,1
2.270160328,0,0,0,0,0,1,0
2.622403388,1,1,0,0,1,0,0
3.021600477,1,0,1,1,1,0,0
2.159080254,0,0,1,0,0,0,0
1.741658254,0,1,1,1,1,0,1
1.640481913,1,1,2,0,1,0,1
3.824245886,0,1,0,1,1,0,0
1.826479724,0,0,2,1,1,0,1
2.682620818,1,0,0,1,0,0,0
2.239561843,0,0,0,1,0,1,0
2.162113657,0,0,0,0,0,1,0
1.942176655,1,1,1,1,0,0,1
3.601419365,1,0,0,1,0,0,0
1.961571759,1,0,2,1,1,0,1
2.233438241,1,1,1,1,1,1,1
3.272688438,0,0,2,0,0,0,0
1.963667528,1,0,1,0,0,0,1
1.759305218,0,1,2,1,1,1,1
2.631794313,1,1,1,1,1,1,1
2.130396565,0,0,0,0,0,1,0
2.284886275,0,1,2,1,1,1,1
2.299761687,1,0,0,0,1,1,1
2.692758185,1,0,0,0,1,0,0
1.814550516,0,0,2,0,0,1,0
2.954021657,0,1,2,0,1,1,0
1.696531766,1,1,2,1,1,1,1
2.010250112,1,1,0,1,1,0,1
2.140173322,0,0,1,1,0,0,0
2.993298183,0,0,2,1,1,0,0
2.249225823,1,1,0,0,0,1,0
1.651497259,0,0,2,1,1,0,1
2.54943066,0,1,0,1,1,1,0
1.8516856,1,0,2,1,1,1,1
2.066728053,1,1,0,1,1,0,1
1.704708524,1,1,1,1,1,1,1
2.614862397,1,1,1,1,1,0,1
1.604663927,0,0,0,0,0,1,0
2.058821719,1,1,2,1,1,0,1
2.038820784,1,1,0,1,1,1,1
1.700558239,1,1,2,1,1,0,1
2.323910193,0,0,0,0,0,0,0
1.931036535,1,1,2,1,1,1,1
2.786168797,1,1,1,0,1,0,0
2.180659542,0,1,2,1,1,1,1
2.146076885,0,0,0,0,0,0,0
2.266868814,1,1,0,0,0,0,0
2.200493504,0,1,0,1,1,0,1
2.628262984,0,0,2,1,1,1,0
2.652163546,0,1,1,1,0,0,0
2.255179047,0,1,2,1,1,0,1
2.196224568,1,0,1,0,1,1,1
2.292380537,0,0,1,0,0,0,0
1.105081278,0,1,2,0,1,0,1
1.764556706,1,0,0,1,0,1,1
2.516531263,1,0,0,1,0,0,0
1.945511519,1,0,0,1,1,0,1
1.906551166,0,0,2,1,1,0,1
2.326702974,1,1,0,1,1,1,1
1.660212236,1,0,1,1,0,1,1
2.192937091,1,0,1,1,1,0,1
1.320090083,1,1,0,0,0,0,1
2.732198407,0,0,2,1,0,0,0
2.676906668,1,1,1,1,1,1,1
1.935484725,1,0,1,1,0,0,1
2.460159196,1,1,1,1,0,1,1
2.205733734,0,1,1,1,1,1,1
2.321737749,0,0,2,1,1,1,1
2.55539259,1,1,2,1,0,0,0
2.159324552,1,1,0,1,1,0,1
3.020871285,0,0,2,1,0,1,0
2.162445469,0,1,1,1,1,0,1
1.828886741,1,0,2,1,0,0,1
3.304051398,1,1,1,1,0,0,0
2.4275801,1,0,2,0,0,0,0
2.059697592,1,1,1,1,1,1,1
2.452522722,1,1,2,1,1,0,1
3.672469896,0,1,1,0,1,0,0
3.499747034,1,0,1,0,1,0,0
2.129423583,1,1,0,0,0,1,0
3.741603311,0,0,1,0,0,1,0
2.530387348,0,0,1,0,0,0,0
2.200571828,0,0,0,1,0,0,0
2.473926646,1,1,2,1,0,1,1
3.713459969,0,0,2,0,0,0,0
2.074727069,1,1,0,0,0,1,0
1.848044055,1,1,2,0,0,0,1
3.022315496,0,1,2,1,0,1,0
2.2328157,1,0,2,0,1,0,1
2.389592495,0,1,1,1,1,0,1
2.338337379,1,1,2,0,1,1,1
2.212655647,0,0,1,1,0,1,0
2.183890831,0,0,1,0,0,0,0
2.08335985,0,1,2,1,1,0,1
3.348274771,0,1,2,1,0,0,0
2.398456383,0,0,2,0,0,0,0
2.390735014,0,0,0,0,0,1,0
1.501248304,1,0,2,1,0,1,1
1.943164885,0,0,2,0,0,0,0
2.603414444,1,1,1,1,1,0,1
1.938999025,1,1,1,0,1,0,1
1.759250059,1,1,1,1,0,1,1
1.503216999,1,0,2,1,1,1,1
2.02696245,1,1,0,0,0,0,0
1.851754136,1,1,0,1,1,1,1
2.478730762,1,0,1,1,1,1,1
2.259427923,0,0,2,0,0,0,0
3.470248477,0,0,2,0,0,1,0
2.411040432,0,0,0,0,0,0,0
1.803608735,1,1,0,1,1,1,1
2.184450713,0,0,2,1,0,0,0
2.629747759,0,0,1,1,1,0,0
2.482131014,1,1,1,0,1,1,1
1.98431681,0,1,0,0,0,0,0
2.438815078,0,1,1,1,1,0,1
2.498394334,1,1,1,1,1,1,1
3.561636179,0,0,0,0,0,0,0
2.575638511,1,0,1,0,1,0,0
2.022885413,0,1,0,1,1,1,1
2.455388411,0,0,0,0,0,0,0
1.653344467,0,1,0,1,1,0,1
2.240693394,0,0,0,0,0,0,0
2.692820753,1,1,1,1,1,1,1
1.774613284,0,0,0,0,0,1,0
2.249939152,1,1,2,0,1,1,1
1.354878375,0,0,1,0,0,1,1
2.144171941,0,1,0,0,0,1,0
2.687486632,0,1,2,1,0,0,0
2.836232049,0,1,2,0,1,1,0
1.82691237,1,1,1,1,1,1,1
1.549798377,1,0,1,1,0,0,1
2.925112978,0,1,0,1,0,0,0
1.826701579,1,0,2,1,1,1,1
1.735369388,0,0,0,0,0,1,0
2.114940659,1,1,0,0,1,0,1
2.35406651,0,0,0,1,0,1,0
2.291004918,1,1,2,1,1,0,1
2.540299376,1,1,1,1,1,0,1
2.482739965,0,0,0,0,0,1,0
2.172978799,0,0,2,0,0,1,0
3.400125067,1,1,2,0,0,1,0
2.765458744,1,1,2,0,0,1,0
2.323247287,0,0,0,0,0,1,0
2.465009298,1,0,2,0,0,0,0
1.97237515,0,1,2,1,1,0,1
2.185667764,1,0,1,1,1,1,1
1.92186437,1,1,1,1,1,0,1
2.325645326,0,0,0,0,0,1,0
2.35654866,1,1,1,0,1,0,1
2.390241798,0,0,0,0,0,0,0
2.342648471,0,0,0,0,0,0,0
3.869083117,0,1,2,0,0,1,0
1.956196537,0,0,0,0,1,1,0
3.234907248,1,1,1,1,1,0,0
1.578208408,1,0,0,1,0,1,1
3.59514444,0,0,1,0,0,1,0
1.731847906,0,0,0,0,0,0,0
1.857503392,0,1,0,0,0,0,0
1.975564581,0,1,1,1,1,1,1
2.271266809,0,0,0,0,0,1,0
1.940700425,0,0,0,0,0,0,0
2.519397712,1,0,1,1,0,0,0
2.287272839,0,1,2,1,1,1,1
2.009202021,1,0,2,0,1,1,1
1.128890132,1,1,2,1,0,1,1
2.098357333,1,0,0,1,1,1,1
1.801483472,1,1,1,1,1,0,1
2.446023889,1,1,1,1,1,1,1
1.608545127,1,1,2,1,0,1,1
2.962626093,0,0,0,1,1,1,0
2.568781899,0,0,0,0,1,0,0
2.380447033,0,0,0,0,1,0,0
2.00780424,1,1,0,1,1,0,1
2.294945314,0,1,0,1,1,0,1
1.993440949,0,1,2,1,1,0,1
2.317490059,1,1,0,1,0,0,1
2.398725746,0,0,0,0,0,1,0
2.374533854,1,1,2,1,1,1,1
2.543248277,1,1,2,0,0,0,0
1.814300709,1,0,1,1,1,1,1
2.307098019,1,1,2,1,1,1,1
2.209283013,0,1,0,0,0,1,0
2.621532641,1,1,1,1,1,1,1
2.445296827,1,0,1,1,1,1,1
1.54873197,1,1,2,1,1,1,1
1.656204016,0,1,2,1,0,0,1
2.325387965,1,1,2,1,1,0,1
2.403346772,1,1,2,0,1,0,1
2.492859487,0,0,0,1,0,0,0
2.25137473,0,0,0,0,0,0,0
2.384544882,1,1,1,1,1,0,1
2.263996165,1,1,1,1,1,1,1
2.08063964,1,1,0,1,1,1,1
2.20323908,0,0,0,0,0,0,0
2.25592254,1,0,0,0,0,0,0
2.367879217,0,1,2,1,1,1,1
2.478909226,1,1,2,1,0,0,1
1.505726029,1,1,2,1,1,0,1
2.390524076,1,1,1,0,1,0,1
2.35615223,1,1,1,1,1,0,1
2.420436093,1,1,1,1,1,1,1
1.572945397,1,1,1,1,0,1,1
2.725271071,1,0,0,1,1,1,0
2.314128319,0,0,0,0,0,1,0
2.090171587,1,1,0,1,1,1,1
2.547515086,1,0,1,1,0,1,0
2.756919894,1,1,1,1,1,1,1
2.221845433,1,1,2,1,1,0,1
1.715102764,0,1,0,0,1,0,1
3.40231198,1,0,0,1,0,0,0
2.179555203,1,1,1,0,1,0,1
3.438068308,1,0,1,1,0,0,0
2.481927126,1,1,2,1,1,1,1
1.872467389,1,0,0,0,0,1,0
1.993131742,1,0,1,1,0,0,1
1.606018726,1,0,2,1,0,0,1
1.981998001,0,1,0,0,0,0,0
2.22522761,1,0,2,0,1,1,1
2.195871635,1,0,0,0,1,0,1
3.413489066,0,1,1,1,1,1,0
2.574093906,1,0,0,0,0,1,0
2.668038438,0,1,1,1,0,0,0
2.719568514,0,0,0,1,0,0,0
2.302488846,1,1,2,1,1,1,1
1.868770552,0,1,0,0,0,0,0
2.335069941,1,1,2,0,1,0,1
1.381418788,0,0,0,1,0,1,1
3.40244296,0,1,2,0,0,0,0
1.610600664,0,1,2,0,1,0,1
2.333679472,0,0,1,0,0,0,0
2.496900186,1,1,2,1,1,1,1
2.127933045,1,0,1,1,1,0,1
2.214563603,0,0,1,0,0,1,0
2.363654273,0,0,0,0,0,0,0
2.325793229,0,0,0,1,0,0,0
2.726422832,0,1,1,0,0,1,0
1.589245531,1,1,1,1,0,1,1
2.101462485,0,0,1,1,0,0,0
2.165763647,0,0,1,1,0,0,0
2.629355909,1,1,1,1,1,0,1
3.390565273,1,0,1,1,0,1,0
2.317873474,0,1,1,1,1,1,1
2.730761439,0,1,1,1,1,0,0
2.48807632,1,1,1,0,1,0,1
2.113906468,1,1,1,1,1,1,1
2.420469197,0,1,0,0,0,0,0
2.667788292,0,0,1,0,0,0,0
2.256115805,0,1,0,1,1,1,1
2.330977779,0,0,0,1,0,1,0
1.349068296,0,0,0,1,1,0,1
1.889520632,1,1,2,1,1,0,1
2.40524805,0,0,0,1,0,0,0
2.964809743,1,1,2,1,0,0,0
2.373305711,0,0,0,0,0,0,0
1.722522662,1,1,0,1,0,1,1
3.317088294,1,1,1,1,0,0,0
2.16307843,1,1,2,1,1,1,1
1.0239923,0,1,2,1,1,1,1
1.176845713,0,0,1,0,0,0,1
2.377273111,0,1,2,0,0,1,0
2.626887808,0,1,2,1,1,1,0
1.756592881,0,0,0,0,0,1,0
2.68591131,0,0,0,1,0,1,0
2.021628247,1,0,1,1,1,0,1
1.269466652,1,0,2,0,0,0,1
3.322376278,1,1,0,1,0,1,0
2.10761808,0,1,0,1,1,0,1
2.396361285,1,1,2,0,1,0,1
1.701430393,1,1,2,0,1,0,1
1.92144919,0,0,0,1,1,1,0
3.42557238,1,0,2,0,0,0,0
1.675728048,1,0,2,1,1,0,1
1.571870715,0,0,2,1,1,0,1
2.769234951,1,0,0,1,1,1,0
1.656687719,0,0,2,1,0,1,1
2.651109745,0,1,1,0,1,0,0
3.433228487,1,1,1,0,1,1,0
3.937549071,0,0,1,1,0,1,0
2.211364452,1,1,0,1,1,1,1
2.066764047,1,0,2,0,1,0,1
1.579157533,0,0,0,0,0,1,0
1.786279775,1,1,0,1,1,1,1
2.255464469,1,1,0,0,0,0,0
2.005716101,1,0,0,1,1,0,1
1.759526636,1,1,0,1,1,1,1
2.700165404,1,0,1,0,0,1,0
2.593496763,1,1,1,1,0,1,0
1.847583094,1,1,1,1,1,1,1
2.117942844,0,0,0,1,0,1,0
2.189782585,0,0,2,1,0,1,0
1.723911798,1,1,2,1,1,0,1
2.284318876,0,0,0,0,0,0,0
2.158627046,1,0,0,0,0,0,0
2.805795145,1,1,0,1,1,0,0
2.196002895,0,0,0,0,0,0,0
1.299602544,0,0,2,0,1,0,1
3.687620075,0,0,0,1,1,1,0
2.210443353,1,0,2,1,1,0,1
2.368886855,1,1,1,1,1,1,1
2.166548901,0,0,2,0,0,0,0
2.466994343,0,0,0,0,0,0,0
1.714452793,0,0,0,0,0,1,0
2.484799207,1,1,2,0,1,1,1
1.764702042,1,1,2,0,1,0,1
2.557459137,1,0,2,0,0,0,0
2.59251668,1,1,1,1,1,0,1
2.357434193,0,1,2,1,1,0,1
2.097322961,0,1,1,1,1,1,1
1.6240892,1,0,2,1,1,1,1
1.595905053,1,0,1,1,0,0,1
1.679883577,0,0,0,0,0,1,0
2.106381136,0,1,1,1,1,1,1
3.692059897,1,0,1,1,1,1,0
2.152741839,0,0,2,0,0,0,0
3.81716014,0,0,1,0,0,1,0
2.426095492,0,1,2,1,1,0,1
2.01356689,0,1,0,1,1,0,1
1.755557276,0,1,0,1,1,0,1
1.960428013,1,0,2,1,1,1,1
2.239833927,1,0,2,0,0,1,1
2.661335052,1,1,1,1,1,0,1
2.371569792,0,0,1,1,1,1,1
2.146593052,0,0,0,0,0,1,0
2.247599865,1,0,1,1,1,0,1
1.563982411,1,1,0,0,1,1,1
2.4917084,1,1,0,0,0,1,0
3.82934227,0,0,0,0,1,0,0
2.407319083,1,0,1,1,1,1,1
3.562826433,1,0,0,1,0,1,0
1.768659644,0,0,0,0,0,1,0
2.13600515,1,1,1,0,0,1,1
1.200762891,0,0,0,1,1,0,1
3.955870414,1,1,0,1,0,0,0
3.269758636,0,1,0,0,0,0,0
1.943136133,1,1,1,1,1,1,1
1.027633404,1,0,2,0,0,0,1
2.354247061,0,0,2,1,1,0,1
2.477645988,1,1,2,1,1,0,1
2.42591107,1,1,1,0,1,1,1
1.730679885,0,1,1,0,1,1,1
2.249654718,0,0,2,0,0,1,0
1.899927375,0,0,1,0,1,0,0
2.469597367,0,0,0,0,0,0,0
3.623366224,1,0,0,1,0,0,0
1.914401092,0,0,1,1,1,0,0
2.681030433,0,1,2,1,0,0,0
2.397274952,1,1,1,1,1,0,1
2.562305671,0,0,2,0,1,1,0
2.272048238,0,0,2,1,0,0,0
2.240347555,0,1,0,1,1,0,1
2.449206253,0,0,0,0,0,1,0
2.492028046,0,0,0,0,1,0,0
2.07895654,1,0,1,0,1,0,1
2.059476799,1,0,2,0,0,0,1
2.541498346,1,1,1,1,1,1,1
2.133727125,1,0,1,1,1,1,1
2.252795876,0,0,0,1,0,0,0
2.460692277,0,0,0,0,0,0,0
2.269860791,0,1,0,1,1,1,1
1.576153112,1,0,0,1,1,1,1
1.686113797,0,0,0,0,0,0,0
2.268450266,1,0,0,0,0,1,0
2.208669566,1,0,1,0,1,0,1
2.754198413,1,1,1,1,0,1,0
3.697350427,1,1,0,0,1,0,0
1.065768441,0,1,2,0,0,0,1
3.026255538,0,0,1,0,0,1,0
2.375617318,1,1,2,0,1,0,1
2.628858344,1,0,2,0,1,1,0
2.689442154,1,1,1,1,1,1,1
1.886105658,1,1,1,1,1,1,1
2.430037057,0,0,0,0,0,0,0
2.244172997,0,0,1,0,0,1,0
1.625801574,0,1,0,1,1,1,1
2.973350087,1,0,1,0,0,0,0
2.404512929,1,1,1,1,0,1,1
2.542500666,1,1,0,0,0,1,0
2.144696679,1,1,1,0,1,0,1
2.013307618,1,1,2,1,1,0,1
3.63475453,0,1,0,1,1,0,0
2.345742889,0,1,2,0,0,0,0
2.192918337,1,1,0,0,0,1,0
2.218373016,1,1,2,1,1,0,1
2.018561857,0,1,2,1,1,0,1
2.475699266,0,0,0,1,0,1,0
2.484722541,1,1,1,1,1,0,1
2.22941979,1,0,0,1,1,1,1
2.332900785,0,0,0,0,0,1,0
3.129658073,1,1,1,1,0,0,0
2.299136472,1,0,1,1,1,1,1
1.925726764,1,1,0,0,0,0,0
2.431720265,0,0,0,0,1,0,0
2.10796599,1,1,0,0,0,1,0
3.863036616,0,0,1,1,1,0,0
1.972734873,0,0,0,0,0,1,0
2.373828754,0,0,0,0,0,1,0
2.665711479,1,1,1,1,1,1,1
1.75158341,1,1,1,1,0,1,1
1.411175859,1,1,2,0,1,1,1
2.632944401,0,1,0,0,1,1,0
2.174599857,1,0,2,0,1,0,1
2.672084454,0,0,2,0,1,0,0
2.397025715,1,1,2,0,0,0,0
1.406936237,1,0,0,0,1,0,1
2.297403904,0,1,0,0,0,1,0
2.668098823,0,1,2,1,1,0,0
2.130432918,1,1,0,1,1,1,1
1.624712972,1,1,0,1,0,1,1
2.36667629,0,0,0,0,0,1,0
2.217845904,0,0,1,0,0,1,0
2.318592952,0,0,0,0,1,1,0
1.759297259,0,0,0,0,0,1,0
3.377517993,1,0,2,1,0,1,0
1.663400795,1,1,1,1,1,0,1
3.447197569,1,1,1,1,0,0,0
2.306516937,0,0,0,0,0,0,0
2.724880466,0,1,2,1,0,0,0
2.399204495,0,0,1,1,1,0,1
1.735987755,1,1,1,0,1,1,1
2.794414726,1,0,1,0,0,0,0
1.670779868,1,1,2,1,0,1,1
2.113538553,0,0,0,0,0,1,0
1.940220323,1,1,2,0,1,0,1
2.218004424,1,0,0,0,1,0,1
2.143892721,1,1,2,0,1,0,1
2.193389178,1,1,2,1,0,1,1
2.34920285,0,0,0,0,0,1,0
2.752505636,1,1,1,1,1,1,1
2.191299362,1,1,0,0,1,1,1
3.447554123,0,1,0,1,1,1,0
2.304281736,1,1,2,1,1,0,1
2.727858524,1,0,2,0,0,0,0
2.335193183,0,0,0,0,1,0,0
1.750542514,0,0,0,0,0,1,0
2.384808691,1,1,0,0,0,1,0
1.559538575,1,0,2,1,1,0,1
2.475045305,0,1,2,1,1,0,1
1.712561566,1,0,0,1,0,1,1
2.286976909,1,1,0,0,1,0,1
2.268791048,1,0,1,0,1,0,1
2.579465104,1,1,1,1,1,1,1
2.144194821,1,0,1,0,1,1,1
3.513163418,0,1,2,1,0,0,0
2.230221219,0,0,2,1,0,0,0
2.626813918,1,1,0,1,1,0,0
2.311311517,1,1,0,0,0,0,0
2.647327393,1,1,1,1,1,0,1
1.749017226,1,1,2,1,1,1,1
2.24748276,0,1,0,0,0,0,0
2.207325512,0,1,0,0,0,0,0
1.873147614,0,0,1,1,1,1,1
1.646033946,1,1,0,1,1,0,1
2.673492678,1,1,1,1,1,1,1
2.495121772,0,0,0,0,0,1,0
2.419740375,1,1,2,0,1,0,1
2.32088425,1,1,2,1,1,0,1
2.276647239,1,1,1,1,1,0,1
2.322292394,0,0,0,0,0,1,0
2.338017166,0,0,0,1,1,0,0
2.124259578,1,0,0,0,0,1,0
2.529864414,0,1,0,0,1,1,0
2.27466769,1,0,0,0,1,1,1
2.189954296,0,1,2,1,1,1,1
1.782354455,0,1,1,1,1,1,1
2.187079582,0,1,2,1,1,1,1
2.027754096,1,1,1,1,1,0,1
1.6805373,0,1,2,1,1,1,1
1.694816095,1,1,1,1,1,0,1
2.422428008,0,0,0,0,0,1,0
2.453434175,0,0,0,0,0,0,0
3.485545558,0,1,0,0,1,0,0
3.69143749,1,1,2,1,1,1,0
1.442520559,0,1,0,0,1,0,1
2.301294271,0,0,1,1,1,0,1
2.437298754,0,0,0,0,0,0,0
1.523074176,1,1,1,1,0,1,1
2.177846855,0,1,0,0,0,1,0
2.315523547,1,1,1,0,0,1,0
2.383466163,0,0,0,0,0,1,0
3.442287978,1,0,2,0,0,1,0
1.951548519,0,0,0,1,1,1,1
2.277768277,0,0,0,0,0,0,0
2.452635693,0,0,0,0,0,1,0
2.080806003,0,1,1,1,1,1,1
2.379236663,0,0,0,0,0,1,0
1.859823973,1,0,1,0,1,0,1
2.091019776,1,1,2,0,1,0,1
1.598032962,1,0,2,1,0,1,1
2.284009635,1,1,0,0,0,0,0
1.528126968,1,0,2,1,1,1,1
2.046623225,0,0,2,1,1,1,1
2.042335017,1,1,2,1,1,1,1
2.412065874,1,0,1,0,0,0,0
2.668203735,1,1,1,1,1,1,1
2.293508216,1,0,0,1,1,1,1
1.783040237,1,1,2,0,1,1,1
2.359698729,1,1,1,0,1,1,1
2.357618641,1,1,1,1,1,1,1
2.239831198,1,0,1,0,1,1,1
