Aggregate,Internship,DegreeCompleted,GRE,Winter,Germanlevel,Admission
1.502417029,1,0,0,1,1,1
3.013537521,0,1,1,1,2,0
2.447498036,0,0,0,1,0,0
2.412929392,1,1,1,1,2,1
2.291604626,0,0,0,0,0,0
1.819715028,1,0,1,1,1,1
2.635547609,0,0,1,0,2,0
2.688348347,1,0,0,1,2,0
1.943401148,1,0,1,0,0,1
2.568932957,1,1,1,1,2,1
1.897977682,0,0,1,1,1,1
1.877177343,0,0,1,1,2,1
2.8717436,1,1,1,0,0,0
3.853188177,1,0,0,1,0,0
1.861628995,1,1,0,1,0,1
2.63774212,0,1,0,0,2,0
1.982550209,0,0,0,0,0,0
1.339528797,0,1,0,1,2,1
2.231793399,1,1,1,0,1,1
1.416741994,0,0,0,1,1,1
2.220077264,0,1,0,0,0,0
2.100730969,1,1,0,1,0,0
2.514303541,0,0,1,0,0,0
2.486268371,0,0,1,1,0,0
2.676446669,1,1,0,0,2,0
3.155033053,1,0,1,1,2,0
2.300351944,0,0,0,0,0,0
2.284183398,0,0,1,0,2,1
2.002976036,1,1,1,1,2,1
3.285062753,0,1,0,0,2,0
2.249390695,0,0,0,1,1,0
2.471805465,0,0,0,1,2,0
1.868908534,0,1,1,1,2,1
1.881908636,1,1,1,1,2,1
2.614079604,1,1,1,0,2,0
1.319951405,1,1,1,1,0,1
1.946532295,0,1,1,0,2,1
2.470194964,0,0,0,0,0,0
1.97798947,1,1,1,1,1,1
1.178190441,1,1,0,0,2,1
1.772074237,0,1,1,0,1,1
2.258175344,1,1,1,1,2,1
2.1889406,1,1,1,1,0,1
2.075053178,1,0,1,1,2,1
1.675350086,1,1,0,0,1,1
2.168793505,1,1,1,1,2,1
2.04992768,1,1,1,1,2,1
2.542735324,1,1,0,0,1,0
2.340466334,0,0,0,1,2,0
3.953378132,0,1,1,0,1,0
2.403862577,1,1,1,1,2,1
2.127886612,1,0,0,0,0,0
1.835728097,1,1,0,1,2,1
2.433292163,0,0,0,1,0,0
1.354436851,0,1,0,0,0,1
1.728285485,1,0,1,0,1,1
2.116764401,0,1,0,1,0,0
1.970352515,0,0,0,0,0,0
2.713811959,1,1,1,1,1,1
1.781826405,0,1,0,0,1,1
1.880932366,0,0,1,0,1,1
2.580434975,1,1,1,1,1,1
2.372108789,0,0,1,0,1,0
3.067908953,0,0,0,1,2,0
2.361847287,0,0,0,0,0,0
1.946529985,1,0,1,1,0,1
2.911801772,1,0,1,0,0,0
2.338735215,0,0,0,1,0,0
1.640055753,1,0,0,1,0,1
1.844537143,0,1,1,0,1,1
1.852106461,0,1,0,1,2,1
2.461546065,0,1,1,0,1,1
3.767549975,1,0,1,0,2,0
1.861300547,1,1,1,1,2,1
2.974435864,0,0,1,0,0,0
2.311677609,0,0,0,0,0,0
2.207209287,1,1,1,0,2,1
2.940184682,0,0,0,0,0,0
1.823171175,1,1,1,1,2,1
1.826870617,1,1,1,1,0,1
2.336570261,0,0,0,1,0,0
3.763746162,1,1,0,1,2,0
2.201385167,0,0,1,1,0,0
2.548370373,1,0,0,1,1,0
2.25115735,0,0,1,1,1,0
1.680442244,0,0,1,1,1,1
1.065864326,1,1,1,0,0,1
2.098484766,0,1,0,0,0,0
1.796252799,1,1,0,0,2,1
1.903225367,0,0,0,0,0,0
2.300937673,0,0,0,1,0,0
2.370583849,1,1,1,1,1,1
2.223755184,0,0,1,1,0,0
1.884898476,1,1,0,0,2,1
2.090970805,0,0,1,0,0,0
2.508706616,1,1,1,1,2,0
3.939418647,1,0,1,0,0,0
2.405983027,0,0,0,0,0,0
2.636214532,1,0,1,1,2,0
2.030197294,1,1,1,1,1,1
2.40268066,0,0,0,0,0,0
2.340901695,1,1,0,0,0,0
2.370225977,1,1,1,1,2,1
1.939346956,0,1,1,1,2,1
1.80582598,1,1,0,0,1,1
2.059872121,0,0,0,1,2,0
1.809972127,1,0,1,1,2,1
1.860693899,1,1,1,0,2,1
3.790176224,1,0,0,1,0,0
2.297353292,1,1,1,1,2,1
1.852291962,0,1,0,0,1,1
1.868321372,0,0,0,1,0,0
1.751855193,0,0,0,1,0,0
2.760508956,1,1,0,1,1,0
1.659593926,1,1,1,0,0,1
2.548359812,0,0,1,1,2,0
1.907841527,0,0,0,0,0,0
3.274072651,0,0,1,1,2,0
2.386088205,0,0,0,1,0,0
2.216969973,0,0,0,1,0,0
1.09376058,0,1,0,1,0,1
2.563075488,0,1,1,1,1,0
2.442190369,0,1,1,1,2,1
2.3371425,0,0,1,1,0,0
1.831919616,1,1,1,1,1,1
2.391532563,0,1,1,0,0,0
2.447216487,1,0,0,0,1,0
3.022636867,0,0,1,1,1,0
3.130476542,0,0,1,1,2,0
1.544000114,1,1,1,1,2,1
2.09611212,0,0,0,0,0,0
2.730785563,0,0,1,1,2,0
2.654235392,1,1,0,1,2,0
2.712311461,1,0,1,1,2,0
2.608133243,0,1,0,1,2,0
2.447249761,1,0,1,1,0,0
2.41075496,0,0,0,0,0,0
2.001523077,1,1,1,1,1,1
1.917679035,1,1,1,1,1,1
1.265689416,0,0,0,0,2,1
2.363307814,0,0,0,1,0,0
3.329397079,0,1,0,1,2,0
3.200174405,1,1,1,1,0,0
1.893656148,0,1,1,1,2,1
1.700785909,1,1,1,0,2,1
2.414510842,0,0,0,1,0,0
1.676514871,0,0,0,1,0,0
1.877562857,0,1,1,1,1,1
1.866215212,0,1,0,0,1,1
2.017627916,0,1,1,1,2,1
1.799538657,0,0,0,1,0,0
2.498598699,0,0,1,1,0,0
2.324868616,1,1,1,1,2,1
1.894465157,1,1,0,0,1,1
1.783946336,1,1,1,1,0,1
1.345115823,1,0,1,0,1,1
2.856070205,0,1,0,0,1,0
1.941872167,1,1,0,0,0,1
2.135039445,1,1,1,0,2,1
1.777033782,0,1,1,0,1,1
2.209802674,1,0,0,0,0,0
1.560096673,0,0,1,0,2,1
3.164607433,0,0,1,1,0,0
2.002514905,1,1,1,1,1,1
1.848139018,1,1,1,0,1,1
2.112202093,1,1,1,0,0,1
2.431459657,1,1,1,1,1,1
2.064979779,0,1,0,0,0,0
1.544480915,1,1,1,0,0,1
2.474421124,1,1,1,0,2,1
2.182841559,0,0,1,1,2,0
2.500456598,0,0,0,0,0,0
1.987473055,0,0,0,1,0,0
1.941465397,0,0,1,0,2,1
2.112151967,1,1,1,1,1,1
2.22815915,0,0,1,0,2,0
2.67827996,1,0,0,1,0,0
2.669105808,1,0,0,0,1,0
1.828889225,0,0,0,1,0,0
1.875687212,1,1,1,0,0,1
1.742144534,0,0,1,1,1,1
2.382635661,1,0,0,0,0,0
2.218344541,0,1,1,1,2,1
2.529498696,0,1,1,1,0,0
2.187974466,1,1,1,0,0,1
1.539664665,0,1,1,1,2,1
2.170442991,0,1,1,0,1,1
2.961893051,0,0,0,1,1,0
2.554189318,0,0,0,1,2,0
3.049465142,0,0,0,0,1,0
2.37478,0,0,0,1,0,0
2.076867191,0,1,1,1,1,1
1.988937652,0,1,0,0,2,1
2.064299678,0,1,1,1,2,1
2.686182397,1,0,0,1,2,0
1.939800952,0,0,0,1,0,0
3.398205674,1,0,0,1,1,0
2.183504798,0,1,1,0,2,1
2.097323962,1,1,1,1,2,1
2.098868683,1,0,0,1,0,0
2.30203888,0,1,1,1,2,1
2.427198483,1,0,1,0,0,0
2.527304412,1,1,1,1,1,1
2.366796641,0,0,1,0,2,0
2.726210139,1,1,0,1,2,0
2.454195194,1,0,0,1,0,0
1.810736158,1,1,1,0,0,1
2.551696723,1,0,1,1,1,0
2.448743569,0,0,1,1,2,0
2.712132631,1,1,1,0,1,0
2.090972598,1,1,1,0,2,1
3.744893527,0,1,0,0,0,0
3.143964906,0,0,1,1,2,0
2.444282996,1,1,1,0,2,1
3.559637669,0,1,1,0,2,0
3.798193716,0,1,1,1,0,0
2.369738561,1,1,1,0,2,1
2.087386566,1,1,1,1,0,1
1.418374432,0,0,0,1,1,1
2.579960926,0,0,1,1,1,0
3.520669592,0,0,1,0,0,0
2.675304448,1,1,0,0,1,0
1.720305751,0,0,1,0,1,1
2.730234362,0,1,1,1,1,0
2.4504055,0,0,0,0,0,0
3.974351104,1,1,0,0,1,0
1.78724155,0,1,1,0,2,1
2.060636741,1,1,1,0,1,1
2.227142121,1,1,0,0,0,0
1.89617769,0,0,0,1,0,0
2.193975235,1,1,1,1,1,1
2.154099668,0,1,1,1,1,1
2.079794636,1,1,1,0,2,1
1.754142334,1,0,1,0,2,1
1.790852504,1,1,1,0,0,1
1.564825212,1,1,1,0,1,1
1.683218018,1,1,0,1,1,1
2.002851371,1,1,1,1,1,1
2.024202529,0,1,1,1,2,1
3.297530391,0,1,0,0,2,0
2.481480403,0,0,0,1,0,0
1.880380084,1,1,1,0,1,1
2.328924785,0,0,0,0,0,0
1.955328764,1,0,1,1,1,1
2.47612391,0,0,0,1,0,0
2.250526242,1,1,1,0,0,1
2.582944294,0,1,0,0,2,0
1.856159412,0,0,1,0,1,1
3.786484285,0,1,0,1,0,0
1.722700392,0,0,0,1,0,0
1.906861944,0,0,0,1,0,0
2.430828989,0,1,0,0,1,0
3.805380003,0,1,1,0,1,0
2.13665731,0,1,1,1,2,1
2.115896421,1,1,0,1,0,0
2.386332086,0,0,0,1,0,0
2.448945505,0,0,1,0,0,0
2.43502065,0,0,0,1,0,0
2.116909684,0,1,1,1,2,1
3.047799648,1,1,0,1,0,0
2.523362228,1,0,1,0,1,0
2.369610616,0,0,0,0,0,0
1.65626537,1,1,1,0,0,1
1.774587024,1,1,1,0,2,1
2.636194116,1,1,0,0,1,0
2.188518657,1,1,1,0,2,1
3.788918101,1,1,1,1,0,0
3.248202455,1,1,0,1,2,0
2.162266111,1,1,1,1,2,1
2.33403254,0,0,1,0,0,0
2.555171528,0,1,1,1,1,0
1.506678563,1,1,0,1,2,1
2.066119112,0,0,0,1,0,0
2.480319949,0,0,0,1,0,0
1.437241976,0,0,0,0,2,1
1.904434242,1,1,1,0,0,1
2.584988029,1,1,1,0,1,1
2.769439286,1,1,1,0,0,0
2.381193192,0,0,0,0,0,0
1.514501822,0,1,1,1,1,1
2.445353853,0,0,0,0,0,0
2.336181326,0,0,0,1,0,0
2.342930067,1,1,1,0,1,1
1.883102915,0,1,1,0,1,1
1.562988837,0,1,1,1,2,1
2.684064721,0,0,1,0,2,0
2.160605044,1,1,0,0,0,0
2.029879669,0,0,1,0,2,0
2.647728515,0,0,0,0,1,0
2.014031048,0,1,1,0,1,1
1.666227149,1,1,1,0,2,1
2.239686981,0,1,0,1,0,0
2.305406787,1,1,1,1,2,1
2.450354256,0,0,0,1,0,0
1.958299923,1,1,1,1,1,1
2.19951413,0,0,1,0,0,0
2.129378084,0,1,0,1,0,0
2.183324554,0,0,0,1,0,0
1.810600915,0,1,0,0,2,1
2.51697856,1,1,0,1,0,0
2.743335982,1,1,1,0,1,1
1.862579884,1,1,1,1,1,1
2.027893701,1,1,1,1,1,1
3.757226875,0,0,1,1,2,0
1.688238563,1,1,1,0,1,1
2.184097568,1,1,1,0,1,1
2.609730914,1,1,1,0,2,1
2.629712697,1,1,1,1,2,1
2.569670174,0,1,0,0,1,0
3.53633665,0,0,0,1,0,0
1.914111528,1,1,1,0,1,1
2.669043445,0,0,1,0,1,0
1.917696656,0,0,0,0,0,0
1.830320447,0,0,1,0,2,1
1.987559948,1,1,1,1,1,1
2.529798181,0,1,1,1,2,0
1.992032954,0,0,0,0,0,0
2.47003439,0,0,0,1,0,0
1.932756632,1,0,1,1,2,1
1.97482103,1,1,0,0,2,1
2.263256239,0,0,1,1,1,0
1.761871222,1,0,1,1,1,1
1.92990026,0,0,0,0,0,0
1.815871189,0,0,0,0,0,0
2.347241934,0,0,0,0,0,0
2.508675341,1,1,1,0,1,0
2.3313409,1,0,0,1,1,0
1.938268156,1,1,0,1,0,1
2.427396867,1,1,1,0,1,1
2.168255979,1,0,0,1,0,0
1.003654529,1,0,1,0,0,1
3.619873177,0,1,0,0,2,0
3.707668383,1,0,0,1,1,0
1.844509225,0,0,0,0,0,0
2.021697949,0,0,1,1,2,0
1.669942667,1,1,1,1,1,1
2.671114034,0,0,0,1,2,0
2.090670959,0,1,0,1,0,0
2.348000314,1,1,1,1,1,1
1.284960823,1,0,1,0,2,1
2.484212795,1,1,1,1,1,1
1.890955296,0,0,0,1,0,0
1.66412684,0,0,1,0,0,1
1.91534123,0,0,0,1,0,0
2.519834093,1,1,1,1,2,1
2.113765794,1,1,1,0,0,1
1.890154706,1,1,1,1,0,1
1.919428235,1,1,1,1,2,1
2.524027011,0,1,1,0,0,0
2.038262415,0,0,1,0,0,0
1.984490716,0,1,1,0,2,1
2.437991498,0,0,0,0,0,0
1.990928635,1,1,1,1,2,1
1.931846378,0,0,1,1,1,1
2.386691819,0,0,0,0,0,0
1.559149003,1,1,0,0,2,1
2.169981398,0,1,1,0,2,1
2.057237472,1,0,1,0,1,1
2.553878626,1,1,1,0,2,1
2.74419605,0,0,1,0,2,0
2.64838143,1,1,0,1,2,0
2.430102391,1,1,1,1,2,1
1.732803008,1,1,1,0,1,1
2.67942238,0,1,0,1,0,0
2.36983696,0,0,1,0,0,0
2.651317445,1,1,1,0,1,1
1.504572576,0,1,1,1,2,1
1.971105338,1,0,1,0,0,1
2.208429679,1,1,1,1,2,1
3.40687958,1,1,1,1,2,0
2.567533409,0,1,0,0,2,0
2.212776463,1,1,0,0,0,0
2.688140395,1,0,0,0,1,0
2.434096057,0,0,0,0,0,0
1.119608736,1,1,0,1,0,1
2.402623722,1,1,1,1,1,1
1.232729517,0,0,0,0,0,1
3.928369443,0,1,1,1,0,0
1.244977448,0,1,1,0,2,1
2.324360632,0,0,0,0,0,0
2.133411279,1,1,1,1,2,1
2.645731545,0,0,1,1,2,0
2.327524372,1,1,1,1,2,1
2.4329476,0,1,0,0,1,0
1.618209344,1,0,1,0,1,1
1.80242172,0,0,1,0,2,1
1.518756294,0,0,0,1,0,0
2.30631912,0,0,0,0,0,0
2.582685959,1,1,1,0,1,1
2.488833904,1,1,1,1,1,1
1.602879861,1,1,1,1,2,1
1.937922212,1,1,1,0,2,1
2.391767119,1,1,1,0,1,1
2.392528448,0,0,0,0,0,0
2.416533301,1,1,1,1,2,1
2.330903597,0,0,0,1,0,0
2.147122211,1,1,1,0,1,1
2.803110572,1,0,0,0,0,0
1.018253931,1,1,0,0,1,1
2.089395159,0,0,0,0,2,0
1.950886362,1,1,0,1,1,1
2.450351494,0,0,1,1,0,0
3.41993325,1,1,1,0,1,0
2.992053257,0,1,1,0,2,0
1.585598402,0,0,0,0,0,0
1.549374956,0,0,1,1,2,1
2.600801286,0,1,0,1,1,0
1.072002044,1,0,1,1,0,1
1.541410141,0,1,1,1,1,1
1.964891605,1,0,1,1,0,1
1.869350479,1,0,1,0,1,1
3.731732197,0,1,0,0,0,0
2.336361674,0,0,0,0,0,0
1.646198327,0,1,1,0,2,1
3.431317749,1,1,1,1,0,0
1.536779106,0,1,1,1,0,1
2.005496698,0,0,1,1,1,0
2.680761395,1,1,1,0,0,0
3.109932901,1,0,0,0,0,0
1.598966228,0,0,0,0,1,1
2.035875751,0,1,1,1,2,1
2.201941513,0,1,1,0,2,1
1.676526132,0,0,0,1,0,0
1.651787931,1,1,0,1,0,1
2.339798569,0,0,0,1,0,0
2.718998126,1,1,1,1,1,0
2.440421315,0,0,1,0,0,0
2.311630189,1,1,1,1,1,1
1.716853557,0,1,1,1,1,1
2.390617065,1,1,1,1,1,1
2.054412207,1,1,1,0,2,1
1.981978873,1,1,0,1,1,1
2.145037761,0,0,1,0,2,0
3.574377279,1,1,0,1,0,0
2.666844127,1,1,1,0,1,1
2.686756237,1,0,0,1,1,0
2.31676974,0,0,0,1,2,0
1.535109801,1,1,1,1,0,1
2.331855383,0,0,0,0,0,0
2.301749771,0,1,1,0,0,0
2.435358008,1,1,1,1,0,0
2.321558254,0,0,0,1,0,0
2.121117029,1,1,1,1,2,1
1.59063599,1,0,1,0,1,1
3.024798031,1,0,1,1,1,0
2.559796744,1,0,1,1,0,0
1.842115029,0,1,0,1,1,1
1.818448792,0,0,0,0,0,0
3.732104727,0,0,0,1,0,0
2.273199251,0,1,0,1,0,0
2.729516222,0,1,0,0,1,0
1.769476506,0,0,1,0,1,1
2.60281628,0,0,0,0,0,0
1.677335169,1,0,1,0,2,1
2.344016693,0,1,0,1,2,0
2.463481497,0,0,0,1,0,0
1.912531042,0,0,0,1,0,0
2.33149612,1,1,1,1,1,1
1.918977738,0,0,0,0,0,0
1.853380332,1,1,0,0,1,1
2.580344833,1,1,0,0,0,0
2.373701275,1,1,0,0,1,0
2.420002885,1,1,1,1,0,1
1.532307673,0,0,1,1,2,1
2.016851322,0,1,1,0,1,1
2.437246179,1,1,0,1,1,0
1.513275484,1,0,1,0,1,1
2.057036532,0,0,1,1,1,0
2.353368301,0,1,1,0,2,1
2.054515268,0,0,0,1,0,0
2.321313712,1,1,1,1,2,1
1.696793165,0,0,1,1,0,1
1.825740616,1,1,0,0,1,1
1.778783404,1,1,1,1,0,1
2.242145034,0,1,1,0,2,1
2.044289812,1,1,1,1,1,1
1.94890578,0,1,0,0,1,1
2.636765212,0,1,0,0,2,0
2.12776326,1,1,1,1,1,1
1.792356509,1,1,1,1,0,1
2.177453678,0,0,0,1,2,0
2.162588292,0,0,0,0,1,0
2.086850591,1,0,0,0,0,0
1.896944266,1,1,1,1,2,1
1.987718858,0,1,0,0,2,1
1.454658521,1,0,0,1,2,1
1.982122199,0,1,0,0,2,1
2.383582198,0,0,1,0,0,0
1.981251196,0,1,1,0,2,1
2.36137774,0,0,0,0,0,0
2.083029583,1,1,1,0,2,1
1.534861076,0,0,1,1,1,1
2.188206921,0,1,0,0,0,0
1.562683157,0,0,0,1,0,1
1.890743016,1,0,1,1,0,1
2.084701648,0,0,0,1,2,0
2.812842443,0,1,1,0,0,0
1.859096098,0,0,0,0,0,0
2.056508199,1,1,1,0,2,1
2.446368771,0,1,0,1,2,0
2.253524893,1,1,1,1,0,1
1.902544758,1,0,1,0,2,1
1.919386616,0,0,0,0,0,0
2.365443867,1,1,1,0,2,1
2.634534252,0,1,1,0,1,0
1.864092261,0,0,0,0,0,0
2.219980205,1,1,1,0,1,1
2.352363838,1,0,1,0,2,0
3.377469522,0,1,1,1,1,0
2.085412969,0,1,0,1,0,0
2.575652637,1,1,1,0,2,0
1.596425103,0,0,1,0,2,1
1.845207874,1,0,1,1,0,1
2.055933049,0,0,1,1,0,0
2.244745131,0,0,1,1,1,0
2.24113359,1,1,0,1,0,0
2.397679274,1,1,1,1,2,1
2.750046511,1,1,1,1,2,1
2.357983023,0,0,1,0,0,0
2.311301062,1,1,1,1,2,1
2.091728181,1,1,1,0,1,1
2.142617338,0,0,1,0,1,0
2.14308876,1,1,1,0,0,1
2.1496792,0,1,0,0,0,0
1.839821906,0,0,0,0,0,0
1.876301636,0,1,0,0,1,1
2.680090772,0,1,1,1,0,0
2.081932593,1,1,0,0,0,0
2.608618757,0,0,1,0,1,0
1.681454028,0,1,1,0,2,1
1.883071437,0,0,0,0,0,0
1.921647484,0,1,0,1,1,1
3.905063693,1,0,1,1,2,0
1.941307953,1,1,1,0,1,1
2.132282978,1,1,1,1,1,1
1.806475124,1,1,1,1,0,1
1.984745299,1,0,1,1,0,1
2.104695779,1,1,1,0,0,1
1.927689654,1,0,1,0,1,1
2.358198271,0,0,0,1,0,0
1.610863053,1,1,1,0,0,1
3.301844915,0,1,1,1,1,0
1.615792116,0,1,1,1,2,1
1.241737028,1,1,0,0,2,1
1.76957133,0,0,1,1,2,1
2.016124648,1,1,1,1,2,1
1.966096543,1,1,1,1,1,1
2.320421371,0,0,1,0,0,0
2.792977479,1,1,1,0,1,1
1.95048222,1,1,1,1,1,1
2.311883732,1,1,1,0,2,1
1.833768349,1,1,0,0,1,1
2.281747053,0,0,0,1,0,0
3.836280357,0,1,1,1,1,0
2.646861812,1,1,1,1,1,1
3.039433458,1,0,1,1,0,0
2.401215601,0,0,0,0,0,0
1.742918265,1,1,0,1,1,1
2.892664538,0,0,0,1,2,0
1.83722082,0,0,1,0,2,1
2.184970866,0,0,0,1,1,0
2.198881699,1,1,1,1,2,1
1.792823453,0,0,0,1,0,0
3.586728512,0,1,0,0,0,0
1.864580835,0,0,0,0,0,0
1.660767503,0,0,1,1,1,1
2.467997078,0,0,0,0,0,0
1.666442484,1,0,1,0,2,1
2.744869623,0,0,0,0,2,0
2.152792076,1,1,1,0,0,1
2.464310851,0,0,1,0,0,0
2.373310084,0,0,0,1,0,0
2.475658127,1,0,1,1,1,0
1.82375402,1,1,1,1,1,1
3.491826079,0,0,0,1,2,0
2.023399478,0,1,1,0,1,1
3.253036404,1,1,0,0,2,0
2.126352642,1,1,1,1,1,1
2.39724571,1,1,1,1,1,1
1.682098802,0,0,1,0,2,1
2.355040562,0,0,1,1,1,0
1.896736088,0,0,0,1,0,0
2.343716297,0,1,1,0,1,0
1.960688844,1,1,1,0,2,1
2.273642256,0,1,1,1,1,1
2.482159218,0,0,0,0,0,0
2.329794676,0,0,0,0,0,0
3.366819648,1,1,1,1,0,0
1.939285285,0,0,1,0,1,1
2.641839712,1,0,1,0,2,0
1.883608602,1,1,1,0,1,1
1.963583601,0,0,0,0,0,0
3.540715448,0,0,0,0,0,0
1.867730117,0,0,0,0,0,0
3.337883142,1,0,0,1,0,0
1.959646388,1,1,1,1,2,1
1.816989684,1,1,0,0,0,1
2.467352275,1,0,0,1,0,0
2.790586042,0,1,1,0,2,0
2.417682346,1,0,0,0,1,0
2.264589179,0,0,0,0,0,0
1.853864178,1,1,1,1,1,1
2.220381686,1,1,1,1,2,1
1.98952166,1,1,0,0,1,1
1.74137148,0,0,0,0,0,0
2.397426363,0,0,0,1,2,0
2.223933661,1,1,1,0,0,1
1.89700243,0,0,0,0,0,0
2.100270559,1,1,1,1,2,1
1.640941893,1,1,1,1,1,1
1.912820629,0,0,0,0,0,0
2.619221337,1,0,1,1,0,0
2.048870496,0,0,0,1,0,0
2.718790305,1,1,1,0,2,1
2.277196801,1,1,1,1,1,1
2.038484539,0,1,0,0,0,0
2.043393483,0,1,1,0,1,1
1.578295549,1,1,0,0,1,1
1.530168392,1,1,0,0,1,1
2.411523723,1,1,0,0,1,0
2.609871827,0,0,0,0,2,0
1.779532158,0,1,1,1,1,1
1.950148555,1,1,1,1,1,1
1.931330798,0,0,0,1,0,0
1.861402027,0,0,0,1,0,0
3.015673086,1,1,0,1,0,0
2.034918303,1,1,1,0,1,1
2.178144349,0,0,1,0,1,0
1.93532586,0,1,1,1,2,1
1.635299183,0,0,0,0,0,0
2.713637383,1,1,1,0,1,1
2.346221085,1,0,1,0,2,0
2.571365097,0,0,1,0,0,0
2.488945382,1,1,1,1,2,1
1.760347459,0,0,0,0,0,0
1.608380816,0,1,1,1,1,1
1.261637045,1,1,0,0,2,1
2.07675979,0,0,1,0,2,0
1.943065662,0,0,0,1,0,0
1.86305639,0,0,0,1,0,0
2.132698819,1,1,1,1,1,1
3.321857808,0,0,0,1,2,0
2.247725134,0,0,1,1,1,0
2.475523445,0,1,1,0,2,1
2.304010849,0,0,1,0,0,0
2.310535754,1,1,1,1,1,1
2.299647909,1,1,1,0,2,1
1.857179802,1,0,1,1,0,1
2.464416927,0,0,0,1,0,0
2.342051833,1,1,1,0,2,1
1.534998291,1,1,0,0,0,1
2.493265203,1,1,1,1,2,1
2.369043868,1,1,1,1,1,1
2.421093863,1,1,0,1,2,0
2.52236378,0,0,0,1,2,0
1.812438802,0,0,0,0,0,0
1.862004378,1,0,1,0,1,1
2.530675058,1,1,1,0,2,0
2.181913229,1,1,1,0,2,1
2.131307529,0,0,0,0,0,0
2.364312314,0,1,1,0,2,1
3.073763255,0,0,1,0,1,0
1.782857114,0,0,0,1,0,0
2.306448497,1,1,1,1,2,1
1.871014977,0,0,1,1,1,1
1.617561262,1,1,0,0,0,1
1.689093311,0,1,1,1,0,1
2.446981687,0,0,0,1,0,0
2.316229675,1,1,1,1,2,1
2.497300616,0,0,0,0,0,0
2.255998494,1,1,1,1,0,1
1.594572119,0,0,1,0,0,1
2.267871486,0,0,0,1,0,0
1.661731202,0,0,1,1,0,1
2.197363916,0,1,0,1,0,0
1.709637467,0,0,1,0,1,1
1.915662826,0,1,0,1,2,1
2.69994951,0,0,1,1,0,0
2.273473946,0,1,1,0,2,1
1.998743263,1,1,1,0,2,1
2.287850554,1,1,1,1,1,1
2.487844338,0,0,1,0,0,0
2.707457432,1,0,1,1,2,0
1.993341576,0,0,0,0,0,0
2.244636433,1,1,1,0,2,1
2.206609665,1,1,1,1,0,1
3.639040571,1,1,0,0,2,0
2.480864299,1,1,1,1,1,1
3.357100869,1,1,0,1,1,0
2.297459482,0,0,1,0,2,0
2.098983812,1,1,1,1,1,1
1.521039224,0,0,1,1,1,1
2.900489285,0,0,0,1,2,0
2.43539903,1,1,1,1,1,1
2.172886988,1,0,0,0,0,0
3.520705429,0,1,1,1,1,0
3.830212841,0,0,1,0,1,0
1.637405119,0,0,0,0,0,0
1.747711435,0,0,0,1,0,0
2.399432735,1,1,0,0,2,0
1.696673853,1,1,1,0,1,1
2.473696491,1,1,1,0,0,1
3.925925146,0,0,1,1,0,0
1.539895644,0,0,0,1,0,0
1.922648924,0,0,0,1,0,0
2.313509199,1,1,1,0,2,1
1.662772651,1,1,1,1,1,1
2.661765514,1,1,0,1,1,0
2.333582034,1,1,1,1,2,1
2.012012901,1,1,1,1,0,1
2.458007228,0,0,0,0,0,0
1.521136184,0,1,1,0,1,1
2.011888387,0,0,0,0,0,0
2.360548615,1,1,1,0,1,0
2.007868404,0,1,1,0,2,1
2.137720834,1,1,1,1,2,1
2.371959456,0,0,0,1,0,0
1.804201339,1,1,1,0,2,1
2.363909972,1,1,1,0,1,1
2.358299482,1,1,1,0,2,1
3.955814984,0,0,0,0,2,0
2.040504271,1,0,1,0,2,1
1.960499779,0,1,0,0,1,1
1.687864763,1,0,1,0,2,1
1.828270847,1,0,1,1,1,1
1.651458607,1,0,0,1,2,1
1.049449436,0,1,0,0,2,1
2.306846791,0,0,0,1,0,0
2.036673974,1,1,1,0,2,1
2.590277856,1,1,1,0,1,1
2.380630307,1,1,1,0,2,0
2.238360201,1,1,1,0,0,1
1.625349415,1,1,0,1,1,1
2.541675306,0,1,1,1,0,0
1.542852164,1,1,0,0,1,1
2.053378936,1,1,1,1,2,1
3.033059271,1,1,1,1,1,0
2.137566695,1,1,1,1,0,1
1.966290756,1,1,0,1,1,1
1.880073832,1,0,1,1,0,1
1.693481196,1,1,0,1,1,1
2.073825783,0,0,0,0,0,0
3.383535028,1,1,1,0,0,0
2.170624712,1,1,1,0,2,1
2.692366302,0,1,1,0,1,0
1.661569697,0,0,1,1,1,1
2.472185165,0,0,0,1,0,0
2.241060772,1,1,1,0,1,1
1.846187272,0,1,0,0,1,1
1.870301335,1,1,1,1,2,1
2.629605363,1,1,1,0,2,1
3.407650183,0,1,1,1,2,0
2.558366534,1,1,1,1,0,0
2.483523869,0,0,1,1,0,0
2.130910948,1,1,0,0,0,0
2.11171554,0,0,1,0,1,1
2.412033859,0,0,0,0,0,0
1.749887558,1,1,1,1,2,1
1.810552511,0,0,0,1,0,0
2.410873428,0,1,1,0,1,0
1.835213546,1,0,1,0,2,1
1.739419395,0,0,0,0,1,1
2.032464172,1,1,1,0,1,1
1.191896085,0,0,0,0,0,1
1.891369466,0,0,0,1,0,0
1.700426931,1,0,1,0,2,1
1.674525154,1,1,0,0,2,1
2.658046427,1,1,1,0,2,1
2.465500442,1,1,1,0,2,1
1.77491626,1,1,1,0,0,1
2.409524331,1,1,1,0,2,1
2.460832955,1,1,0,1,2,0
2.505578913,1,0,0,0,0,0
3.437082654,1,0,0,1,0,0
1.789589196,0,0,0,1,0,0
