Aggregate,Internship,DegreeCompleted,Winter,Germanlevel,GRE,Admission
1.662342153,1,1,1,1,1,1
1.862194047,0,1,1,1,1,1
2.091589976,0,1,0,1,1,1
2.202885298,1,0,0,1,1,0
2.416281304,1,1,0,0,1,1
2.442764915,0,0,0,2,0,0
2.774477138,1,0,0,1,1,0
2.515936975,1,1,0,2,0,1
1.947050798,1,1,0,1,1,1
2.700094625,0,0,0,1,0,0
1.897860771,1,1,0,1,1,1
1.633437444,1,1,1,1,1,1
2.197777598,1,0,0,1,1,0
1.897523669,0,0,1,1,0,0
3.702505922,1,1,1,1,1,0
1.881114234,0,0,1,1,1,0
1.756263893,0,1,1,1,1,1
1.36889387,1,0,1,2,0,1
2.139179595,1,0,1,1,1,0
1.9652853,1,1,1,1,1,1
2.283426405,1,1,1,2,0,1
2.548191369,0,0,1,0,0,0
1.739632358,1,0,0,2,0,0
2.544922446,1,0,1,1,1,0
1.511108129,0,1,0,1,0,1
2.409454594,1,0,1,1,1,0
2.292980421,0,1,0,1,1,1
2.372807255,1,1,1,1,1,1
2.102019398,0,1,1,1,1,1
1.73340289,1,0,1,0,1,0
2.422039115,1,0,0,1,0,0
2.685266126,1,0,0,1,1,0
2.720402475,1,1,1,1,1,1
2.135216783,0,1,0,0,1,1
2.689013142,1,1,0,2,0,0
2.439893564,0,0,1,0,1,0
1.823101756,1,0,0,2,1,0
2.552472607,1,1,0,0,1,1
2.803372705,0,0,1,0,0,0
1.73633275,1,1,1,1,1,1
1.73503861,1,1,1,1,0,1
2.685135968,1,1,1,2,0,0
2.740365767,0,1,0,2,0,0
1.513652426,1,0,1,1,1,0
3.720185601,0,0,0,0,1,0
1.670275476,1,0,0,1,0,0
2.456459121,1,0,0,2,1,0
2.502130484,1,0,0,2,1,0
2.50299553,1,1,1,1,1,1
1.957596122,1,0,0,1,1,0
2.50598856,1,1,0,2,1,1
1.820476692,1,1,0,1,1,1
2.026177948,0,0,1,2,1,0
2.331990071,0,0,0,1,1,0
1.811523536,1,0,1,1,1,0
2.217813701,1,1,1,1,1,1
2.500645901,1,1,1,2,1,1
2.589912166,1,1,1,1,1,1
2.67491355,0,1,1,1,0,0
1.605049286,1,1,1,1,0,1
1.873012643,0,1,1,1,1,1
2.662901559,1,1,1,2,1,1
2.180580836,1,1,1,1,0,1
2.802375187,0,0,1,2,1,0
2.691445834,1,0,0,1,1,0
1.648876614,1,1,0,1,0,1
1.614232015,0,1,0,1,0,1
1.980579537,1,1,0,1,1,1
2.090136378,0,0,1,1,1,0
2.257939161,1,1,0,0,1,1
1.53446364,1,1,1,1,1,1
1.873545398,1,1,1,1,1,1
2.388212643,1,0,0,2,1,0
2.756130179,1,1,1,2,1,1
1.58333533,1,1,1,1,1,1
2.57278056,1,1,1,1,1,1
1.640354825,1,0,0,1,0,0
2.748270499,1,0,0,1,1,0
1.72560082,0,1,0,1,0,1
2.071061378,1,1,1,2,1,1
1.489533955,1,1,0,0,0,1
2.290776175,0,1,0,0,0,1
3.873390063,0,1,0,2,1,0
2.310771912,0,1,1,1,0,1
2.583496788,0,0,1,1,1,0
2.529059873,1,0,1,1,1,0
2.264690483,0,1,0,2,0,1
1.559344925,0,0,1,0,1,0
2.657483684,0,0,1,1,1,0
2.708601183,0,0,1,0,0,0
2.298167415,0,1,0,1,1,1
2.010194793,1,1,1,1,0,1
2.065702224,0,0,0,0,1,0
2.719673575,0,0,1,1,1,0
1.984071794,1,0,1,1,1,0
2.519264239,0,0,0,2,0,0
2.676149414,0,0,1,0,0,0
2.36442093,0,1,1,1,0,1
1.761029015,0,0,0,1,0,0
3.725291227,1,1,1,1,1,0
2.658869235,1,0,1,1,0,0
2.363268612,1,1,1,2,1,1
2.488801546,1,0,1,1,1,0
2.073717395,1,1,0,1,0,1
1.465772674,0,1,1,1,1,1
3.878752042,1,1,1,1,0,0
2.561059098,1,0,0,1,1,0
2.85364432,1,1,1,1,1,0
2.360881589,1,1,0,2,1,1
2.044796707,0,0,0,2,0,0
2.019687282,1,0,1,1,1,0
2.342879312,1,1,0,2,1,1
3.03046631,1,1,1,1,0,0
1.587276929,0,0,1,1,1,0
1.752139545,1,0,1,1,1,0
1.329290872,0,1,1,1,0,1
2.663855168,1,1,0,1,1,0
2.008976478,1,0,1,1,1,0
1.448526577,0,0,0,0,1,1
2.06855081,1,0,0,2,0,0
1.742069716,0,1,1,0,1,1
2.610289061,0,1,1,1,0,0
2.675455556,1,0,0,1,1,0
1.613683219,1,0,1,0,1,0
1.55810672,1,1,0,0,1,1
1.733932293,0,1,0,1,1,1
2.081106648,1,1,1,1,0,1
2.178930751,1,1,0,1,0,1
2.147455839,1,0,1,1,1,0
1.976624453,1,0,1,1,1,0
1.405781833,0,1,0,2,1,1
3.029874696,1,1,1,2,1,0
2.606359546,0,0,0,1,1,0
1.446753819,1,0,0,2,0,1
2.441291841,1,1,0,2,1,1
1.988270502,1,0,0,1,1,0
1.59956212,1,1,1,1,0,1
1.729449566,1,1,0,1,1,1
2.247180038,0,1,0,1,1,1
2.513153113,1,1,1,1,0,1
2.561970383,1,1,1,2,1,1
1.69795417,0,1,0,1,1,1
1.844086443,1,1,1,1,1,1
2.114052908,1,1,0,1,0,1
2.004108716,1,0,1,1,1,0
1.570801607,1,0,1,0,0,0
1.717784895,1,1,1,0,1,1
2.164547078,1,0,1,0,1,0
3.383719606,1,1,1,1,0,0
2.742656498,0,0,1,1,0,0
1.888209861,1,1,0,1,0,1
2.356778885,1,0,0,1,1,0
1.914000653,0,0,1,0,1,0
3.997345553,1,1,0,0,0,0
2.50663722,1,1,0,1,0,1
2.537022987,0,0,0,2,0,0
2.43024354,1,1,0,1,1,1
1.512009947,0,1,1,1,1,1
1.590537352,0,1,0,1,1,1
1.510632751,1,0,1,1,1,0
1.830816345,1,1,1,1,0,1
2.795364525,0,1,0,1,1,0
1.749242112,0,1,1,1,0,1
1.868802035,1,0,1,1,0,0
1.717896645,1,1,0,1,0,1
1.677490738,1,0,1,1,1,0
2.526559907,0,0,1,0,0,0
1.805646109,1,1,0,1,1,1
1.870288449,0,0,0,2,0,0
1.778898051,0,1,0,1,1,1
2.633208701,1,0,1,2,0,0
1.731692285,0,1,0,0,1,1
1.927209101,0,1,1,2,1,1
3.850030627,1,1,1,2,0,0
2.167604666,1,0,1,0,0,0
2.636415192,1,1,0,2,1,0
1.757606568,0,1,1,1,1,1
3.78739942,1,1,1,2,1,0
2.800268541,0,0,1,2,1,0
2.040369897,1,0,0,1,1,0
2.567278844,1,0,0,1,1,0
2.110460576,0,1,1,1,1,1
2.211564132,1,1,1,1,0,1
2.26171868,1,1,0,1,0,1
2.635802825,1,1,1,1,1,0
2.098144891,1,0,0,1,1,0
1.760723667,0,1,0,1,1,1
3.50985009,0,0,1,0,0,0
1.884467786,1,0,1,1,1,0
1.529188177,1,0,0,0,0,0
1.230120753,0,1,0,0,1,1
2.58612027,1,1,1,1,1,1
1.839895442,1,1,0,1,0,1
1.811518465,1,1,1,1,1,1
1.6999233,1,1,0,1,1,1
2.380440059,1,0,0,0,0,0
2.143883512,1,0,0,1,1,0
2.662214928,0,1,0,2,0,0
1.696068923,0,1,1,2,1,1
1.803245625,1,1,1,1,1,1
2.126868274,0,1,1,2,0,1
1.717180859,0,1,1,1,1,1
1.74018162,0,0,0,1,0,0
2.244229911,0,1,1,0,1,1
1.995959329,0,1,1,2,1,1
2.605018604,0,0,0,2,0,0
1.521087548,0,0,1,0,1,0
1.661394942,0,1,1,1,1,1
1.659214874,0,0,1,2,0,0
1.92358114,1,0,1,1,1,0
2.733395683,1,0,0,1,1,0
1.577529604,0,1,1,1,0,1
2.05121109,1,1,0,0,0,1
2.708059267,1,1,0,1,0,0
2.108609405,0,0,0,1,0,0
3.500917202,1,0,0,0,0,0
1.608771194,1,1,1,2,1,1
2.15317363,0,1,0,0,1,1
1.526643195,0,1,0,1,0,1
2.797416514,1,1,0,2,1,0
2.19907255,0,1,0,1,0,1
3.613330269,1,1,1,2,0,0
2.57537692,1,0,1,1,0,0
3.959644377,1,1,1,2,1,0
2.0753515,1,1,0,1,0,1
1.838302081,0,0,0,2,0,0
1.786427324,1,1,0,1,1,1
2.666125071,1,1,1,2,1,1
2.565833581,0,1,1,2,0,1
3.620143221,1,1,1,1,1,0
1.173522778,1,1,1,0,0,1
1.951958542,1,1,0,2,0,1
1.770699253,1,1,0,1,1,1
2.751055241,0,0,0,2,0,0
1.485848701,1,1,0,1,0,1
1.975753015,1,0,1,0,0,0
2.177395044,1,0,0,1,1,0
1.953460335,1,1,1,1,1,1
2.04748845,1,1,0,2,1,1
3.962810366,1,0,1,1,1,0
2.752449296,1,1,1,2,1,1
2.235203263,1,1,0,1,1,1
2.067444442,1,1,1,0,0,1
2.324582672,1,1,0,1,1,1
1.663549857,1,0,0,1,1,0
2.275824795,1,1,1,1,1,1
2.733595978,1,0,0,2,1,0
2.563684821,0,1,1,2,1,1
1.868007123,0,0,0,0,1,0
1.665102231,1,1,1,1,0,1
2.580987291,0,1,0,1,0,1
2.068951835,1,0,0,0,0,0
1.520716998,0,1,0,1,0,1
2.691640652,0,1,0,0,0,0
1.924751369,0,1,1,1,1,1
1.869414431,0,1,0,0,0,1
2.132678291,1,1,0,2,0,1
3.617102888,1,1,0,1,0,0
2.532257566,0,0,0,0,1,0
2.511622503,1,1,0,2,0,1
2.513097663,1,1,0,2,0,1
1.249129609,0,0,0,2,0,1
2.430093818,1,0,0,1,1,0
2.77511861,0,0,1,1,1,0
2.492307455,1,0,0,1,1,0
2.178454437,1,1,0,2,0,1
2.429032727,1,1,1,0,1,1
2.582002191,0,0,0,1,1,0
1.980304149,1,1,0,0,1,1
2.477706045,1,0,1,2,1,0
1.754208767,1,1,1,1,0,1
2.313088731,0,1,0,2,1,1
1.727196822,1,1,0,1,1,1
1.984361245,1,1,0,0,1,1
2.187736981,0,0,1,0,1,0
2.704736855,0,0,0,1,0,0
1.442123862,0,1,0,2,0,1
1.776618314,0,1,1,1,1,1
2.537806103,1,1,1,2,1,1
1.558671641,1,1,1,1,0,1
1.816148605,1,1,0,1,1,1
2.317866087,1,1,1,0,1,1
2.191233185,1,1,0,1,0,1
1.294747172,1,0,1,0,0,1
1.763870688,0,0,0,2,1,0
2.611811933,0,1,0,2,0,0
1.797952547,1,1,1,1,0,1
2.17538483,1,0,1,1,1,0
2.159095035,1,0,1,1,1,0
2.591046312,1,1,0,2,1,1
1.947723449,0,0,1,0,1,0
2.322573568,1,1,1,2,1,1
1.831750916,1,1,0,1,0,1
2.521207385,0,1,1,1,1,1
2.080383453,1,0,0,0,1,0
1.368945186,1,0,1,1,1,1
2.792763375,1,1,1,1,1,1
1.965805897,1,0,0,0,0,0
2.452604977,1,0,1,1,1,0
2.532747223,1,0,1,2,1,0
2.316193287,1,0,0,2,1,0
2.230359628,1,1,0,1,0,1
2.176738533,1,1,0,1,1,1
2.833984194,0,0,1,1,0,0
1.989325574,0,0,1,2,0,0
1.989391754,1,1,0,1,1,1
2.191185925,0,1,0,1,1,1
1.869165357,1,1,0,0,1,1
2.054581601,1,1,0,0,1,1
2.175597723,0,0,1,2,1,0
2.768983582,1,1,1,2,1,1
1.7015276,0,0,0,2,0,0
2.660883859,1,1,0,0,0,0
2.608606687,1,1,1,2,1,1
1.754387578,0,1,0,1,0,1
2.441201556,1,0,0,2,0,0
2.632533789,1,0,1,0,1,0
2.754326768,1,1,1,1,1,1
1.753862273,1,0,1,1,1,0
2.040162976,1,0,0,2,1,0
1.581757988,1,1,0,1,0,1
2.060884446,1,1,1,1,0,1
2.584444915,1,0,1,2,1,0
2.579388418,1,0,0,2,0,0
3.162586692,1,1,1,2,1,0
3.465985608,1,0,0,1,1,0
3.425573734,1,0,0,1,1,0
2.541666852,1,1,1,2,0,1
3.711711963,1,1,1,1,1,0
1.78919612,1,1,0,1,0,1
2.448827145,1,1,0,2,1,1
2.312356757,1,0,1,2,0,0
2.578270254,1,0,1,0,0,0
2.5744041,1,0,0,2,1,0
2.41621785,0,1,0,2,1,1
2.014688414,1,0,1,2,1,0
2.094759511,0,0,1,0,0,0
2.349249518,1,1,1,1,0,1
2.737305879,0,1,1,1,0,0
1.737522154,1,1,0,0,0,1
1.828187849,1,0,0,2,0,0
2.742725872,0,1,0,0,0,0
2.690358981,1,1,1,1,1,1
2.716917836,0,0,0,1,1,0
2.402227087,1,0,0,1,1,0
2.213357208,1,1,0,1,1,1
1.502032346,1,1,0,1,0,1
1.988403916,1,1,1,1,1,1
2.403708259,1,0,0,2,1,0
2.396458662,0,0,0,2,1,0
2.048110742,1,0,1,1,0,0
3.519553276,1,1,1,0,0,0
1.846725342,1,0,0,2,0,0
2.114176961,1,1,0,1,0,1
2.762406776,0,1,1,1,0,0
1.280425491,1,0,0,2,1,1
2.525212532,1,1,1,1,1,1
2.553501644,1,0,1,2,0,0
1.592144857,1,1,1,1,1,1
2.746623035,1,1,1,1,1,1
1.727150971,1,1,0,1,0,1
2.198109167,1,1,0,1,1,1
2.597303892,1,1,0,2,1,1
2.388131516,0,1,0,2,1,1
2.744365502,0,0,1,1,0,0
2.446631845,1,1,1,0,1,1
1.926120656,1,1,1,1,0,1
1.918685759,1,0,0,2,0,0
1.562816344,0,1,0,1,0,1
2.239312935,0,0,1,0,1,0
2.460461934,0,0,0,1,1,0
2.747209478,1,1,1,1,1,0
1.363090285,1,1,0,2,0,1
2.62342976,1,1,1,1,1,1
2.040311896,1,0,1,0,0,0
2.386731334,1,1,0,2,1,1
2.567485494,1,1,1,2,1,1
1.737024036,0,1,0,1,0,1
2.691981921,0,1,0,1,0,0
2.612133202,1,1,0,1,1,0
2.285230553,1,1,1,1,1,1
1.663738901,1,0,0,2,1,0
1.693786295,0,0,1,1,1,0
2.026009668,1,1,1,1,1,1
1.609010368,1,1,1,1,1,1
2.218693422,1,0,0,1,1,0
2.495842145,0,0,0,0,1,0
2.300557757,1,0,0,1,1,0
1.604239403,1,1,0,1,0,1
2.454692657,1,1,0,0,1,1
1.999231055,0,1,0,1,1,1
1.980150519,0,1,0,2,0,1
1.275589236,0,1,1,2,0,1
1.510991461,1,1,0,1,0,1
2.613723078,0,1,0,2,0,0
2.687997645,0,1,1,0,1,0
2.045485231,1,1,0,1,0,1
2.72997376,1,1,1,2,1,1
2.17880669,1,1,0,1,1,1
2.359778688,1,0,0,0,1,0
1.566193047,0,0,0,0,0,0
1.763042836,0,1,1,0,0,1
2.027173691,0,1,0,2,1,1
2.589805488,1,0,0,2,1,0
1.867330773,0,1,0,2,0,1
1.789363147,1,0,1,2,1,0
2.279243634,1,0,1,1,1,0
2.552507236,1,0,0,2,1,0
1.950454651,1,1,1,2,0,1
2.582098165,0,1,0,2,0,1
2.736945376,1,1,0,1,1,0
1.793018089,1,0,0,0,1,0
1.686572988,1,1,0,1,1,1
2.129729898,0,1,0,0,1,1
2.375725162,1,1,0,0,1,1
1.995114215,1,0,0,1,1,0
2.345834547,1,0,0,1,1,0
2.387656778,1,1,1,1,1,1
3.898377844,1,0,1,0,0,0
1.683781608,0,1,1,1,0,1
2.592477725,1,0,0,1,1,0
2.743813749,1,1,1,2,1,1
1.915989356,1,1,0,1,1,1
2.196044224,1,1,0,1,0,1
1.584033396,0,1,0,2,1,1
1.516135559,1,1,1,1,0,1
1.630303879,1,0,1,1,1,0
2.068897153,0,0,1,0,1,0
2.244343024,1,0,1,2,1,0
2.649410632,1,1,0,2,1,0
2.267402726,1,0,1,2,0,0
1.815829735,1,1,1,1,1,1
2.188947529,1,1,0,1,1,1
2.085846358,1,1,1,1,1,1
1.835859598,1,0,0,0,0,0
2.384194544,1,1,0,2,1,1
2.128732716,0,0,1,0,1,0
2.242393386,0,1,0,1,1,1
3.441773383,1,0,0,1,0,0
1.604631559,0,0,0,1,0,0
1.678862101,0,0,1,1,0,0
3.698174791,1,1,1,2,1,0
2.21960179,1,1,0,1,0,1
1.369024474,1,1,0,2,0,1
2.778527105,1,1,0,2,1,0
2.118469048,0,1,0,1,1,1
3.164424514,1,1,1,1,1,0
2.53585509,0,0,0,2,0,0
2.11598126,1,1,1,1,0,1
2.920915523,1,1,1,1,0,0
1.785665244,0,1,1,1,0,1
2.399098072,1,1,1,1,0,1
2.905328548,0,0,0,0,0,0
2.64387948,1,1,1,1,1,1
1.770941988,1,1,1,1,0,1
2.206785948,0,0,0,2,1,0
1.743997708,0,1,1,1,0,1
2.933623502,0,0,0,1,0,0
2.772008146,1,1,0,0,1,0
1.752632297,1,1,1,1,0,1
2.606852854,0,0,0,0,1,0
2.053614559,0,1,1,1,1,1
2.066395686,1,1,0,1,0,1
1.549506201,0,0,0,1,0,0
2.846621526,1,1,1,1,0,0
1.979472716,0,1,1,1,1,1
2.389845322,1,1,0,0,1,1
3.395825007,1,1,1,1,1,0
2.427834606,1,1,1,1,1,1
2.01579093,1,1,1,1,1,1
2.031396637,1,0,1,2,1,0
2.16021799,1,0,1,1,1,0
2.765241327,0,1,0,0,0,0
3.977933926,1,1,1,1,1,0
1.793260678,0,0,1,0,0,0
1.894613466,1,1,0,1,1,1
2.625199315,1,1,1,2,1,1
2.175115081,1,0,0,0,0,0
2.346452402,1,0,1,2,1,0
2.662371099,1,1,1,2,1,0
3.326530252,1,1,1,2,1,0
2.381076863,1,1,0,1,1,1
3.495852229,1,0,0,2,1,0
1.762599391,1,1,1,1,1,1
2.757831979,1,0,0,2,1,0
1.513246071,1,1,0,1,0,1
1.170431238,1,1,0,1,1,1
2.49365093,0,1,0,1,0,1
2.673951624,1,0,1,2,1,0
2.591134254,0,0,1,0,1,0
2.702751547,1,1,1,1,1,1
2.100158158,1,1,1,1,1,1
1.951640751,1,1,0,1,0,1
2.149529753,0,1,1,2,0,1
1.841733415,1,1,1,1,0,1
2.005984631,0,1,0,2,0,1
2.696480705,0,0,1,2,0,0
1.502382202,1,0,1,1,1,0
3.446656042,1,1,1,1,0,0
2.326443736,1,0,0,1,0,0
1.722566602,1,0,1,0,1,0
1.562628516,1,1,0,1,0,1
1.590930213,1,0,1,1,1,0
1.748248164,1,1,0,1,0,1
2.830217947,1,1,1,1,0,0
3.445805963,0,1,1,2,1,0
2.296091383,1,0,1,1,0,0
2.747471473,1,1,1,0,0,0
1.526690986,0,0,0,2,0,0
2.711857456,1,0,1,1,1,0
1.986093954,1,1,0,1,1,1
2.198207086,0,1,1,1,1,1
1.505702539,1,1,0,1,1,1
1.939960726,1,1,0,1,0,1
2.469998189,1,0,1,2,1,0
1.134770261,0,1,0,2,1,1
3.701732766,1,1,1,1,1,0
2.480211157,1,0,0,2,1,0
2.736866815,1,1,1,2,1,1
2.20785728,1,0,0,1,1,0
1.97378173,1,1,0,1,0,1
1.169731116,0,1,1,2,1,1
2.533123009,1,0,1,2,1,0
2.710919404,1,1,1,2,1,1
1.839945245,1,1,1,1,1,1
1.901283308,1,1,1,1,1,1
2.473169211,1,0,0,1,1,0
2.240337776,1,0,0,1,1,0
2.739786345,1,1,1,1,1,1
2.243967294,0,0,1,2,1,0
1.917657509,1,1,0,0,1,1
1.885270674,1,0,1,1,1,0
3.43713513,1,1,1,2,1,0
2.100890726,1,1,0,1,1,1
1.875713993,0,0,0,0,1,0
1.476935955,1,1,1,0,1,1
1.887181448,1,1,0,1,0,1
2.14997562,1,1,0,1,1,1
2.472517099,1,1,1,1,1,1
3.646560963,1,1,1,2,1,0
2.283036828,1,1,1,1,0,1
2.079421485,1,0,1,0,0,0
1.759990628,1,1,0,1,1,1
1.983760127,0,0,1,2,0,0
1.583263944,1,0,1,1,1,0
2.087191741,1,0,1,1,1,0
2.208942306,1,1,0,1,1,1
2.270598823,1,0,0,0,0,0
2.674432264,1,1,0,2,1,0
1.669242143,0,0,0,1,0,0
2.677406031,0,1,1,0,1,0
1.608683344,1,1,0,1,0,1
3.531185367,1,1,1,0,1,0
2.69075918,1,1,0,1,1,0
1.522341952,1,1,0,1,0,1
2.133094739,1,0,1,1,1,0
3.612041075,1,1,1,2,0,0
2.759532622,1,1,1,2,1,1
2.277668122,0,1,0,0,0,1
1.633340928,0,0,1,2,1,0
2.209854374,1,1,1,2,1,1
1.70020569,1,0,0,2,1,0
2.658453337,0,0,0,0,0,0
1.61802077,1,1,0,1,0,1
1.658422212,1,1,0,2,1,1
1.899613888,1,1,0,1,0,1
2.774804877,1,1,1,1,1,1
2.703699957,1,0,0,2,0,0
3.979085703,1,1,1,2,1,0
3.173673523,1,1,1,1,1,0
2.621336176,0,0,0,2,1,0
2.653630016,0,1,0,2,1,0
1.654284375,0,1,0,1,0,1
1.707490488,1,1,1,1,0,1
2.600222686,1,1,1,2,1,1
2.636235914,1,0,0,1,1,0
1.820346938,1,1,0,1,0,1
2.367280226,0,1,1,2,0,1
2.736752641,1,0,0,1,0,0
2.405903615,1,0,0,2,1,0
2.493648928,0,1,1,1,0,1
2.550534305,0,1,1,1,1,1
2.569986997,1,0,0,1,1,0
1.440678208,0,0,1,1,0,1
1.997730213,1,0,0,1,1,0
1.876672353,1,1,0,1,0,1
2.106904735,1,1,1,1,1,1
1.769497701,0,0,0,1,0,0
2.00238608,1,1,0,1,0,1
3.545753361,0,0,1,0,0,0
2.317479519,1,0,1,1,1,0
2.564541155,1,1,1,2,1,1
2.324924122,1,1,1,1,1,1
2.471037673,1,0,0,2,1,0
3.708375983,1,1,1,1,1,0
2.157733072,1,1,0,0,1,1
2.428666101,1,0,1,2,0,0
1.141941754,0,1,1,0,0,1
1.563434223,1,1,0,1,1,1
1.91410987,0,0,0,1,0,0
1.68125832,0,1,1,1,0,1
2.631703726,0,1,1,0,0,0
2.641831933,1,1,1,2,1,1
2.241653464,1,1,1,2,0,1
2.584972456,1,1,0,2,1,1
1.746343264,1,1,1,1,0,1
2.07627807,0,1,1,0,1,1
2.2551871,1,1,0,1,0,1
2.699732162,1,0,0,2,0,0
2.362852438,1,1,0,2,1,1
1.964674862,1,1,0,1,0,1
2.48365887,0,0,0,1,0,0
2.778060606,0,1,1,2,1,0
2.782733821,1,1,1,1,1,1
1.960116545,1,0,0,1,1,0
2.63203725,1,1,1,2,1,1
1.768313127,1,1,0,1,1,1
2.62767884,1,0,0,1,0,0
2.699389715,0,0,1,1,0,0
2.369068372,1,1,1,1,1,1
3.950097697,1,1,1,2,0,0
2.110327245,1,0,1,2,0,0
1.615287546,1,0,0,1,1,0
2.697481302,1,1,1,2,1,1
2.592653701,0,1,1,2,0,1
2.440610158,0,0,0,2,1,0
1.848194305,1,0,1,2,0,0
2.340359908,1,0,0,0,1,0
1.804146597,0,1,1,1,0,1
1.713241807,1,1,0,0,0,1
1.206436599,1,1,0,0,1,1
2.710641357,1,0,0,0,0,0
1.931548404,1,1,1,1,1,1
3.846251673,1,0,0,0,1,0
1.79929563,0,1,1,2,0,1
1.738801869,1,1,1,1,0,1
2.528291568,1,0,1,1,1,0
2.04178146,1,1,0,1,0,1
1.975760185,1,1,1,2,0,1
2.446572811,0,0,1,0,0,0
2.589254204,1,1,0,1,1,1
1.622385531,0,1,0,1,1,1
2.184034189,1,1,0,1,1,1
1.553970702,0,1,0,1,1,1
2.716833411,0,0,0,0,1,0
2.117542735,1,0,0,1,1,0
2.284699896,1,1,1,1,1,1
2.318170804,1,0,1,1,1,0
2.074497123,0,0,1,1,1,0
1.470197872,1,0,1,1,0,1
2.862846534,1,1,1,2,0,0
2.425179315,1,1,1,1,1,1
2.308267051,1,1,0,1,1,1
2.269171332,1,0,1,1,1,0
1.900419455,0,0,1,2,0,0
3.140308028,1,1,1,2,1,0
1.11938823,1,1,1,0,0,1
2.968845709,0,0,1,1,1,0
2.472431531,1,1,0,1,0,1
2.453376297,0,1,0,1,0,1
2.575837023,1,0,1,1,1,0
2.51709992,1,0,1,2,1,0
1.661771804,1,0,0,2,1,0
3.614915508,1,1,0,1,1,0
2.4405953,1,0,0,2,1,0
1.61502152,1,1,1,1,0,1
1.866030838,1,1,0,1,1,1
1.796077896,0,0,1,1,1,0
2.281379048,1,0,1,1,1,0
2.737306097,1,1,1,2,0,0
2.105946602,0,1,0,1,1,1
1.560168108,0,0,0,2,1,0
2.40926454,1,1,0,0,1,1
2.450757546,0,0,1,0,0,0
2.203300858,1,0,1,0,1,0
2.222676722,0,0,1,2,0,0
3.16819674,1,1,1,2,0,0
1.746189105,1,1,1,1,0,1
2.926769149,1,1,1,2,1,0
1.993259505,1,1,0,1,0,1
1.4530516,0,1,1,0,1,1
2.224376534,0,1,0,0,0,1
1.66861129,1,1,1,1,1,1
2.638349709,1,1,0,0,1,0
2.597044997,0,1,0,2,0,1
1.58897732,0,1,1,1,1,1
2.239384789,0,1,1,2,1,1
2.087862446,0,1,1,1,1,1
2.396982746,1,1,0,1,1,1
2.130197482,0,1,1,2,0,1
2.64059587,1,1,1,2,1,1
3.570804536,1,0,1,2,0,0
1.198560936,0,0,1,2,1,1
1.660289776,1,1,0,1,0,1
2.732185006,1,1,1,1,1,1
1.526040216,1,0,1,1,1,0
2.320090445,1,1,1,0,1,1
1.520304818,1,1,1,1,0,1
2.363582587,1,0,0,1,1,0
2.102281337,1,1,1,1,0,1
2.912495382,1,0,1,1,1,0
1.507696801,1,1,1,1,1,1
2.544533597,1,0,0,2,1,0
2.539331707,1,0,1,2,1,0
1.715926678,0,0,0,0,1,0
1.612624963,1,1,0,1,0,1
2.108486715,1,1,1,1,0,1
3.279414349,1,1,1,2,1,0
2.125968538,0,0,0,1,0,0
1.83718189,1,0,1,1,1,0
2.767759405,1,0,1,0,0,0
2.29016491,0,1,1,2,0,1
2.704520375,1,0,0,2,1,0
2.150266971,0,1,1,1,1,1
3.821893531,1,1,1,1,0,0
1.231592785,1,1,1,1,1,1
2.638463922,1,0,1,2,0,0
2.394005002,1,1,0,1,1,1
2.034146092,1,0,0,1,1,0
2.375458081,1,0,0,1,1,0
3.393445398,0,1,1,1,1,0
1.723368093,1,1,1,1,0,1
2.537929265,1,0,1,1,0,0
1.223457096,0,0,1,1,1,1
2.738438207,0,1,0,1,1,0
2.141400687,1,1,1,1,1,1
2.380342261,1,0,1,1,1,0
3.555962871,1,1,1,0,0,0
2.283097134,1,1,0,1,0,1
1.777602995,0,1,0,1,1,1
2.230543302,0,1,0,1,0,1
1.902104528,0,1,1,1,1,1
2.395787005,1,1,1,1,1,1
2.192415148,1,0,0,1,1,0
1.96286451,1,0,1,1,0,0
1.633867493,1,1,1,0,0,1
2.305342616,0,1,1,2,1,1
1.857632955,0,0,0,0,0,0
2.438178055,1,1,0,2,0,1
2.123987077,1,0,1,0,1,0
2.505372336,1,0,0,1,1,0
1.781359437,0,1,0,1,0,1
2.016182688,0,1,1,1,1,1
2.949703157,1,1,1,2,1,0
1.221578711,1,0,0,2,0,1
1.699505582,0,1,1,1,0,1
2.323113397,1,0,0,2,1,0
1.472012779,0,1,0,1,1,1
2.05045379,1,0,1,1,1,0
1.199946431,1,0,0,1,0,1
2.701302233,1,1,1,1,1,1
1.815532883,0,1,1,1,1,1
2.493432833,1,0,0,2,1,0
2.011121469,0,1,1,1,0,1
2.272439458,1,0,1,1,0,0
2.281925153,1,0,0,1,1,0
2.010521147,0,1,0,1,1,1
2.420602295,0,0,0,1,0,0
2.70315121,0,1,1,0,1,0
1.940605799,0,1,1,2,1,1
2.679878597,1,0,0,0,0,0
2.410502898,1,1,0,0,1,1
2.78309824,0,1,0,0,0,0
2.230188221,0,0,1,1,0,0
1.81890002,0,0,0,2,1,0
3.701412874,1,1,1,1,0,0
2.177027342,1,1,1,1,0,1
2.110196421,1,1,0,1,1,1
1.033279391,1,0,1,0,0,1
1.539425158,1,1,0,1,1,1
2.538888619,0,1,1,2,0,1
1.774505642,0,0,1,0,1,0
2.366684502,1,0,1,2,0,0
2.24678963,1,1,1,1,0,1
2.373648971,1,0,0,0,1,0
